fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,eta
1,0.6013513513513513,0.5915204678362573,0.5506368028107159,0.5343040427413135,0.0584347826086956,0.1071428571428571,0.0642028718703976,0.0584347826086956,-0.25,-0.0965170278637771,cp,1.0
2,0.6013513513513513,0.5842490842490843,0.5546894531947569,0.5382055428120182,0.0386991869918699,0.0076923076923076,0.0114062913031985,0.0386991869918699,-0.1507936507936508,-0.0285738714090287,cp,1.0
3,0.5743243243243243,0.5286195286195287,0.5267288267288267,0.5231460596475763,0.0106079151366788,0.0248447204968944,-0.0072317278018672,0.0106079151366788,0.0526315789473683,0.0443713450292397,cp,1.0
4,0.5986394557823129,0.6248168498168498,0.5674242424242424,0.5504119371225137,-0.0060975609756097,-0.003584229390681,-0.0235312451301231,-0.0060975609756097,-0.0680272108843538,0.0605458656330749,cp,1.0
5,0.6326530612244898,0.5936141636141636,0.5498661628090065,0.5511155808842702,0.1111641221374045,0.0584415584415584,0.061840554959821,0.1111641221374045,0.2058823529411765,0.0962059620596206,cp,1.0
6,0.6122448979591837,0.564935064935065,0.5582259028429949,0.5605877616747182,0.1633484162895927,0.1666666666666666,0.1742138364779874,0.1633484162895927,0.1666666666666666,0.1742138364779874,cp,1.0
7,0.673469387755102,0.6374092463864063,0.6155279975654291,0.615041591167064,0.1233312142403051,-0.0606060606060606,0.0396969696969697,0.1233312142403051,-0.0976744186046512,0.0396969696969697,cp,1.0
8,0.5714285714285714,0.5563524590163934,0.5415594165594165,0.5385098266454199,0.0888888888888888,0.0944055944055944,0.0618304567772653,0.0888888888888888,0.0944055944055944,0.0618304567772653,cp,1.0
9,0.5782312925170068,0.5564065564065563,0.552727670652199,0.5293466223698782,0.1232727272727272,0.2857142857142857,0.165079365079365,0.1232727272727272,0.2857142857142857,0.165079365079365,cp,1.0
10,0.5986394557823129,0.5478499278499279,0.5475659606094389,0.547276688453159,0.0238095238095238,0.3142857142857143,0.1169642857142857,0.0238095238095238,0.3142857142857143,0.1922866407561576,cp,1.0
1,0.6081081081081081,0.5969945355191256,0.5582125603864735,0.540296071147135,0.0584347826086956,0.1071428571428571,0.0642028718703976,0.0584347826086956,-0.275,-0.1090170278637771,cp,1.5
2,0.6283783783783784,0.6275252525252525,0.589003178684953,0.5818471409022591,-0.0338211382113821,-0.1076923076923077,-0.0847739888977002,-0.0338211382113821,-0.1507936507936508,-0.0847739888977002,cp,1.5
3,0.5608108108108109,0.5152760453789499,0.5139083139083139,0.5114753115754952,0.0028559771521827,0.0248447204968944,-0.0119487089339427,0.0028559771521827,0.0526315789473683,0.0374269005847952,cp,1.5
4,0.5918367346938775,0.6263010668748373,0.5636363636363636,0.5515250140759966,-0.0142276422764227,-0.03584229390681,-0.0396602773881876,-0.0142276422764227,-0.03584229390681,0.0480458656330749,cp,1.5
5,0.6122448979591837,0.5674509803921569,0.5263982924823737,0.5247428543572578,0.1187977099236641,0.1038961038961038,0.0845678276870937,0.1187977099236641,0.2205882352941176,0.1028455284552845,cp,1.5
6,0.6122448979591837,0.5616161616161616,0.5516946981985827,0.5543900007668124,-0.020814479638009,-0.3333333333333333,-0.1471698113207547,-0.020814479638009,-0.3333333333333333,-0.1471698113207547,cp,1.5
7,0.6598639455782312,0.621345029239766,0.6029493812132278,0.6021924934968413,0.1617927527018436,-0.0606060606060606,0.073030303030303,0.1617927527018436,-0.1744186046511627,0.073030303030303,cp,1.5
8,0.5714285714285714,0.5610279057859703,0.5415594165594165,0.5388661601402688,0.0518518518518518,0.0944055944055944,0.0305804567772653,0.0518518518518518,0.1636363636363637,0.0775612158739094,cp,1.5
9,0.5986394557823129,0.5908630508733708,0.5732427949409081,0.5519967065314958,0.1312727272727272,0.2571428571428571,0.1619047619047618,0.1312727272727272,0.2571428571428571,0.1619047619047618,cp,1.5
10,0.6054421768707483,0.5667441377095025,0.5603864734299517,0.5620774597320439,-0.0158730158730158,0.2666666666666666,0.0714285714285714,-0.0158730158730158,0.2666666666666666,0.1997493273233217,cp,1.5
1,0.6013513513513513,0.6087024087024088,0.5561264822134387,0.5363507003086393,-0.0365217391304347,-0.0714285714285714,-0.0563328424153166,-0.0365217391304347,-0.0714285714285714,-0.0563328424153166,cp,2.0
2,0.6216216216216216,0.6270902300314064,0.5797439194256938,0.5701424501424501,0.0305691056910569,-0.0692307692307692,-0.0219006079830821,0.0305691056910569,-0.1507936507936508,-0.0402017783857729,cp,2.0
3,0.5743243243243243,0.530540785379495,0.5253690753690754,0.5229939839870594,0.018359853121175,0.0248447204968944,-0.0025147466697917,0.018359853121175,0.0350877192982456,0.0286549707602339,cp,2.0
4,0.5986394557823129,0.6308712489993726,0.5696969696969697,0.5570611261668171,-0.0142276422764227,-0.03584229390681,-0.0396602773881876,-0.0142276422764227,-0.0476190476190476,0.0542958656330749,cp,2.0
5,0.6394557823129252,0.6072783461210571,0.5654472611487255,0.5727546714888486,0.0882633587786259,-0.0324675324675324,0.0117988535419727,0.0882633587786259,0.2058823529411765,0.1250677506775067,cp,2.0
6,0.6190476190476191,0.5738095238095239,0.5645152110190956,0.567494702775491,0.104524886877828,0.1666666666666666,0.1408805031446541,0.104524886877828,0.1666666666666666,0.1408805031446541,cp,2.0
7,0.673469387755102,0.6374092463864063,0.6155279975654291,0.615041591167064,0.1233312142403051,-0.0606060606060606,0.0396969696969697,0.1233312142403051,-0.0976744186046512,0.0396969696969697,cp,2.0
8,0.5850340136054422,0.5774383176022521,0.5539050955717623,0.5505922926975558,0.0601851851851851,0.0944055944055944,0.0358996057134355,0.0601851851851851,0.1181818181818182,0.0548339431466367,cp,2.0
9,0.5782312925170068,0.5412155745489079,0.5495542193655402,0.516089648996683,-0.013090909090909,0.0,-0.0111111111111111,-0.013090909090909,-0.1459627329192546,-0.0219265141389522,cp,2.0
10,0.6122448979591837,0.5736109356799012,0.5732069862504645,0.5723387723387724,-0.0396825396825396,0.219047619047619,0.0380952380952381,-0.0396825396825396,0.219047619047619,0.2146747004576501,cp,2.0
1,0.6081081081081081,0.5969945355191256,0.5582125603864735,0.540296071147135,0.0584347826086956,0.1071428571428571,0.0642028718703976,0.0584347826086956,-0.275,-0.1090170278637771,cp,2.5
2,0.6216216216216216,0.615406162464986,0.5705025179470695,0.5461692144498026,0.0630894308943089,0.0461538461538461,0.0409463388844832,0.0630894308943089,-0.1693121693121693,-0.0634575923392613,cp,2.5
