fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,eta
1,0.456,0.2310622165532879,0.260672757475083,0.1965979892381761,0.0781840240438966,0.0642877371849334,0.0772004656918654,0.0781840240438966,-0.1120411456232351,-0.0889731367773127,cp,1.0
2,0.4816,0.2186546840958605,0.2656174438687392,0.2176730044535799,0.0896158933246956,0.1341991341991342,0.0974778176905836,0.0896158933246956,0.1341991341991342,0.0974778176905836,cp,1.0
3,0.4624,0.2176099972152603,0.267819375746205,0.2227172767220855,0.1345311130587204,0.1075757575757576,0.1354952997642782,0.1345311130587204,-0.1878481534970084,-0.153871800703832,cp,1.0
4,0.464,0.2497221879244351,0.2796764638869902,0.227639751552795,0.0998557400283458,0.0907522688067201,0.1029174188070298,0.0998557400283458,-0.1595829991980754,-0.125624832932371,cp,1.0
5,0.4512,0.3162446849632779,0.2536094224924012,0.1764984357224118,-0.0076034877838287,-0.0316053511705686,-0.0098756101613407,-0.0076034877838287,-0.0316053511705686,0.0105052505816512,cp,1.0
6,0.4496,0.2276788102498261,0.2658545790003355,0.2047910458425625,0.0447164226861851,0.0985915492957746,0.0596034669555796,0.0447164226861851,0.0985915492957746,0.0596034669555796,cp,1.0
7,0.469551282051282,0.2192571162543229,0.2579166666666667,0.2134151984788059,0.0002444722116586,-0.0682479301857239,0.0004685646185132,0.0002444722116586,-0.0682479301857239,-0.0083608964602115,cp,1.0
8,0.4711538461538461,0.2384054643554127,0.2650610902255639,0.2082917082917083,0.0646762776360834,0.0334620334620333,0.0636046598052676,0.0646762776360834,-0.1059036030040878,-0.0758908696024023,cp,1.0
9,0.4455128205128205,0.2124095416778343,0.2581158940973733,0.2095088035214085,0.1406110615521855,0.1605363984674329,0.1447655719617723,0.1406110615521855,0.1605363984674329,-0.1478475542661693,cp,1.0
10,0.4599358974358974,0.3987149683585174,0.2747984220620565,0.2278211766130741,-0.2055823939881911,-0.2268530730677921,-0.2058613077414481,-0.2055823939881911,-0.2268530730677921,0.206805965629495,cp,1.0
1,0.4608,0.2262655227983695,0.2663205980066445,0.211600820594269,-0.0174676703339123,-0.0370999716794109,-0.0184836611138476,-0.0174676703339123,-0.0370999716794109,-0.0184836611138476,cp,1.5
2,0.4864,0.2244354188270538,0.2713514680483592,0.2271924441938372,-0.0827867303695305,-0.0931677018633539,-0.0794443710262396,-0.0827867303695305,-0.0931677018633539,-0.0794443710262396,cp,1.5
3,0.4624,0.2433671970110406,0.2598754903632952,0.1972388668523363,-0.0956497490239821,-0.1348484848484847,-0.1003542926926244,-0.0956497490239821,-0.1348484848484847,-0.1003542926926244,cp,1.5
