fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,eta
1,0.4829931972789115,0.3192399140972541,0.3984464979241998,0.3461755969538744,0.177109440267335,0.1313585801774778,0.167540868053258,0.177109440267335,-0.1449843260188087,-0.1712600397970831,eo,1.0
2,0.4948979591836734,0.3287981859410431,0.4148859797297297,0.3540474667680766,0.0517909571344685,-0.0007215007215007,0.0593181078016046,0.0517909571344685,-0.0172690763052209,0.0593181078016046,eo,1.0
3,0.4846938775510204,0.3157676051293072,0.4150085189241815,0.3537982764357782,0.0037206449117846,-0.1363346104725414,-0.0301087291588042,0.0037206449117846,-0.1363346104725414,-0.0301087291588042,eo,1.0
4,0.5204081632653061,0.3359853708558757,0.4112064270152505,0.3635478211050238,0.0629042367343673,0.1400210557978644,0.09338517456125,0.0629042367343673,0.1400210557978644,0.09338517456125,eo,1.0
5,0.4591836734693877,0.3165399394979968,0.3969105620700099,0.3328242927130688,0.0672930123311802,0.1032183908045977,0.0889437321050666,0.0672930123311802,0.1032183908045977,0.0889437321050666,eo,1.0
6,0.4821124361158432,0.3175886366386491,0.4217752234993615,0.3569015701580543,-0.2656762990096323,-0.509653647752395,-0.32604913954763,-0.2656762990096323,-0.509653647752395,-0.32604913954763,eo,1.0
7,0.4770017035775127,0.46513202388317,0.4054252882012079,0.3953740408598465,0.0506879259354506,-0.0553290623179965,0.0297508566904867,0.0506879259354506,-0.0553290623179965,-0.0536187949981052,eo,1.0
8,0.4906303236797274,0.3291380625476735,0.4122113584356148,0.3528559249786871,0.0450557201297785,-0.0174743709226468,0.0608918289351328,0.0450557201297785,-0.0654459753444525,-0.069644837751971,eo,1.0
9,0.4838160136286201,0.3168032339123784,0.3936517270830708,0.337762953237644,-0.0776548052675819,-0.2382081686429513,-0.0968376510889434,-0.0776548052675819,-0.2382081686429513,-0.0968376510889434,eo,1.0
10,0.4514480408858603,0.2949312868106371,0.3832808861710595,0.3260091332246744,-0.164626993014451,-0.3467937084089534,-0.2153950739331202,-0.164626993014451,-0.3467937084089534,-0.2153950739331202,eo,1.0
1,0.467687074829932,0.4328838073840573,0.4007117591914226,0.3772514367408162,0.1648565859092174,0.115360579927509,0.1541146970599263,0.1648565859092174,-0.174503657262278,-0.2250076042086967,eo,1.5
2,0.5136054421768708,0.3457443962980795,0.442701295045045,0.3835713329892374,-0.3400274026228224,-0.5070947570947572,-0.3525661118212412,-0.3400274026228224,-0.5070947570947572,-0.3525661118212412,eo,1.5
3,0.4829931972789115,0.4774909160451329,0.4123567534426158,0.3533646281030554,0.2022483897208849,0.1008939974457215,0.1790683178751744,0.2022483897208849,-0.1931818181818181,-0.2016414141414141,eo,1.5
4,0.5068027210884354,0.3275230516609826,0.4107843137254902,0.3627958256920793,-0.149919319348687,-0.0914423221537073,-0.1244339247211241,-0.149919319348687,0.2555456965394853,0.1521630921721817,eo,1.5
5,0.4557823129251701,0.3132697816692831,0.3941557411333709,0.3306115745140135,0.0723820708553533,0.1032183908045977,0.0925538404083157,0.0723820708553533,0.1032183908045977,0.0925538404083157,eo,1.5
6,0.4906303236797274,0.5995163126257733,0.4303483179045397,0.3772596354746108,-0.4018586351919685,-0.6639646278555638,-0.4673762023494247,-0.4018586351919685,-0.6639646278555638,-0.4673762023494247,eo,1.5
7,0.4735945485519591,0.2996079099897715,0.3825584671738518,0.3327574081385163,0.0438729587244438,-0.0355270821199766,0.0300081637960133,0.0438729587244438,-0.0355270821199766,-0.041154658149732,eo,1.5
8,0.4787052810902896,0.374516633853299,0.403112262980684,0.3487473052869736,0.1481309070390746,0.1202236719478098,0.1688466089528639,0.1481309070390746,-0.1417693981145757,-0.1790984151657408,eo,1.5
9,0.4633730834752981,0.4416168918667782,0.3978260427999734,0.3837656681905892,-0.0114457831325301,-0.1819499341238472,-0.0328976154782852,-0.0114457831325301,-0.1819499341238472,0.1182563338301043,eo,1.5
10,0.4378194207836456,0.2844382709389721,0.3774633427812618,0.3216182747016228,-0.3135631632272169,-0.469600725952813,-0.3569512544607752,-0.3135631632272169,-0.469600725952813,-0.3569512544607752,eo,1.5
1,0.477891156462585,0.3133412261763818,0.395111825364939,0.3431522150469377,0.2464494569757727,0.186726659167604,0.2331567469507488,0.2464494569757727,-0.236415882967607,-0.2424323639260477,eo,2.0
2,0.4795918367346938,0.31213282247765,0.4011683558558558,0.3405863497147032,0.1207672734390291,0.0734728234728234,0.1259424777489005,0.1207672734390291,-0.0816599732262381,0.1259424777489005,eo,2.0
3,0.477891156462585,0.4759537210756723,0.4261541755822677,0.4063359478802003,0.2214783895875284,0.1459131545338441,0.2053083512172356,0.2214783895875284,-0.2784090909090909,-0.3115277777777778,eo,2.0
4,0.5306122448979592,0.3443286210671616,0.4165441176470588,0.3683181311109653,0.1712696867457026,0.1983756955933223,0.1883920226172743,0.1712696867457026,0.1983756955933223,0.1883920226172743,eo,2.0
5,0.4506802721088435,0.3100591591401924,0.3907590901879336,0.3290936285122331,-0.0530045018594637,-0.0551724137931034,-0.0409436076185733,-0.0530045018594637,0.1730566588311584,0.0707203668863051,eo,2.0
6,0.4923339011925042,0.3277612120116864,0.4267469439883233,0.3608741006232113,-0.1318952652285986,-0.3992630803242447,-0.1982998889145754,-0.1318952652285986,-0.3992630803242447,-0.1982998889145754,eo,2.0
7,0.4923339011925042,0.3137009803921569,0.3964356156663848,0.345694022289767,0.1891474861771891,0.0728013977868374,0.1671816532764332,0.1891474861771891,-0.2244897959183673,-0.1939046175499377,eo,2.0
8,0.4497444633730835,0.4192091042251439,0.3930525699404417,0.3758533408631244,0.1311186345041613,0.1127679403541472,0.1518297066111821,0.1311186345041613,-0.2737490935460479,-0.2652238290696747,eo,2.0
9,0.4821124361158432,0.3143340981099093,0.3917895296901472,0.3356398109871133,0.0292518912860745,-0.1293807641633728,0.0111651009678122,0.0292518912860745,-0.1293807641633728,-0.0429207546973549,eo,2.0
10,0.4463373083475298,0.2853603223114687,0.3743016344172413,0.3154851145855643,-0.0100117314563003,-0.10178463399879,-0.0352879688214757,-0.0100117314563003,-0.10178463399879,-0.0352879688214757,eo,2.0
1,0.4608843537414966,0.4438441762557197,0.4049992516090405,0.3969945678820097,0.2587023113338902,0.2184726909136358,0.2499926479778263,0.2587023113338902,-0.3460031347962382,-0.3715714243838177,eo,2.5
2,0.5034013605442177,0.5011398268847852,0.4484640731292517,0.4389426123793223,0.1487570953219808,0.1067821067821067,0.1573607233286091,0.1487570953219808,0.226890756302521,-0.264755308205762,eo,2.5
3,0.4812925170068027,0.490077345374503,0.4160749249394971,0.3699654758640616,0.2093696240681718,0.0836526181353767,0.1789800514281932,0.2093696240681718,-0.2329545454545454,-0.2320328282828282,eo,2.5
4,0.5068027210884354,0.3275230516609826,0.4107843137254902,0.3627958256920793,-0.149919319348687,-0.0914423221537073,-0.1244339247211241,-0.149919319348687,0.2555456965394853,0.1521630921721817,eo,2.5
