fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,eta
1,0.7037037037037037,0.625501253132832,0.6101339329494669,0.6154401154401153,-0.0126436781609195,0.0871794871794872,-0.0193732193732193,-0.0126436781609195,0.1075268817204301,-0.0758661887694145,cp,1.0
2,0.671957671957672,0.5776593901593902,0.5885762496438981,0.581929181929182,0.2005057803468208,-0.0486486486486487,0.0949938574938574,0.2005057803468208,-0.3157894736842105,-0.1661568451042135,cp,1.0
3,0.7301587301587301,0.67178199892598,0.6437319612554211,0.6525203374518443,0.0866873065015479,0.1333333333333334,0.0731838720889816,0.0866873065015479,0.1585365853658536,-0.0870736808236808,cp,1.0
4,0.671957671957672,0.6058487524530417,0.5890458747601605,0.5867823765020027,0.000523834468308,-0.1733870967741935,-0.0903972520908004,0.000523834468308,-0.1733870967741935,-0.0903972520908004,cp,1.0
5,0.708994708994709,0.6501173817687579,0.6390592243186582,0.6367645843392623,0.2354443309499489,0.2571428571428572,0.141974691974692,0.2354443309499489,0.2571428571428572,0.141974691974692,cp,1.0
6,0.6648936170212766,0.6454651066301552,0.6205738705738706,0.625405406918012,0.1344696969696969,0.038095238095238,-0.0229371137768084,0.1344696969696969,0.238095238095238,0.1474815648043994,cp,1.0
7,0.7074468085106383,0.5870441818717681,0.6131798465131798,0.5888217132312457,0.1768893756845564,0.1142857142857143,0.0920743639921722,0.1768893756845564,0.1142857142857143,0.0920743639921722,cp,1.0
8,0.6808510638297872,0.6045498361287834,0.5876039304610733,0.5913522012578617,0.0465116279069767,-0.0451127819548872,-0.0304336712427835,0.0465116279069767,-0.1548064918851435,-0.0670762235673566,cp,1.0
9,0.6702127659574468,0.6215772161577809,0.6282520025554081,0.622591474100887,-0.0116279069767442,-0.1578947368421053,-0.0702409007593611,-0.0116279069767442,-0.1578947368421053,-0.0702409007593611,cp,1.0
10,0.6595744680851063,0.5948399601864948,0.5957575757575758,0.5951962164614607,0.1021194605009633,0.0102564102564102,0.0416953693073095,0.1021194605009633,0.2021276595744681,-0.0705570745044429,cp,1.0
1,0.7037037037037037,0.6234103572599147,0.6101339329494669,0.6148758648758649,0.132183908045977,0.5384615384615384,0.2062678062678062,0.132183908045977,0.5384615384615384,0.2062678062678062,cp,1.5
2,0.6666666666666666,0.5639560439560439,0.5802525949787799,0.5699829283353312,0.120664739884393,-0.0756756756756756,0.0286728573493279,0.120664739884393,-0.2631578947368421,-0.0976758134652871,cp,1.5
3,0.7248677248677249,0.6642206679419735,0.6349600314308597,0.6447570947570948,0.0340557275541795,-0.0666666666666666,-0.0268161279110184,0.0340557275541795,0.1585365853658536,-0.0870736808236808,cp,1.5
4,0.6772486772486772,0.6143329850226401,0.5954561311704168,0.5950545461293473,0.0065479308538501,-0.1733870967741935,-0.0866935483870967,0.0065479308538501,-0.1733870967741935,-0.0866935483870967,cp,1.5
5,0.708994708994709,0.6489799960388196,0.6362421383647798,0.6325738330149603,0.229826353421859,0.2571428571428572,0.1384781884781885,0.229826353421859,0.2571428571428572,0.1384781884781885,cp,1.5
6,0.6595744680851063,0.634223040343611,0.6117216117216118,0.6144123750235805,0.034090909090909,-0.126984126984127,-0.1131103841027505,0.034090909090909,0.2789115646258503,0.1797007516917528,cp,1.5
7,0.7021276595744681,0.5800317179627524,0.6121921921921922,0.5789393222553724,0.0558598028477546,-0.1285714285714285,-0.0729615133724722,0.0558598028477546,0.1555555555555555,0.145838059741803,cp,1.5
8,0.6914893617021277,0.6218669363727131,0.6024187452758881,0.6066125868670844,0.1715116279069767,0.2406015037593985,0.1124234716143593,0.1715116279069767,0.2406015037593985,-0.1445288913814702,cp,1.5
9,0.6436170212765957,0.5899665708207681,0.5957983193277311,0.5904082476663123,-0.0116279069767442,-0.1052631578947368,-0.051387797852841,-0.0116279069767442,0.1122448979591836,-0.051387797852841,cp,1.5
10,0.6436170212765957,0.5734235657608314,0.5772727272727273,0.5748637763563137,0.0905587668593448,0.0102564102564102,0.0342326827401454,0.0905587668593448,0.2127659574468084,-0.0455570745044429,cp,1.5
1,0.7037037037037037,0.625501253132832,0.6101339329494669,0.6154401154401153,0.0597701149425287,0.3128205128205129,0.0934472934472934,0.0597701149425287,0.3128205128205129,0.0934472934472934,cp,2.0
2,0.6666666666666666,0.5743165559529892,0.5854315955558477,0.5787777845072982,0.2005057803468208,-0.0486486486486487,0.0949938574938574,0.2005057803468208,-0.3157894736842105,-0.1698605488079172,cp,2.0
3,0.7142857142857143,0.6432923707117255,0.6194561554618674,0.6257675956542276,-0.0303405572755418,-0.296969696969697,-0.1456172780990299,-0.0303405572755418,-0.296969696969697,-0.1456172780990299,cp,2.0
4,0.671957671957672,0.6058487524530417,0.5890458747601605,0.5867823765020027,0.000523834468308,-0.1733870967741935,-0.0903972520908004,0.000523834468308,-0.1733870967741935,-0.0903972520908004,cp,2.0
5,0.708994708994709,0.650395047453871,0.6362421383647798,0.6333142952333358,0.2354443309499489,0.2571428571428572,0.141974691974692,0.2354443309499489,0.2571428571428572,0.141974691974692,cp,2.0
6,0.6542553191489362,0.6326972869526061,0.6053113553113554,0.6088263588263588,0.0625,-0.0603174603174603,-0.0721434629831576,0.0625,0.238095238095238,0.1435445569303837,cp,2.0
7,0.7021276595744681,0.5793434906478385,0.6235502168835502,0.5757478170311624,0.2891566265060241,0.35,0.2329908675799086,0.2891566265060241,0.35,0.2329908675799086,cp,2.0
8,0.6914893617021277,0.6218669363727131,0.6024187452758881,0.6066125868670844,0.1715116279069767,0.2406015037593985,0.1124234716143593,0.1715116279069767,0.2406015037593985,-0.1445288913814702,cp,2.0
9,0.648936170212766,0.5924873737373737,0.5993070912575557,0.5942969698825307,0.0625,0.1710526315789473,0.0905014401675831,0.0625,0.1710526315789473,0.0905014401675831,cp,2.0
10,0.6595744680851063,0.593691389599318,0.5957575757575758,0.5943108596573943,0.16878612716763,0.2102564102564103,0.1416953693073096,0.16878612716763,0.2102564102564103,0.1416953693073096,cp,2.0
1,0.7142857142857143,0.6391304347826088,0.620945936479917,0.6270607711940402,0.0597701149425287,0.2871794871794872,0.0843304843304843,0.0597701149425287,0.2871794871794872,0.0843304843304843,cp,2.5
2,0.671957671957672,0.5812610003974337,0.5933681034923556,0.5861851919147055,0.1322254335260115,-0.0756756756756756,0.0360257985257985,0.1322254335260115,-0.3157894736842105,-0.127695306642675,cp,2.5
3,0.7354497354497355,0.6795392953929539,0.6525038910799824,0.6601718245553861,0.1393188854489163,0.3333333333333333,0.1731838720889816,0.1393188854489163,0.3333333333333333,0.1731838720889816,cp,2.5
4,0.6666666666666666,0.600191175110234,0.5886534100819815,0.5871420529861452,0.000523834468308,-0.1733870967741935,-0.0903972520908004,0.000523834468308,-0.1733870967741935,-0.0903972520908004,cp,2.5
5,0.7195767195767195,0.6657729157729158,0.6488207547169811,0.6491315865772238,0.2466802860061286,0.2571428571428572,0.148967698967699,0.2466802860061286,0.2571428571428572,0.148967698967699,cp,2.5
6,0.6702127659574468,0.656140943374986,0.6245421245421245,0.6298701298701298,0.0625,-0.0825396825396825,-0.0794377802011389,0.0625,0.1972789115646258,0.131010409413109,cp,2.5
7,0.6914893617021277,0.5602360602360602,0.5761428094761428,0.5611168443985782,-0.0109529025191675,-0.3142857142857143,-0.158969341161122,-0.0109529025191675,-0.3142857142857143,0.1741749041214282,cp,2.5
8,0.6914893617021277,0.6218669363727131,0.6024187452758881,0.6066125868670844,0.1715116279069767,0.2406015037593985,0.1124234716143593,0.1715116279069767,0.2406015037593985,-0.1445288913814702,cp,2.5
