fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,eta
1,0.6013513513513513,0.5915204678362573,0.5506368028107159,0.5343040427413135,0.0584347826086956,0.1071428571428571,0.0642028718703976,0.0584347826086956,-0.25,-0.0965170278637771,dp,1.0
2,0.5945945945945946,0.5832642343836373,0.5427068823886567,0.5156016217568403,0.0712195121951219,0.0846153846153846,0.0601771081152524,0.0712195121951219,-0.1507936507936508,0.0601771081152524,dp,1.0
3,0.5743243243243243,0.530540785379495,0.5253690753690754,0.5229939839870594,0.018359853121175,0.0248447204968944,-0.0025147466697917,0.018359853121175,0.0350877192982456,0.0286549707602339,dp,1.0
4,0.6190476190476191,0.6484848484848484,0.5898018648018648,0.5794275575477424,-0.0223577235772357,-0.0681003584229391,-0.0557893096462521,-0.0223577235772357,-0.108843537414966,0.0909237726098191,dp,1.0
5,0.6190476190476191,0.5736961451247166,0.5378925453559369,0.5392087959650843,0.103530534351145,0.0584415584415584,0.0572533989965182,0.103530534351145,0.2205882352941176,0.10840108401084,dp,1.0
6,0.6258503401360545,0.5838308457711442,0.5721918665869831,0.5749229285717679,0.1122171945701357,0.1666666666666666,0.1455974842767295,0.1122171945701357,0.1666666666666666,0.1455974842767295,dp,1.0
7,0.673469387755102,0.6374092463864063,0.6155279975654291,0.615041591167064,0.1233312142403051,-0.0606060606060606,0.0396969696969697,0.1233312142403051,-0.0976744186046512,0.0396969696969697,dp,1.0
8,0.5714285714285714,0.5553349875930521,0.5387232470565805,0.5332815255153504,0.0148148148148148,0.0034965034965034,-0.0148740886772801,0.0148148148148148,0.1409090909090909,0.066197579510273,dp,1.0
9,0.6054421768707483,0.620124639002888,0.5751952450065657,0.5363247863247863,-0.08,-0.1714285714285714,-0.1079365079365079,-0.08,-0.1714285714285714,0.1243887285553952,dp,1.0
10,0.5986394557823129,0.5468864468864468,0.5475659606094389,0.5467463253532906,0.0158730158730158,0.3142857142857143,0.1122023809523809,0.0158730158730158,0.3142857142857143,0.1997493273233217,dp,1.0
1,0.6013513513513513,0.5916856213466383,0.5506368028107159,0.5347210235252726,0.0584347826086956,0.1071428571428571,0.0642028718703976,0.0584347826086956,-0.25,-0.0906346749226006,dp,1.5
2,0.6148648648648649,0.5954300033583921,0.5650380370727526,0.5409133211386027,0.0549593495934959,0.0461538461538461,0.0357916997092254,0.0549593495934959,-0.1507936507936508,-0.0634575923392613,dp,1.5
3,0.6013513513513513,0.5472899420267842,0.544949494949495,0.5377993005111649,0.0338637290901672,0.0683229813664596,0.0239413648970662,0.0338637290901672,-0.0884353741496598,0.0407163742690058,dp,1.5
4,0.6054421768707483,0.645970695970696,0.5734848484848485,0.5562771472607538,0.0020325203252032,-0.003584229390681,-0.0180964625214274,0.0020325203252032,-0.0884353741496598,0.0605458656330749,dp,1.5
5,0.6122448979591837,0.5674509803921569,0.5263982924823737,0.5247428543572578,0.1187977099236641,0.1038961038961038,0.0845678276870937,0.1187977099236641,0.2205882352941176,0.1028455284552845,dp,1.5
6,0.6122448979591837,0.5561311675930423,0.5451634935541706,0.5464866436089458,0.1276018099547511,-0.2916666666666667,-0.0455188679245283,0.1276018099547511,-0.2916666666666667,-0.0922175125062053,dp,1.5
7,0.6802721088435374,0.6430274013628886,0.6259446642320957,0.6265082692755648,0.2002542911633821,0.0303030303030303,0.1184848484848485,0.2002542911633821,-0.2209302325581394,0.1184848484848485,dp,1.5
8,0.5782312925170068,0.566532556696491,0.5477322560655894,0.5445459056006724,0.0518518518518518,0.0944055944055944,0.0305804567772653,0.0518518518518518,0.1409090909090909,0.066197579510273,dp,1.5
9,0.5918367346938775,0.5748987854251012,0.5669534867648075,0.5468229573250065,0.1152727272727272,0.2571428571428571,0.1507936507936507,0.1152727272727272,0.2571428571428571,0.1507936507936507,dp,1.5
10,0.6054421768707483,0.5649374047517512,0.5683760683760684,0.56494942366502,0.1031746031746031,0.219047619047619,0.1318452380952381,0.1031746031746031,0.219047619047619,-0.1818840579710145,dp,1.5
1,0.6081081081081081,0.6117448794399792,0.5621086642825773,0.5549484161480684,0.1453913043478261,0.3928571428571428,0.2070600147275404,0.1453913043478261,0.3928571428571428,0.2070600147275404,dp,2.0
2,0.5945945945945946,0.5677609427609428,0.5427068823886567,0.5159228431539644,0.0630894308943089,0.0846153846153846,0.0550224689399947,0.0630894308943089,-0.1507936507936508,0.0550224689399947,dp,2.0
3,0.581081081081081,0.5362103174603174,0.5317793317793318,0.5286554309572212,0.018359853121175,0.0248447204968944,-0.0025147466697917,0.018359853121175,0.0350877192982456,0.0355994152046783,dp,2.0
4,0.6054421768707483,0.6402597402597402,0.5712121212121212,0.5490948761747395,0.0101626016260162,0.028673835125448,-0.0019674302633629,0.0101626016260162,-0.108843537414966,0.0605458656330749,dp,2.0
5,0.6190476190476191,0.5736961451247166,0.5378925453559369,0.5392087959650843,0.103530534351145,0.0584415584415584,0.0572533989965182,0.103530534351145,0.2205882352941176,0.10840108401084,dp,2.0
6,0.6054421768707483,0.5523362396601833,0.5454053900224821,0.5473947083467977,0.1710407239819004,0.2083333333333333,0.1950471698113207,0.1710407239819004,0.2083333333333333,0.1950471698113207,dp,2.0
7,0.6802721088435374,0.6493150904915611,0.6300720227226618,0.63231104407575,0.2387158296249205,0.1212121212121212,0.1639393939393939,0.2387158296249205,-0.1976744186046511,0.1639393939393939,dp,2.0
8,0.5714285714285714,0.5566086065573771,0.5413389580056247,0.5385581148293013,0.1342592592592592,0.0944055944055944,0.0983996057134355,0.1342592592592592,0.0944055944055944,0.0983996057134355,dp,2.0
9,0.5850340136054422,0.5653371320037986,0.5573697790678923,0.5288878798962419,0.0938181818181818,0.1428571428571428,0.1047619047619047,0.0938181818181818,-0.1931818181818182,0.1047619047619047,dp,2.0
10,0.6122448979591837,0.5698351031684364,0.5716276477146042,0.5703171674689504,0.0079365079365079,0.219047619047619,0.0693452380952381,0.0079365079365079,-0.2971014492753623,-0.2589673913043478,dp,2.0
1,0.6148648648648649,0.6024590163934426,0.5657883179622311,0.5466452774963413,0.0584347826086956,0.1071428571428571,0.0642028718703976,0.0584347826086956,-0.3,-0.1156346749226006,dp,2.5
2,0.6081081081081081,0.6100155331937597,0.5650201792921176,0.5518865015458292,0.0386991869918699,-0.0307692307692307,-0.0026698387523129,0.0386991869918699,-0.1322751322751323,-0.0464517783857728,dp,2.5
3,0.581081081081081,0.5362103174603174,0.5317793317793318,0.5286554309572212,0.018359853121175,0.0248447204968944,-0.0025147466697917,0.018359853121175,0.0350877192982456,0.0355994152046783,dp,2.5
4,0.6054421768707483,0.6648841354723708,0.5731351981351981,0.5564004463574048,0.0101626016260162,-0.003584229390681,-0.0126616799127318,0.0101626016260162,-0.108843537414966,0.0784237726098191,dp,2.5
5,0.6462585034013606,0.68374861572536,0.5495792438636086,0.5346241616392494,-0.0381679389312977,-0.1818181818181818,-0.0954962468723936,-0.0381679389312977,0.3414634146341463,0.2679539295392954,dp,2.5
6,0.6122448979591837,0.567857142857143,0.5582259028429949,0.5613784948244206,0.1710407239819004,0.1666666666666666,0.1789308176100629,0.1710407239819004,0.1666666666666666,0.1789308176100629,dp,2.5
7,0.6870748299319728,0.6548279798456936,0.6248922195171435,0.6220303636970304,0.1481246026700572,-0.0129870129870129,0.0735064935064935,0.1481246026700572,-0.1906976744186046,0.0735064935064935,dp,2.5
8,0.6258503401360545,0.631943227956261,0.5994506411173078,0.6013082476839927,-0.0101851851851851,-0.0209790209790209,-0.0583618509150424,-0.0101851851851851,0.2954545454545454,0.1891359414579228,dp,2.5
9,0.5986394557823129,0.5828548644338117,0.5715955951805008,0.5462364303959132,0.1392727272727272,0.2857142857142857,0.1761904761904761,0.1392727272727272,0.2857142857142857,0.1761904761904761,dp,2.5
10,0.5986394557823129,0.5574789490802646,0.5475659606094389,0.5502439235230224,-0.0555555555555555,0.0666666666666667,-0.0238095238095237,-0.0555555555555555,0.1389830508474576,0.237741186210703,dp,2.5
1,0.6013513513513513,0.5915204678362573,0.5506368028107159,0.5343040427413135,0.0584347826086956,0.1071428571428571,0.0642028718703976,0.0584347826086956,-0.25,-0.0965170278637771,dp,3.0
2,0.6013513513513513,0.6008829093966785,0.5519661416479159,0.5301169394758193,0.0630894308943089,0.0461538461538461,0.0409463388844832,0.0630894308943089,-0.1507936507936508,-0.0464517783857728,dp,3.0
3,0.5945945945945946,0.5499999999999999,0.5432400932400933,0.5398231653404068,0.0261117911056711,0.0248447204968944,0.0022022344622836,0.0261117911056711,-0.0476190476190476,0.0337719298245613,dp,3.0
4,0.5918367346938775,0.6347167325428195,0.5603146853146853,0.5445808975059933,0.0020325203252032,-0.003584229390681,-0.0180964625214274,0.0020325203252032,-0.108843537414966,0.1016795865633075,dp,3.0
5,0.6258503401360545,0.5887249055853707,0.542458755401599,0.544870494353148,0.1111641221374045,0.0584415584415584,0.061840554959821,0.1111641221374045,0.2058823529411765,0.1139566395663956,dp,3.0
6,0.5918367346938775,0.531547054938112,0.5262955690258687,0.5274989963869932,0.104524886877828,-0.2916666666666667,-0.0596698113207547,0.104524886877828,-0.2916666666666667,-0.0963219616204691,dp,3.0
7,0.6802721088435374,0.6557435759692004,0.6227302698316088,0.623147575528528,0.1398601398601398,-0.0606060606060606,0.0496969696969697,0.1398601398601398,-0.1441860465116279,0.0496969696969697,dp,3.0
8,0.5782312925170068,0.5485908985908986,0.5335514085514085,0.5113936781609195,-0.0629629629629629,-0.1013986013986014,-0.0879333432524921,-0.0629629629629629,0.15,-0.0879333432524921,dp,3.0
9,0.5782312925170068,0.5537514110627318,0.5510804708917916,0.523420582887076,0.0858181818181818,0.1428571428571428,0.0992063492063492,0.0858181818181818,-0.1931818181818182,0.0992063492063492,dp,3.0
10,0.6190476190476191,0.5839768068455141,0.5716276477146042,0.5753362874764627,0.0,0.2666666666666666,0.0809523809523809,0.0,0.2666666666666666,0.1838120644849711,dp,3.0
1,0.6081081081081081,0.597076023391813,0.5582125603864735,0.5407142991515699,0.0584347826086956,0.1071428571428571,0.0642028718703976,0.0584347826086956,-0.275,-0.1031346749226006,dp,3.5
2,0.6216216216216216,0.6270902300314064,0.5797439194256938,0.5701424501424501,0.0305691056910569,-0.0692307692307692,-0.0219006079830821,0.0305691056910569,-0.1507936507936508,-0.0402017783857729,dp,3.5
3,0.6013513513513513,0.5534620206751354,0.5510101010101011,0.5453865873944221,0.018359853121175,0.0248447204968944,-0.0025147466697917,0.018359853121175,-0.0884353741496598,0.0564327485380116,dp,3.5
4,0.5986394557823129,0.6248168498168498,0.5674242424242424,0.5504119371225137,-0.0060975609756097,-0.003584229390681,-0.0235312451301231,-0.0060975609756097,-0.0680272108843538,0.0605458656330749,dp,3.5
5,0.6326530612244898,0.5954254423425225,0.5527073601707517,0.5534188034188033,0.1111641221374045,0.0584415584415584,0.061840554959821,0.1111641221374045,0.2205882352941176,0.0840108401084011,dp,3.5
6,0.6054421768707483,0.5529100529100529,0.5454053900224821,0.5476540825119072,0.1710407239819004,0.2083333333333333,0.1950471698113207,0.1710407239819004,0.2083333333333333,0.1950471698113207,dp,3.5
7,0.673469387755102,0.6374092463864063,0.6155279975654291,0.615041591167064,0.1233312142403051,-0.0606060606060606,0.0396969696969697,0.1233312142403051,-0.0976744186046512,0.0396969696969697,dp,3.5
8,0.5578231292517006,0.5332671957671958,0.5235413985413985,0.5159359015684776,0.1055555555555555,0.1713286713286713,0.1002919952388037,0.1055555555555555,0.1713286713286713,0.1002919952388037,dp,3.5
9,0.5850340136054422,0.5633477633477634,0.5573697790678923,0.5283255511733684,0.0938181818181818,0.1428571428571428,0.1047619047619047,0.0938181818181818,-0.1931818181818182,0.1047619047619047,dp,3.5
10,0.6054421768707483,0.5635642135642136,0.5539762170196952,0.5561869113287553,-0.0555555555555555,0.0666666666666667,-0.0238095238095237,-0.0555555555555555,-0.1521739130434782,0.2452038727778672,dp,3.5
1,0.6216216216216216,0.6161457800802063,0.5753121274860405,0.56008436008436,0.0504347826086956,0.0714285714285714,0.0463457290132547,0.0504347826086956,-0.3,-0.1156346749226006,dp,4.0
2,0.6081081081081081,0.5982056590752243,0.5639487124540162,0.5513174182139698,0.0305691056910569,-0.0307692307692307,-0.0078244779275707,0.0305691056910569,-0.1507936507936508,-0.0285738714090287,dp,4.0
3,0.5878378378378378,0.5443223443223443,0.5368298368298369,0.53419183538002,0.0261117911056711,0.0248447204968944,0.0022022344622836,0.0261117911056711,-0.0272108843537415,0.0268274853801169,dp,4.0
4,0.5986394557823129,0.6568359652866694,0.5651515151515151,0.5439440972922126,0.0182926829268292,0.028673835125448,0.0034673523453327,0.0182926829268292,-0.0884353741496598,0.0542958656330749,dp,4.0
5,0.6326530612244898,0.5937694000790112,0.5470249654472611,0.5495169082125604,0.1111641221374045,0.0584415584415584,0.061840554959821,0.1111641221374045,0.1911764705882352,0.1195121951219511,dp,4.0
6,0.6122448979591837,0.564954051796157,0.5516946981985827,0.5550410174263386,0.053393665158371,-0.3333333333333333,-0.1044025157232704,0.053393665158371,-0.3333333333333333,-0.1044025157232704,dp,4.0
7,0.6802721088435374,0.6493150904915611,0.6300720227226618,0.63231104407575,0.2387158296249205,0.1212121212121212,0.1639393939393939,0.2387158296249205,-0.1976744186046511,0.1639393939393939,dp,4.0
8,0.5782312925170068,0.566532556696491,0.5477322560655894,0.5445459056006724,0.0518518518518518,0.0944055944055944,0.0305804567772653,0.0518518518518518,0.1409090909090909,0.066197579510273,dp,4.0
9,0.5918367346938775,0.5676205152096138,0.5623747321860529,0.5259830536891112,0.0029090909090909,0.0,0.0,0.0029090909090909,-0.1459627329192546,-0.0338904922238255,dp,4.0
10,0.5986394557823129,0.5574789490802646,0.5475659606094389,0.5502439235230224,-0.0555555555555555,0.0666666666666667,-0.0238095238095237,-0.0555555555555555,0.1389830508474576,0.237741186210703,dp,4.0
1,0.6013513513513513,0.5915204678362573,0.5506368028107159,0.5343040427413135,0.0584347826086956,0.1071428571428571,0.0642028718703976,0.0584347826086956,-0.25,-0.0965170278637771,dp,4.5
2,0.6081081081081081,0.5905601860825741,0.5585020893603343,0.5355743175972596,0.0549593495934959,0.0461538461538461,0.0357916997092254,0.0549593495934959,-0.1507936507936508,-0.0518296853625171,dp,4.5
3,0.5945945945945946,0.5484115156246303,0.5445998445998446,0.5397368698802979,0.018359853121175,0.0248447204968944,-0.0025147466697917,0.018359853121175,-0.0680272108843538,0.0564327485380116,dp,4.5
4,0.6054421768707483,0.6648841354723708,0.5731351981351981,0.5564004463574048,0.0101626016260162,-0.003584229390681,-0.0126616799127318,0.0101626016260162,-0.108843537414966,0.0784237726098191,dp,4.5
5,0.6394557823129252,0.5992001391062424,0.5878269388897636,0.5890770449593979,-0.0978053435114503,-0.3116883116883117,-0.2063028714404861,-0.0978053435114503,0.3902439024390244,0.2923441734417344,dp,4.5
6,0.6054421768707483,0.5480457057962466,0.53887418537807,0.5405306015235093,0.053393665158371,-0.2916666666666667,-0.0882861635220125,0.053393665158371,-0.2916666666666667,-0.0963219616204691,dp,4.5
7,0.673469387755102,0.6371239431080816,0.6164409616555083,0.6159041394335513,0.1233312142403051,-0.0606060606060606,0.0396969696969697,0.1233312142403051,-0.1209302325581395,0.0396969696969697,dp,4.5
8,0.5578231292517006,0.5410533910533911,0.5263775680442347,0.5220306513409962,0.0972222222222222,0.1328671328671328,0.0810612260080345,0.0972222222222222,0.1328671328671328,0.0810612260080345,dp,4.5
9,0.5714285714285714,0.5227772227772228,0.5416177114290321,0.50330348663682,-0.0585454545454545,-0.1428571428571428,-0.0825396825396825,-0.0585454545454545,-0.1459627329192546,-0.0825396825396825,dp,4.5
10,0.5986394557823129,0.5534939499285849,0.5555555555555556,0.5532721366696668,0.1111111111111111,0.2666666666666666,0.1556547619047619,0.1111111111111111,0.2666666666666666,-0.1818840579710145,dp,4.5
1,0.6081081081081081,0.6052174111942176,0.5601606123345254,0.5481159096826991,0.1019130434782608,0.2499999999999999,0.135631443298969,0.1019130434782608,-0.25,0.135631443298969,dp,5.0
2,0.6148648648648649,0.607696406083503,0.5709757491338977,0.5486910569105691,-0.049430894308943,-0.1307692307692307,-0.091157811260904,-0.049430894308943,0.1627906976744185,-0.091157811260904,dp,5.0
3,0.6013513513513513,0.5515151515151514,0.5510101010101011,0.5451253078371723,0.0106079151366788,0.0248447204968944,-0.0072317278018672,0.0106079151366788,-0.0884353741496598,0.0633771929824561,dp,5.0
4,0.6054421768707483,0.6348343685300207,0.5757575757575758,0.5624224590356498,-0.0142276422764227,-0.03584229390681,-0.0396602773881876,-0.0142276422764227,-0.0680272108843538,0.0667958656330749,dp,5.0
5,0.6258503401360545,0.5884920634920635,0.5493867982295001,0.5538765505891045,0.0958969465648855,0.0129870129870129,0.0345261262692455,0.0958969465648855,0.2205882352941176,0.1139566395663956,dp,5.0
6,0.6054421768707483,0.5628927390941121,0.5533239420586812,0.5563700367551898,0.1710407239819004,0.1666666666666666,0.1789308176100629,0.1710407239819004,0.1666666666666666,0.1789308176100629,dp,5.0
7,0.673469387755102,0.6374092463864063,0.6155279975654291,0.615041591167064,0.1233312142403051,-0.0606060606060606,0.0396969696969697,0.1233312142403051,-0.0976744186046512,0.0396969696969697,dp,5.0
8,0.5578231292517006,0.5410533910533911,0.5263775680442347,0.5220306513409962,0.0972222222222222,0.1328671328671328,0.0810612260080345,0.0972222222222222,0.1328671328671328,0.0810612260080345,dp,5.0
9,0.5918367346938775,0.5772139796907599,0.5669534867648075,0.5474264478267529,0.1152727272727272,0.2571428571428571,0.1507936507936507,0.1152727272727272,0.2571428571428571,0.1507936507936507,dp,5.0
10,0.6190476190476191,0.5805747126436781,0.5780379041248607,0.578331747371995,-0.0317460317460317,0.219047619047619,0.0428571428571428,-0.0317460317460317,0.219047619047619,0.2062001241864637,dp,5.0
1,0.6013513513513513,0.5947368421052631,0.5545329067068198,0.5479048594514624,0.1373913043478261,0.3928571428571428,0.2019053755522827,0.1373913043478261,0.3928571428571428,0.2019053755522827,dp,5.5
