fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,eta
1,0.6013513513513513,0.5915204678362573,0.5506368028107159,0.5343040427413135,0.0584347826086956,0.1071428571428571,0.0642028718703976,0.0584347826086956,-0.25,-0.0965170278637771,eo,1.0
2,0.6013513513513513,0.5857163181106843,0.5519661416479159,0.5301983280706685,0.0549593495934959,0.0461538461538461,0.0357916997092254,0.0549593495934959,-0.1507936507936508,-0.0402017783857729,eo,1.0
3,0.5878378378378378,0.5401276319309106,0.5395493395493395,0.53431141620118,0.0106079151366788,0.0248447204968944,-0.0072317278018672,0.0106079151366788,-0.0680272108843538,0.0582602339181286,eo,1.0
4,0.5986394557823129,0.6248168498168498,0.5674242424242424,0.5504119371225137,-0.0060975609756097,-0.003584229390681,-0.0235312451301231,-0.0060975609756097,-0.0680272108843538,0.0605458656330749,eo,1.0
5,0.6258503401360545,0.589783414006464,0.5563148410574013,0.5624303232998885,0.0806297709923664,-0.0324675324675324,0.00721169757867,0.0806297709923664,0.2352941176470588,0.1195121951219511,eo,1.0
6,0.6054421768707483,0.5523362396601833,0.5454053900224821,0.5473947083467977,0.104524886877828,-0.3333333333333333,-0.0757861635220125,0.104524886877828,-0.3333333333333333,-0.0813965884861407,eo,1.0
7,0.6938775510204082,0.664241622574956,0.6426506390748631,0.6451545832817924,0.1535282898919262,-0.0173160173160172,0.0613419913419913,0.1535282898919262,-0.1209302325581395,0.0613419913419913,eo,1.0
8,0.5782312925170068,0.5718915343915344,0.5475117975117976,0.5449299553303332,0.0601851851851851,0.0944055944055944,0.0358996057134355,0.0601851851851851,0.1636363636363637,0.0775612158739094,eo,1.0
9,0.5918367346938775,0.5728213615800507,0.5669534867648075,0.546288155366289,0.1152727272727272,0.2571428571428571,0.1507936507936507,0.1152727272727272,0.2571428571428571,0.1507936507936507,eo,1.0
10,0.5986394557823129,0.5499336870026525,0.5475659606094389,0.5477702397105382,-0.0238095238095238,0.3142857142857143,0.0857142857142857,-0.0238095238095238,0.3142857142857143,0.1997493273233217,eo,1.0
1,0.6013513513513513,0.5947368421052631,0.5545329067068198,0.5479048594514624,0.0859130434782608,0.2142857142857142,0.1126196612665684,0.0859130434782608,0.2142857142857142,0.1126196612665684,eo,1.5
2,0.6148648648648649,0.5954616588419405,0.5639665702346512,0.5409468388191793,0.0549593495934959,0.0461538461538461,0.0357916997092254,0.0549593495934959,-0.1693121693121693,-0.0455796853625171,eo,1.5
3,0.5608108108108109,0.5172608811953073,0.5139083139083139,0.5118054725566717,0.0106079151366788,0.0248447204968944,-0.0072317278018672,0.0106079151366788,0.0526315789473683,0.0304824561403508,eo,1.5
4,0.6258503401360545,0.6865887015140747,0.5981351981351981,0.5923456104061827,-0.0142276422764227,-0.1003584229390681,-0.0610487766869253,-0.0142276422764227,-0.108843537414966,-0.0610487766869253,eo,1.5
5,0.6462585034013606,0.623407917383821,0.5756958659178782,0.5828084445105722,0.0958969465648855,-0.0324675324675324,0.0163860095052755,0.0958969465648855,0.2205882352941176,0.0951219512195122,eo,1.5
6,0.6122448979591837,0.564935064935065,0.5582259028429949,0.5605877616747182,0.1633484162895927,0.1666666666666666,0.1742138364779874,0.1633484162895927,0.1666666666666666,0.1742138364779874,eo,1.5
7,0.673469387755102,0.6374092463864063,0.6155279975654291,0.615041591167064,0.1233312142403051,-0.0606060606060606,0.0396969696969697,0.1233312142403051,-0.0976744186046512,0.0396969696969697,eo,1.5
8,0.5714285714285714,0.556152927120669,0.5413389580056247,0.5384132502776571,0.1342592592592592,0.0944055944055944,0.0983996057134355,0.1342592592592592,0.0944055944055944,0.0983996057134355,eo,1.5
9,0.5986394557823129,0.5840557538670746,0.5748899947013154,0.5571625011673703,0.1072727272727272,0.2285714285714285,0.1365079365079365,0.1072727272727272,0.2285714285714285,0.1365079365079365,eo,1.5
10,0.5986394557823129,0.551024011299435,0.5491452991452991,0.5487746393009552,0.0873015873015873,0.3142857142857143,0.1577380952380952,0.0873015873015873,0.3142857142857143,-0.1990036231884058,eo,1.5
1,0.5945945945945946,0.5821882291936739,0.5450090971830103,0.5348070262587794,0.0939130434782608,0.2499999999999999,0.1304768041237113,0.0939130434782608,0.2499999999999999,0.1304768041237113,eo,2.0
2,0.6013513513513513,0.5857163181106843,0.5519661416479159,0.5301983280706685,0.0549593495934959,0.0461538461538461,0.0357916997092254,0.0549593495934959,-0.1507936507936508,-0.0402017783857729,eo,2.0
3,0.5878378378378378,0.5401276319309106,0.5395493395493395,0.53431141620118,0.0106079151366788,0.0248447204968944,-0.0072317278018672,0.0106079151366788,-0.0680272108843538,0.0582602339181286,eo,2.0
4,0.5782312925170068,0.6035409035409035,0.5462703962703963,0.5269721171360516,0.0020325203252032,0.028673835125448,-0.0074022128720585,0.0020325203252032,0.0801033591731266,0.0713016795865633,eo,2.0
5,0.6326530612244898,0.6020558932792975,0.5608810511030634,0.5680236314963537,0.0882633587786259,-0.0324675324675324,0.0117988535419727,0.0882633587786259,0.2205882352941176,0.1195121951219511,eo,2.0
6,0.6122448979591837,0.5694967642229306,0.5610005976265687,0.5633599807567268,0.0380090497737556,0.1666666666666666,0.1028301886792452,0.0380090497737556,0.172093023255814,-0.1071902392797915,eo,2.0
7,0.673469387755102,0.6374092463864063,0.6155279975654291,0.615041591167064,0.1233312142403051,-0.0606060606060606,0.0396969696969697,0.1233312142403051,-0.0976744186046512,0.0396969696969697,eo,2.0
8,0.5510204081632653,0.5121212121212121,0.5088600505267172,0.4902199803839148,-0.0342592592592592,-0.1013986013986014,-0.0620024921886624,-0.0342592592592592,0.1181818181818182,-0.0620024921886624,eo,2.0
9,0.5918367346938775,0.5867783010640153,0.5686006865252148,0.5530774096238992,0.1072727272727272,0.2285714285714285,0.1365079365079365,0.1072727272727272,0.2285714285714285,0.1365079365079365,eo,2.0
10,0.6054421768707483,0.561493477282951,0.5603864734299517,0.5602684544537611,0.0238095238095238,0.2666666666666666,0.0979166666666666,0.0238095238095238,0.2666666666666666,0.1997493273233217,eo,2.0
1,0.6081081081081081,0.5925419609630135,0.5574157726331639,0.5463407117899378,0.0424347826086956,0.0714285714285714,0.041191089837997,0.0424347826086956,-0.2249999999999999,-0.0722523219814241,eo,2.5
2,0.6013513513513513,0.5857163181106843,0.5519661416479159,0.5301983280706685,0.0549593495934959,0.0461538461538461,0.0357916997092254,0.0549593495934959,-0.1507936507936508,-0.0402017783857729,eo,2.5
3,0.5743243243243243,0.5286195286195287,0.5267288267288267,0.5231460596475763,0.0106079151366788,0.0248447204968944,-0.0072317278018672,0.0106079151366788,0.0526315789473683,0.0443713450292397,eo,2.5
4,0.5986394557823129,0.6184355678698786,0.5696969696969697,0.5567321660677421,0.0274390243902439,-0.03584229390681,-0.0063269440548542,0.0274390243902439,-0.0476190476190476,0.0542958656330749,eo,2.5
5,0.6190476190476191,0.5838089081786562,0.5378925453559369,0.5402340126283031,0.1111641221374045,0.0584415584415584,0.061840554959821,0.1111641221374045,0.2205882352941176,0.10840108401084,eo,2.5
6,0.5986394557823129,0.5446922050695635,0.5391160818463815,0.5409404013177598,0.0968325791855203,-0.3333333333333333,-0.080503144654088,0.0968325791855203,-0.3333333333333333,-0.0888592750533049,eo,2.5
7,0.6598639455782312,0.621345029239766,0.6029493812132278,0.6021924934968413,0.1150667514303878,-0.0606060606060606,0.0346969696969697,0.1150667514303878,-0.0606060606060606,0.0346969696969697,eo,2.5
8,0.5714285714285714,0.5610279057859703,0.5415594165594165,0.5388661601402688,0.0518518518518518,0.0944055944055944,0.0305804567772653,0.0518518518518518,0.1636363636363637,0.0775612158739094,eo,2.5
9,0.5850340136054422,0.5580249153362361,0.5574907273020481,0.5285487880152812,0.0323636363636363,0.1428571428571428,0.0603174603174603,0.0323636363636363,-0.1459627329192546,0.0603174603174603,eo,2.5
10,0.6054421768707483,0.5667441377095025,0.5603864734299517,0.5620774597320439,-0.0158730158730158,0.2666666666666666,0.0714285714285714,-0.0158730158730158,0.2666666666666666,0.1997493273233217,eo,2.5
