fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,eta
1,0.6808614782183064,0.6560081459227717,0.6621302485176824,0.6578153924903017,0.0555233591694517,0.0088283244639945,0.0182796306207094,0.0555233591694517,0.0847896440129449,0.0622516922354801,cp,1.0
2,0.7043563387175722,0.6806802338711333,0.6917228850476603,0.6813928742683689,0.0818528865675267,0.0071250651682789,0.0288665708975628,0.0818528865675267,-0.0541962319549791,0.0288665708975628,cp,1.0
3,0.6877141458639257,0.6639287571409401,0.678438083056843,0.6670228272436168,0.040659616405676,-0.0285434205973936,-0.0113896403804291,0.040659616405676,0.0642701525054466,0.0538598046136072,cp,1.0
4,0.6901615271659325,0.6591013029498834,0.6712850126638022,0.6606022296087825,0.0440819726179527,0.0041522301050431,0.0114074689112227,0.0440819726179527,0.1063775510204081,0.085059251014094,cp,1.0
5,0.6940773372491434,0.6635579975685918,0.677473659733399,0.6648898772698564,0.0733261359194386,0.0148012976480129,0.0413598021055722,0.0733261359194386,-0.0975322083106514,-0.0420596958095731,cp,1.0
6,0.6715614292706804,0.6459114946225033,0.6621369561982005,0.6496357896567796,-0.0304988959167633,-0.0872740226200017,-0.0717117751915376,-0.0304988959167633,-0.0872740226200017,-0.0717117751915376,cp,1.0
7,0.6637298091042585,0.6406495203469526,0.6564723253698815,0.6443575761857899,0.045814503567239,0.1058543900851701,0.0490990717540135,0.045814503567239,0.1058543900851701,0.0490990717540135,cp,1.0
8,0.6939275220372184,0.6737423908553751,0.6896289057174806,0.6754538664533497,0.1008817681725377,0.0334778793041143,0.0540952614911376,0.1008817681725377,-0.1005008859206759,-0.0552728114924558,cp,1.0
9,0.6860920666013712,0.6563407920280317,0.6772714326422494,0.6570014727739284,0.0293437655003534,-0.0358555358200118,-0.010162277586376,0.0293437655003534,-0.0358555358200118,0.0294777436796522,cp,1.0
10,0.692458374142997,0.665869807676852,0.6790160290601529,0.6658449236800584,0.0790553044372414,0.0475135623869801,0.0532723789825413,0.0790553044372414,-0.0578947368421053,0.0532723789825413,cp,1.0
1,0.6808614782183064,0.6522718408895,0.6607963337335224,0.6540989862476686,0.0181220223280949,-0.0238395521240272,-0.0159390532627954,0.0181220223280949,0.1003236245954692,0.0708520158600756,cp,1.5
2,0.6813509544787077,0.6579240091067171,0.66805270502318,0.6608414827953147,0.0036526748685557,-0.0983027283786132,-0.0575110311338364,0.0036526748685557,-0.0983027283786132,-0.0575110311338364,cp,1.5
3,0.6911404796867352,0.6676394155118356,0.6834286006807478,0.6705163347415589,0.0534333655783371,-0.0302156614000692,-0.0044234156547449,0.0534333655783371,-0.0746187363834423,0.0501748416236536,cp,1.5
4,0.6886930983847284,0.661560111132142,0.6787658969865449,0.6655733511628142,0.0747366777143452,0.0659407138535995,0.0534489989902109,0.0747366777143452,-0.0993975903614458,0.0761974732783083,cp,1.5
5,0.6857562408223201,0.65815560452785,0.6697003943662571,0.6613287976074046,0.0099919959793756,0.0180454176804541,0.0001477664582109,0.0099919959793756,0.0441316469468244,0.0456010053581609,cp,1.5
6,0.6725403817914831,0.6457779637470208,0.6559562558170028,0.6468530803622887,0.0400464089224895,-0.0069462997595511,0.0028964765097711,0.0400464089224895,0.0560734463276836,0.0619278043070492,cp,1.5
7,0.6573666177190406,0.6342306741842345,0.6497824335114096,0.638186870461327,0.0211784388761754,0.0636088395914094,0.0188249459846683,0.0211784388761754,0.0983744931168312,0.0334471336501516,cp,1.5
8,0.6944172380019589,0.6714705221122514,0.6900086770228819,0.6690281137954935,0.0800206845516712,0.0075628516855092,0.0340302641895386,0.0800206845516712,-0.0614181545590841,0.0340302641895386,cp,1.5
9,0.6777668952007836,0.6497565662287714,0.6666775326550312,0.6522254610264236,0.021274106396898,-0.0376554174067496,-0.0165509157289074,0.021274106396898,0.1018385674052819,0.0751098990051299,cp,1.5
10,0.6802154750244858,0.6534214482949592,0.6648835969248768,0.6551757508508226,0.0108067846437534,0.0029385171790234,-0.0063943112345714,0.0108067846437534,0.0494338118022329,0.0364724053820437,cp,1.5
1,0.6837983357807146,0.6588710278912706,0.6655998646872787,0.6608548816474126,0.002344805518026,-0.0305146267187548,-0.030139976653492,0.002344805518026,0.1496616651956457,0.0980878300532936,cp,2.0
2,0.6823299069995106,0.6587707094677014,0.6688269984804003,0.6617463209477809,0.0402765968522792,-0.0619822742281179,-0.0205205552178487,0.0402765968522792,-0.092549547345241,0.0356122791858679,cp,2.0
3,0.6877141458639257,0.6640062392070365,0.67903437594754,0.6671036295868377,0.0166304213427983,-0.0491292815130895,-0.0343694630345709,0.0166304213427983,0.1511437908496732,0.0980871376197126,cp,2.0
4,0.6950562897699462,0.6679269350238034,0.6828049828831242,0.6711699641328558,0.038086727168613,0.0125941813782104,0.0091420544978522,0.038086727168613,0.1044005102040815,0.0795980503019446,cp,2.0
5,0.6862457170827215,0.6585589457097837,0.6711827194877475,0.6618085092915839,0.0744038866035031,0.0301094890510948,0.0469573789970575,0.0744038866035031,-0.0891852658319724,0.0469573789970575,cp,2.0
6,0.6789035731767009,0.6584240166907724,0.673841991822754,0.6631998753054981,-0.0542628840899734,-0.0506723661946744,-0.0773153294489935,-0.0542628840899734,0.115677966101695,0.0864000128569926,cp,2.0
7,0.6568771414586393,0.6336098867452813,0.6499153016827363,0.6377195120304299,0.0233880117690044,0.0788885430519792,0.0260284975404331,0.0233880117690044,0.0937015959205694,0.0311106850520208,cp,2.0
8,0.6890303623898139,0.666495764884909,0.6818935929181361,0.6683993858745896,0.096657483438985,0.0181456816891228,0.047616290750814,0.096657483438985,-0.0715551315251464,0.047616290750814,cp,2.0
9,0.6865817825661117,0.6565854326946725,0.6777771520788803,0.6539633263199827,0.0853221848886281,-0.0038365896980461,0.0386167514999767,0.0853221848886281,-0.1036627093933172,-0.0475871476341983,cp,2.0
10,0.6797257590597453,0.6514786121202197,0.6633538621147306,0.6528087979216438,0.0278178303707231,0.0082052441229656,0.0069152088210295,0.0278178303707231,0.0540031897926635,0.0201274567417711,cp,2.0
1,0.6940773372491434,0.6666700269790159,0.6759407278706364,0.6678716706679945,0.0439451041740737,-0.0317142945030606,-0.0050145202378996,0.0439451041740737,-0.0317142945030606,0.027572783989257,cp,2.5
2,0.6774351443954968,0.6540757482366104,0.6643086211764004,0.657306876791978,0.0178070068888927,-0.0672826275850083,-0.0358061109576658,0.0178070068888927,-0.0672826275850083,-0.0358061109576658,cp,2.5
3,0.6994615761135585,0.6765153772680642,0.6937441233737012,0.6783061485057909,0.0889652990421051,-0.0352323838080959,0.0153081392992076,0.0889652990421051,-0.0537191721599517,0.0153081392992076,cp,2.5
4,0.680372001957905,0.6549412363279897,0.6656760313798267,0.6586262782777631,0.0284162487636432,-0.0031897926634769,-0.001862507709045,0.0284162487636432,0.0370535714285714,0.0396270830919553,cp,2.5
5,0.6862457170827215,0.6573385061002478,0.6696979175029957,0.660429263789042,0.0785473633266943,0.0348742903487429,0.051862560910286,0.0785473633266943,-0.1294683360551624,-0.0637494969609429,cp,2.5
6,0.6784140969162996,0.653274684149708,0.6677525564694965,0.6563151688210628,0.0259066581833152,-0.0301896874165107,-0.016642847497295,0.0259066581833152,0.050197893293443,0.0360540728417348,cp,2.5
