fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,eta
1,0.5,0.4154240467581511,0.4307013495591081,0.4130270384194899,0.4685820587019429,0.3171717171717171,0.3101405443871197,0.4685820587019429,-0.58125,-0.3829258849557522,cp,1.0
2,0.47,0.4664557772850456,0.4423280423280423,0.4378334970472934,0.2646436132674665,0.0727272727272727,0.1037900371233704,0.2646436132674665,0.3235294117647058,0.210844004961652,cp,1.0
3,0.465,0.4284880095406411,0.465829346092504,0.4303252551674568,0.3131374949000408,0.1416666666666667,0.161803683737646,0.3131374949000408,0.2857142857142857,0.161803683737646,cp,1.0
4,0.55,0.5397220426632192,0.5200447312785135,0.5151213177196751,0.3004704233810429,-0.1129568106312292,0.0240771502399409,0.3004704233810429,0.4210526315789473,-0.2426505124797466,cp,1.0
5,0.3618090452261306,0.3861377392916099,0.3513131313131313,0.3509860140630806,-0.0305977710233029,0.2820512820512821,0.0463286713286713,-0.0305977710233029,-0.4054054054054054,-0.1944733664755368,cp,1.0
6,0.4623115577889447,0.4393418326854859,0.4477853885843513,0.44177194877592,0.2889676113360324,0.6829268292682927,0.3908745769485345,0.2889676113360324,0.6829268292682927,0.3908745769485345,cp,1.0
7,0.4623115577889447,0.4468299706032848,0.466015037593985,0.4391699069235753,0.3283838383838383,0.2444444444444444,0.2226495726495726,0.3283838383838383,-0.5564516129032258,-0.2868042378241619,cp,1.0
8,0.4120603015075377,0.378143886549513,0.3807512992878846,0.3702259953215863,0.2271717171717172,0.0045454545454546,0.0628666277542682,0.2271717171717172,0.1979166666666666,0.1176835858743322,cp,1.0
9,0.3618090452261306,0.3289591205771212,0.3404484078413087,0.3254902158589793,0.1342424242424242,0.6410256410256411,0.3126949510970129,0.1342424242424242,0.6410256410256411,0.3126949510970129,cp,1.0
10,0.4020100502512563,0.3569708459921905,0.3925278365045807,0.3505315207985111,0.3679797979797979,0.4121863799283154,0.3184120305438678,0.3679797979797979,0.4121863799283154,0.3184120305438678,cp,1.0
