fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,eta
1,0.6711409395973155,0.6590741696991325,0.6510972996267114,0.648254346035589,-0.0446659283868585,-0.1571428571428571,-0.0890847247990105,-0.0446659283868585,-0.1895424836601307,-0.1014059115082132,eo,1.0
2,0.6375838926174496,0.624317858386824,0.637762305483203,0.6291247771836007,0.1418529199711607,0.3,0.1869073275862069,0.1418529199711607,0.3,0.1869073275862069,eo,1.0
3,0.6912751677852349,0.6488958462172748,0.6629794313369631,0.6489599915210549,0.0580470162748643,0.0777777777777778,0.0301457194899818,0.0580470162748643,-0.2142857142857143,-0.1255322455322454,eo,1.0
4,0.7046979865771812,0.6802110589566897,0.685502874505432,0.676861299558668,0.033044420368364,0.0,0.013262599469496,0.033044420368364,-0.4210526315789473,-0.2220365611727269,eo,1.0
5,0.6375838926174496,0.6046047226092238,0.6250107526881721,0.6047217546448046,0.0527306967984934,0.0033444816053511,0.0206534218539409,0.0527306967984934,0.4272727272727272,0.2258387445887445,eo,1.0
6,0.7046979865771812,0.715565016646011,0.7116676955639828,0.7086674037696832,0.0168173598553345,-0.1868686868686868,-0.0942679083134765,0.0168173598553345,0.3653846153846153,0.2357415975837028,eo,1.0
7,0.697986577181208,0.6598349447305804,0.6829915966386555,0.653112671606044,0.0963005339435545,-0.0085470085470085,0.0023552836052836,0.0963005339435545,0.1323529411764706,-0.1116666666666666,eo,1.0
8,0.6577181208053692,0.6573647380098994,0.6908961727927245,0.6529219738844828,-0.0256132756132756,0.0181818181818181,-0.0089931573802541,-0.0256132756132756,0.4141414141414141,0.1917886842866003,eo,1.0
9,0.6577181208053692,0.6235760971055088,0.6309950485244602,0.6240574555403556,0.0655471289274106,0.1333333333333334,0.0662826420890937,0.0655471289274106,0.2,-0.0833200425305688,eo,1.0
10,0.5973154362416108,0.6034955321342651,0.6210111749680716,0.5986099127600422,0.132072072072072,0.111111111111111,0.0840305892937471,0.132072072072072,0.35,-0.2608077033630354,eo,1.0
