fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,eta
1,0.7195767195767195,0.6476038424999117,0.6328612056767396,0.637381864623244,0.1149425287356321,0.4615384615384615,0.1678062678062678,0.1149425287356321,0.4615384615384615,0.1678062678062678,dp,1.0
2,0.656084656084656,0.5586001816839834,0.5693650063185268,0.56293155853449,0.2005057803468208,-0.0216216216216216,0.1048309004191357,0.2005057803468208,-0.2894736842105263,-0.1604063577747788,dp,1.0
3,0.7248677248677249,0.6642206679419735,0.6349600314308597,0.6447570947570948,0.0340557275541795,-0.0666666666666666,-0.0268161279110184,0.0340557275541795,0.1585365853658536,-0.0870736808236808,dp,1.0
4,0.656084656084656,0.5792164706638391,0.5715593929879644,0.5712287712287712,0.0185961236249345,-0.1088709677419355,-0.0544354838709677,0.0185961236249345,0.1264367816091953,-0.0555865298840321,dp,1.0
5,0.7195767195767195,0.6621153771346325,0.6467767295597485,0.6481562705942426,0.2522982635342186,0.2857142857142858,0.1632534132534133,0.2522982635342186,0.2857142857142858,0.1632534132534133,dp,1.0
6,0.6436170212765957,0.6210614749044272,0.5924908424908425,0.5947858017135863,-0.0151515151515151,-0.1809523809523809,-0.1324609233006179,-0.0151515151515151,0.238095238095238,0.1991001124859392,dp,1.0
7,0.7074468085106383,0.5883872462819831,0.6131798465131798,0.5901625394967183,0.1314348302300109,-0.0785714285714286,-0.0009295499021526,0.1314348302300109,-0.1111111111111111,-0.0791634932724041,dp,1.0
8,0.6914893617021277,0.6202486304256216,0.6024187452758881,0.6069092091813029,0.1090116279069767,0.0977443609022556,0.0409949001857878,0.1090116279069767,-0.1548064918851435,-0.0610521271818144,dp,1.0
9,0.6542553191489362,0.6007685125332184,0.6086441594181532,0.6002649482174803,-0.0232558139534883,-0.1578947368421053,-0.0777035873265253,-0.0232558139534883,-0.1578947368421053,-0.0777035873265253,dp,1.0
10,0.6595744680851063,0.5968782770025006,0.6,0.5983164983164984,0.0238921001926782,0.0102564102564102,-0.0157673172598545,0.0238921001926782,0.2127659574468084,0.054343597570099,dp,1.0
1,0.7037037037037037,0.625501253132832,0.6101339329494669,0.6154401154401153,-0.0126436781609195,0.0871794871794872,-0.0193732193732193,-0.0126436781609195,0.1075268817204301,-0.0758661887694145,dp,1.5
2,0.6613756613756614,0.5699591951597016,0.5774950876193398,0.5732470907909505,0.14378612716763,-0.0216216216216216,0.0630528255528255,0.14378612716763,-0.3157894736842105,-0.1351027140500824,dp,1.5
3,0.7301587301587301,0.67178199892598,0.6437319612554211,0.6525203374518443,0.0866873065015479,0.1333333333333334,0.0731838720889816,0.0866873065015479,0.1585365853658536,-0.0870736808236808,dp,1.5
4,0.671957671957672,0.6061860773406496,0.5920547706261993,0.5906830481205207,0.000523834468308,-0.1733870967741935,-0.0903972520908004,0.000523834468308,-0.1733870967741935,-0.0903972520908004,dp,1.5
5,0.7195767195767195,0.6661913250148545,0.6508647798742139,0.6480798055189044,0.229826353421859,0.2285714285714286,0.1276889776889777,0.229826353421859,0.2285714285714286,0.1276889776889777,dp,1.5
