fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.9864864864864865,0.9855072463768115,0.9903381642512077,0.9876906318082789,0.08034782608695654,0.0,0.0,0.08034782608695654,-0.06578947368421051,-0.032894736842105254,eo
2,0.972972972972973,0.9730331338490732,0.9667577413479053,0.9695860536968753,0.20487804878048782,0.11538461538461542,0.052537668517049975,0.20487804878048782,0.11538461538461542,0.052537668517049975,eo
3,0.972972972972973,0.9790969899665551,0.9602564102564103,0.9686384765332133,0.1529987760097919,-0.05590062111801242,-0.02795031055900621,0.1529987760097919,-0.05590062111801242,0.04145408163265307,eo
4,0.9659863945578231,0.9700176366843034,0.9628787878787879,0.9654929960740358,0.14735772357723578,0.09677419354838712,0.04838709677419356,0.14735772357723578,0.09677419354838712,0.04838709677419356,eo
5,0.9795918367346939,0.9812493927912174,0.9724452842072114,0.9762826512379817,0.14456106870229007,-0.2857142857142857,-0.14285714285714285,0.14456106870229007,-0.2857142857142857,-0.14285714285714285,eo
6,0.9931972789115646,0.9938271604938271,0.9871794871794872,0.9903487874900739,-0.05927601809954752,0.04166666666666663,0.020833333333333315,-0.05927601809954752,0.04166666666666663,0.020833333333333315,eo
7,0.9795918367346939,0.9821428571428571,0.9737903225806451,0.9773629728010804,0.26605212968849334,0.09523809523809523,0.047619047619047616,0.26605212968849334,0.09523809523809523,0.047619047619047616,eo
8,0.9727891156462585,0.9761904761904763,0.9698567615234283,0.9726671476671477,0.162037037037037,-0.0524475524475525,-0.02622377622377625,0.162037037037037,-0.09999999999999998,0.03380952380952382,eo
9,0.9523809523809523,0.9575757575757575,0.9476178957311032,0.9509809505866132,0.07818181818181819,0.1428571428571429,0.07142857142857145,0.07818181818181819,0.1428571428571429,0.07142857142857145,eo
10,0.9727891156462585,0.9694190268700072,0.9646971386101821,0.9668035786136517,0.07936507936507936,0.09523809523809523,0.04285714285714286,0.07936507936507936,0.09523809523809523,-0.04898811029597775,eo
