fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.9955947136563876,0.9958039740819645,0.9956482635802084,0.9957257813697837,0.1444535305411363,0.013319388477037064,0.0075188007677281544,0.1444535305411363,0.013319388477037064,-0.009674534642703325,eo
2,0.9921683798335781,0.9918233703772317,0.9928697715604006,0.9923371079003527,0.15858161689427197,0.02748653188901118,0.015938173758377406,0.15858161689427197,0.02748653188901118,0.015938173758377406,eo
3,0.9926578560939795,0.9924929669327568,0.9922539608336048,0.9923715220548063,0.15877997512528272,-0.006688963210702337,-0.005399700295591602,0.15877997512528272,-0.006688963210702337,0.0054073142131762075,eo
4,0.9946157611355849,0.9946641076040489,0.9947857577264995,0.9947229816495872,0.12318277256242516,-0.00907441016333943,-0.005508889249270898,0.12318277256242516,-0.00907441016333943,-0.005508889249270898,eo
5,0.9926578560939795,0.9923357327824879,0.9930685003784859,0.9926834214574636,0.08857286450868343,0.012064071370640694,0.007728663703616273,0.08857286450868343,0.012064071370640694,0.007728663703616273,eo
6,0.9921683798335781,0.992251131587612,0.9927947775250466,0.9925107387962684,0.15268722631835022,-0.013536379018612488,-0.005457000698117433,0.15268722631835022,-0.013536379018612488,0.007896100135492863,eo
7,0.9936368086147822,0.9939407879121779,0.9934789700125176,0.9937068382084426,0.14585296436606987,0.010271356215160843,0.005225128770975749,0.14585296436606987,0.010271356215160843,0.005225128770975749,eo
8,0.9936336924583742,0.9940316892161306,0.9935015840276854,0.9937612188545341,0.14524656520537443,0.011744360125961473,0.008088492119718325,0.14524656520537443,0.011744360125961473,0.008088492119718325,eo
9,0.9906953966699314,0.990662569743621,0.9907370325154977,0.9906949994271147,0.12281305976359544,-0.007104795737122527,-0.0043655382165853325,0.12281305976359544,0.015675646952547972,0.005071924691157631,eo
10,0.9955925563173359,0.9960105826148195,0.9954928182678118,0.9957483938210641,0.1073642024846706,-0.005424954792043413,-0.0013826901619791532,0.1073642024846706,0.008353663044281867,0.0041768315221409336,eo
