fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.6984126984126984,0.625789815849641,0.62063772257947,0.6229204919607396,-0.01839080459770115,0.06153846153846154,-0.032193732193732186,-0.01839080459770115,-0.4523809523809524,-0.23906926406926407,eo
2,0.6666666666666666,0.5702722667792317,0.5760414612232375,0.5727056136412861,0.2120664739884393,0.2594594594594595,0.1962404249168955,0.2120664739884393,-0.34210526315789475,0.1962404249168955,eo
3,0.7037037037037037,0.6521942110177404,0.6159088505069737,0.630068863169704,0.11609907120743032,0.4545454545454546,0.20172528201725284,0.11609907120743032,0.4545454545454546,-0.2881452070334657,eo
4,0.6613756613756614,0.5836365211365212,0.5809785452642595,0.581723119680389,0.12362493452069148,0.20564516129032256,0.10652628434886499,0.12362493452069148,0.20564516129032256,-0.16718703538507285,eo
5,0.6825396825396826,0.6137592137592137,0.6124737945492663,0.6034320884853211,0.22982635342185903,0.22857142857142865,0.12768897768897772,0.22982635342185903,-0.3333333333333333,-0.22965879265091863,eo
6,0.675531914893617,0.6439981207423068,0.6309523809523809,0.6331954006796852,0.2897727272727273,0.015873015873015817,0.16213498121895067,0.2897727272727273,-0.46938775510204084,-0.26575249522381134,eo
7,0.7074468085106383,0.5918357241886653,0.6018218218218219,0.5912032355915066,0.21303395399780942,0.021428571428571352,0.09610241356816696,0.21303395399780942,-0.37777777777777777,-0.16676929725058065,eo
8,0.675531914893617,0.6039506378489429,0.580196523053666,0.5848446946007922,0.19476744186046513,0.2669172932330827,0.13677539620194767,0.19476744186046513,-0.3333333333333333,-0.23753280839895013,eo
9,0.6542553191489362,0.5981795981795982,0.5953609513981031,0.5934539190353144,0.08575581395348839,0.19736842105263153,0.11485336475517148,0.08575581395348839,0.19736842105263153,0.11485336475517148,eo
10,0.6542553191489362,0.5802585327550653,0.5712121212121212,0.5736801913943181,0.15414258188824662,0.18974358974358974,0.13890164561806354,0.15414258188824662,-0.475,-0.301068010936432,eo
