fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.8231292517006803,0.8427214908711756,0.820486217789647,0.828650910927098,-0.001949317738791423,0.16035495563054625,0.04726431254916669,-0.001949317738791423,0.16035495563054625,0.04726431254916669,cp
2,0.8537414965986394,0.8683052800891625,0.8530160741098242,0.8577391899520751,-0.0736347621843805,0.13576238576238575,0.042754817621008516,-0.0736347621843805,0.13576238576238575,0.042754817621008516,cp
3,0.858843537414966,0.8653846153846154,0.8567453550296312,0.8606408890725331,-0.03440596370037474,0.11973180076628354,0.03258860324315711,-0.03440596370037474,0.11973180076628354,0.038087275268632745,cp
4,0.8520408163265306,0.8646878622858107,0.8420531674208145,0.8501625279661481,0.019790096950138003,0.2519175815912168,0.11187964315481692,0.019790096950138003,0.2519175815912168,0.11187964315481692,cp
5,0.8452380952380952,0.8687305207239687,0.8383715709551334,0.8483520032095478,0.003053435114503844,0.21344827586206894,0.10269285032573965,0.003053435114503844,0.21344827586206894,0.10269285032573965,cp
6,0.8739352640545145,0.888066897542704,0.867853771526935,0.8761751723729693,-0.011083977750644403,0.11599115696389095,0.04801520281611985,-0.011083977750644403,0.11599115696389095,0.04801520281611985,cp
7,0.8517887563884157,0.8562985141807209,0.8483673702737248,0.852136381186314,-0.07218721872187223,0.052562609202096655,0.004602725664743932,-0.07218721872187223,-0.1029411764705882,-0.06745679454463038,cp
8,0.8449744463373083,0.8615792405088811,0.8365777338603425,0.8461844648384682,-0.04666384539427282,0.20363466915191053,0.09925642649179137,-0.04666384539427282,0.20363466915191053,0.09925642649179137,cp
9,0.8432708688245315,0.8601188411531601,0.8372453677272889,0.8464639375787449,-0.016419165032221905,0.25494071146245056,0.12129496181112343,-0.016419165032221905,0.25494071146245056,0.12129496181112343,cp
10,0.838160136286201,0.8546353695061643,0.8292756676124194,0.838877891352337,0.031928224817362544,0.18738656987295832,0.08287678775524214,0.031928224817362544,0.18738656987295832,0.08287678775524214,cp
