fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.9932432432432432,0.9952380952380953,0.9904761904761905,0.9927710005908317,0.08834782608695654,0.0357142857142857,0.01785714285714285,0.08834782608695654,0.0357142857142857,0.01785714285714285,cp
2,0.9797297297297297,0.9799880525686978,0.9787403121540055,0.9793103294069244,0.1886178861788618,0.038461538461538436,0.014076130055511487,0.1886178861788618,0.038461538461538436,0.014076130055511487,cp
3,1.0,1.0,1.0,1.0,0.19012647898816806,0.0,0.0,0.19012647898816806,0.0,0.0,cp
4,0.9863945578231292,0.9857142857142858,0.9852564102564102,0.9854274177089711,0.17276422764227645,0.032258064516129004,0.049462365591397835,0.17276422764227645,-0.11111111111111116,-0.05555555555555558,cp
5,1.0,1.0,1.0,1.0,0.2695610687022901,0.0,0.0,0.2695610687022901,0.0,0.0,cp
6,1.0,1.0,1.0,1.0,-0.06696832579185522,0.0,0.0,-0.06696832579185522,0.0,0.0,cp
7,1.0,1.0,1.0,1.0,0.2495232040686586,0.0,0.0,0.2495232040686586,0.0,0.0,cp
8,0.9931972789115646,0.993939393939394,0.9940476190476191,0.9939388930214618,0.1907407407407407,0.0,0.0,0.1907407407407407,0.020000000000000018,0.010000000000000009,cp
9,0.9863945578231292,0.9876543209876543,0.9841269841269842,0.9855806105230863,0.054181818181818164,0.05714285714285716,0.02857142857142858,0.054181818181818164,0.05714285714285716,0.02857142857142858,cp
10,1.0,1.0,1.0,1.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,cp
