fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.84,0.8133333333333334,0.7853326857697911,0.7970573313039067,-0.054824561403508776,0.02840909090909094,-0.051271645021644996,eo
2,0.74,0.6875,0.6428571428571428,0.6533333333333333,-0.2551381998582566,-0.1637931034482759,-0.321896551724138,eo
3,0.72,0.675,0.6286764705882353,0.6361746361746362,0.07233273056057865,0.03189792663476876,0.1432216905901117,eo
4,0.78,0.7231968810916178,0.6742770167427701,0.6894409937888198,-0.14583333333333337,-0.01736111111111116,-0.0943948412698413,eo
5,0.72,0.656519533231862,0.6498300145701797,0.6527777777777778,-0.2875,-0.2466843501326259,-0.2759395776637156,eo
6,0.67,0.6485036702428006,0.6116298811544991,0.6108031607500884,0.03529411764705892,-0.023809523809523725,0.08388067870826499,eo
7,0.7,0.5654008438818565,0.5612648221343874,0.5629370629370629,-0.3848334514528703,-0.5490196078431373,-0.3286764705882353,eo
8,0.83,0.8399638336347197,0.7591911764705883,0.7817995122577333,0.12059620596205956,-0.034391534391534306,0.16137566137566142,eo
9,0.77,0.6918859649122806,0.6866666666666668,0.6891471820516286,0.02168021680216803,0.05384615384615388,0.13354072398190048,eo
10,0.71,0.680921052631579,0.6450549450549451,0.6514004087029691,-0.1228070175438597,0.045454545454545525,-0.03679653679653677,eo
