fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.6385737439222042,0.7127629581435697,0.6040990216676216,0.5662121474849063,-0.050434620926881446,-0.026647037173352928,-0.03219902059470864,cp
2,0.5494327390599676,0.7077364864864866,0.532349537037037,0.41591070066470526,-0.057310693185405714,-0.015789473684210575,-0.055556515121256145,cp
3,0.6304700162074555,0.7061041292639139,0.5739119237702807,0.5228734228734229,-0.0368811938102136,-0.03201887428378836,-0.020900741489720265,cp
4,0.6094003241491086,0.7068177094159218,0.5635228022387265,0.49666751290513667,0.0987729621125143,0.03607326334599059,0.12164487909567573,cp
5,0.6029173419773096,0.6685576328433471,0.5748943140984992,0.5218914961113061,0.016614959523001627,0.009333589398886066,0.049755361527140274,cp
6,0.5656401944894651,0.6267700501253133,0.5426549027048679,0.46370099374691887,0.12234177947471947,0.11421084458778474,0.12844141970181977,cp
7,0.6142625607779578,0.7178349061192724,0.5943782929399368,0.5392170398634402,-0.09033096125607143,-0.03148060920081652,-0.07929894740030141,cp
8,0.625,0.6908057001918334,0.5889747931375995,0.545970575003111,-0.038985740765419274,0.002554798578199069,-0.017465633040889328,cp
9,0.6282467532467533,0.7045739348370927,0.5971158442662134,0.5542367793209145,0.06309763079359276,0.08616600790513829,0.07489270544510646,cp
10,0.6477272727272727,0.707032967032967,0.6058766859344894,0.5748765229891455,-0.014614121510673317,-0.005672268907563005,0.018261493786703886,cp
