fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.653160453808752,0.6490734755440638,0.6468241336134632,0.6473796094517796,0.023253381676195728,0.10504232609495767,0.04078189829616588,dp
2,0.653160453808752,0.6576696000891167,0.6489267676767676,0.6464505280294754,0.0011162224326883852,0.027530364372469585,0.025456290790480507,dp
3,0.6855753646677472,0.6788001348163129,0.6707764614988412,0.6725626436152752,-0.13664896185417674,-0.06275699359622522,-0.1161611054937648,dp
4,0.7228525121555915,0.721807683766378,0.7125513396182248,0.714423756201736,-0.12697330654420214,-0.08472935745663024,-0.10093426635718111,dp
5,0.6774716369529984,0.6790360501567398,0.669007609384908,0.6687708564322113,-0.04260991807649417,0.051968503937007915,0.0021315949636730447,dp
6,0.6726094003241491,0.6794876207521626,0.6649115594628212,0.6624580218827862,-0.06648154575957432,0.011489619028421716,-0.05511489455750315,dp
7,0.6515397082658023,0.655314582627358,0.6448893572181243,0.6425212552380182,0.0591324974584887,0.10892604804521899,0.08214135691066721,dp
8,0.6948051948051948,0.6937622158932262,0.6847491560440029,0.6858506944444445,-0.13548090086379228,-0.06983116113744081,-0.08658085370138485,dp
9,0.6672077922077922,0.6684343434343434,0.6558825091623732,0.6551903033877525,0.01018332419757606,0.0434782608695653,0.029295100584036365,dp
10,0.672077922077922,0.6667707404103479,0.6600941982444872,0.6612767996167206,-0.0755336617405582,0.011904761904761862,-0.04672274315131458,dp
