fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.8209437621202327,0.7667199975906971,0.7024299930571627,0.7239493145743146,-0.05347314641463469,0.21339285714285716,0.10853985981144333,dp
2,0.8206205559146735,0.779097506887978,0.7033612931046475,0.7268205006564727,-0.09522675316001972,0.07246772140389163,0.023456601102054893,dp
3,0.8232062055591467,0.7651996019841387,0.7063656057131202,0.7269530338076755,-0.06708579881656804,0.1016778618598192,0.04776683419251512,dp
4,0.8316095669036846,0.7845909472132564,0.7229368600682594,0.7447312358200427,-0.10278089048524625,0.05825885468387948,0.014077049694142245,dp
5,0.8173884938590821,0.7519780448588185,0.7021547661513209,0.7202803357128811,-0.06279253636938645,0.18035096192546085,0.0800770130355904,dp
6,0.8364576599870718,0.7975176096341741,0.7164802865737445,0.7426503416175001,-0.06609346997264967,0.11494690366535992,0.05222274741891108,dp
7,0.8296703296703297,0.7812226494579487,0.7195285255963175,0.7411990276738374,-0.09385244806753605,0.1270684371807967,0.058040175378444386,dp
8,0.8235294117647058,0.7753952455189232,0.7176620943272229,0.7379679144385027,-0.07297443866266326,0.25232017019013436,0.11493176248882422,dp
9,0.8209437621202327,0.7694916723795753,0.707316507914436,0.7284072759538598,-0.07858384030712548,0.028308416389811686,0.011738031835246798,dp
10,0.821590174531351,0.7701789177285228,0.7090840643510377,0.7300051599587203,-0.07704660803533378,0.15120243531202437,0.0694717635860547,dp
