fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds
1,0.6577181208053692,0.7602845528455284,0.6446654961360844,0.6157576318561184,-0.1557770394979697,-0.3285714285714286,-0.22087198515769946,-0.1557770394979697,0.6421052631578947,0.32105263157894737
2,0.6375838926174496,0.7275335775335774,0.6274594269685434,0.5869346626058818,-0.012797404470079321,0.0,-0.030980603448275856,-0.012797404470079321,0.3181818181818182,0.178698752228164
3,0.7785234899328859,0.8503827820309114,0.7668451300665456,0.7752023928494516,0.054430379746835456,0.0,-0.009699453551912568,0.054430379746835456,0.36,0.18
4,0.5503355704697986,0.5088736024219894,0.5271952259164535,0.5112268059809043,-0.20530877573131093,-0.5384615384615385,-0.33965517241379317,-0.20530877573131093,-0.5384615384615385,0.3560038391267143
5,0.6778523489932886,0.6945213366009257,0.684004778972521,0.6712828594561195,-0.16177024482109228,-0.40133779264214053,-0.25712574252483406,-0.16177024482109228,-0.40133779264214053,-0.25712574252483406
6,0.7114093959731543,0.7184293899561847,0.7043654643266601,0.7049353424353424,-0.10849909584086798,-0.3737373737373738,-0.2309086979828853,-0.10849909584086798,0.39473684210526316,-0.2309086979828853
7,0.7248322147651006,0.7744507522552635,0.7090420168067227,0.7170158730158731,-0.23455377574370706,-0.34615384615384615,-0.32269813519813517,-0.23455377574370706,0.5079365079365079,-0.32269813519813517
8,0.6510067114093959,0.7034965034965035,0.6719993368700266,0.6370366875579038,-0.23845598845598845,0.0,-0.14051808406647115,-0.23845598845598845,0.4666666666666667,0.2645604395604396
9,0.7248322147651006,0.8053140096618356,0.7114280055456526,0.6589805617355519,0.031058143734200044,0.0,-0.016769073220686125,0.031058143734200044,0.4242424242424242,0.2226475279106858
10,0.6845637583892618,0.7185272199065302,0.6962027458492975,0.6987998026463009,-0.16486486486486485,-0.38888888888888884,-0.2978182636077373,-0.16486486486486485,0.45748987854251005,-0.2978182636077373
