fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds
1,0.9975526186979932,0.9971716489014678,0.997422971343544,0.9972912685908081,0.1541829623835597,0.06779661016949157,0.03432785834935059,0.1541829623835597,0.06779661016949157,0.03432785834935059
2,0.9980420949583945,0.9978869519281565,0.9984514130855594,0.9981640203512422,0.14320220722205837,0.0,-0.004976180892099283,0.14320220722205837,0.012749615975422346,0.006374807987711173
3,1.0,1.0,1.0,1.0,0.16504956760177175,0.0,0.0,0.16504956760177175,0.0,0.0
4,1.0,1.0,1.0,1.0,0.12790088323587084,0.0,0.0,0.12790088323587084,0.0,0.0
5,0.9980420949583945,0.9976649153531816,0.9981459149834189,0.9978999873276165,0.09040820505184002,0.02777777777777779,0.013888888888888895,0.09040820505184002,0.02777777777777779,0.013888888888888895
6,0.9970631424375918,0.997698504027618,0.9969135802469135,0.9972948779920153,0.17122646805643926,0.08602725086828755,0.043013625434143776,0.17122646805643926,0.08602725086828755,0.043013625434143776
7,1.0,1.0,1.0,1.0,0.1452798984634911,0.0,0.0,0.1452798984634911,0.0,0.0
8,0.9980411361410382,0.9983857949959645,0.9976484420928866,0.9980109975083771,0.14043919009281297,0.0,0.0,0.14043919009281297,0.03692022263450834,0.01846011131725417
9,0.9965719882468168,0.9961721489117391,0.9970238203346447,0.996592222708311,0.12558314286608852,0.026666666666666616,0.008983032471404539,0.12558314286608852,0.026666666666666616,0.008983032471404539
10,0.9965719882468168,0.9968918434246037,0.9964373790571376,0.996657221055802,0.12121461799713598,0.06069168173598549,0.030789103279340264,0.12121461799713598,0.06069168173598549,0.030789103279340264
