fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.46,0.37989898989898985,0.39140071543088784,0.3726380507025668,0.3906572964034726,0.18787878787878787,0.21016031153017453,0.3906572964034726,-0.33125,0.21016031153017453,eo
2,0.45,0.4103269144648455,0.41455960161842514,0.3925827951229269,0.2537554188930336,-0.10454545454545461,0.02892385392385391,0.2537554188930336,0.326797385620915,-0.27725877702859797,eo
3,0.435,0.3948270440251572,0.43930422647527906,0.37255744255744255,0.3272133822929416,0.09166666666666667,0.12164195867026058,0.3272133822929416,0.3285714285714286,0.1836655592469546,eo
4,0.495,0.4563005972655693,0.4498893957939245,0.43138308719704066,0.24652186968271445,-0.2093023255813954,-0.05187338501291992,0.24652186968271445,-0.2093023255813954,-0.12255457044548415,eo
5,0.4120603015075377,0.34883751898379556,0.38494949494949493,0.3607758232635191,0.20628166160081055,0.21794871794871795,0.1335955710955711,0.20628166160081055,-0.6047297297297297,-0.2879861345338828,eo
6,0.4623115577889447,0.40445984363894816,0.426645528525441,0.405303945217862,0.3219635627530364,0.2804878048780488,0.2103923919423526,0.3219635627530364,0.2804878048780488,0.2103923919423526,eo
7,0.457286432160804,0.4874353288987435,0.4596081111870586,0.4343694177858962,0.23757575757575755,-0.006349206349206327,0.06391941391941394,0.23757575757575755,-0.30952380952380953,-0.1713272056581916,eo
8,0.4371859296482412,0.4317262525683578,0.40147209610624246,0.3776641718747498,0.2675757575757576,-0.050000000000000044,0.045826645264847504,0.2675757575757576,0.33333333333333337,0.1961758506473954,eo
9,0.45226130653266333,0.4203644592835093,0.43185624726983746,0.4124678749274218,0.33474747474747474,0.7948717948717948,0.4586042823156225,0.33474747474747474,0.7948717948717948,0.4586042823156225,eo
10,0.40703517587939697,0.35313131313131313,0.415724453840733,0.3631067821067821,0.37828282828282833,0.4121863799283154,0.3205859435873461,0.37828282828282833,0.4121863799283154,0.3205859435873461,eo
