fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.6451297112090064,0.6195131047866068,0.6263880537819054,0.6219724530470477,0.11583232596174356,0.026392691254729428,0.06583019378587467,0.11583232596174356,-0.058929096793174485,0.06583019378587467,cp
2,0.5540871267743515,0.5333310057962884,0.5355803163248606,0.5319067250028932,0.1015860070450641,-0.09103284481260498,0.01768424446532789,0.1015860070450641,-0.15992781991680938,-0.06103920551004549,cp
3,0.6372980910425844,0.6141637644961949,0.6259399293066271,0.6159779337166441,0.08476859966979175,-0.007438588398108625,0.027809938224402406,0.08476859966979175,0.0523627075351214,0.05552783510079699,cp
4,0.6544297601566325,0.6302426078693358,0.6423002853262952,0.6318611890890576,0.0906245119644623,0.02956057856239347,0.04964941457429491,0.0906245119644623,-0.04789540816326532,0.04964941457429491,cp
5,0.6260401370533529,0.6022823670949712,0.6102360074063085,0.6042913656690747,0.09782588463041897,0.028284671532846695,0.06333568399178945,0.09782588463041897,-0.13318816911631282,-0.08674657550982769,cp
6,0.6294664708761625,0.6058573037904346,0.616214454817214,0.609020268919882,0.09143867659717805,0.041054412681449826,0.05365866651401775,0.09143867659717805,-0.05141242937853108,0.05365866651401775,cp
7,0.5961820851688693,0.5768919871048536,0.5892817549787513,0.5776633035291215,0.07724466837176211,0.07413485753091309,0.06175581186256711,0.07724466837176211,0.07571485755060137,0.06175581186256711,cp
8,0.6219392752203722,0.6005881497632118,0.6103665087170004,0.6033047609962903,0.08358163711093872,0.03329719684063803,0.04906279912138693,0.08358163711093872,0.03329719684063803,0.04906279912138693,cp
9,0.6346718903036239,0.6124221024143485,0.6247431310005505,0.6147785140753125,0.07180299287622294,-0.030574304322084078,0.017970288073142382,0.07180299287622294,0.05214377101371659,-0.034481224820447035,cp
10,0.6527913809990206,0.6272156180051968,0.6419712733338248,0.6289115612309227,0.11608806919769757,0.09751356238698011,0.09647137698864919,0.11608806919769757,0.09751356238698011,0.09647137698864919,cp
