fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.4064,0.2576543209876543,0.2614733919966478,0.25106180703479164,0.021024622935451043,-0.037666383460776,0.01468290306975345,0.021024622935451043,-0.1100242033077854,-0.06412209773944125,dp
2,0.4464,0.28711639325968086,0.28218461365172337,0.2688190413780191,-0.03934191702432055,-0.06342932429888948,-0.037979437563156304,-0.03934191702432055,0.19917582417582416,0.10136568986568986,dp
3,0.4352,0.28654540056636524,0.2669710709344856,0.23327605045211838,0.07209252914774389,0.054545454545454564,0.07394138195450284,0.07209252914774389,0.11441499676793794,0.07394138195450284,dp
4,0.3904,0.2820300588632635,0.25561192388811893,0.21900429574267452,0.033761895120469676,0.012300307507687736,0.029819878524486088,0.033761895120469676,-0.06599839615076183,0.029819878524486088,dp
5,0.4224,0.285179290939,0.2850889690982776,0.26001354224375095,0.022021843287801657,0.036956521739130443,0.0327982319129097,0.022021843287801657,0.33460656990068754,0.12779512127366568,dp
6,0.432,0.27036011241174285,0.258078604434693,0.19095540811793255,0.014172199557368814,0.014003561599481906,0.016540242338202504,0.014172199557368814,-0.05497963717141799,0.016540242338202504,dp
7,0.4599358974358974,0.28891551710700647,0.27334546925566344,0.24055396635929627,-0.007687292877709528,-0.002573282613560157,-0.009245045381482964,-0.007687292877709528,0.17456896551724138,0.09172537614001725,dp
8,0.45032051282051283,0.21218865313653137,0.25389645989974935,0.20213557245592823,0.022395286351423294,-0.04611754611754615,0.013979872186559106,0.022395286351423294,-0.09097822986975948,-0.031331408841689785,dp
9,0.3733974358974359,0.2311936936936937,0.23262039066875684,0.20819730792623128,-0.044826048171275557,-0.025363984674329543,-0.044726096049801545,-0.044826048171275557,0.1842553191489362,0.10183477951780852,dp
10,0.38621794871794873,0.25273832450649975,0.2570942809632384,0.2253988035892323,0.028090892825192282,-0.016090741229227046,0.02322511581517539,0.028090892825192282,-0.031746031746031744,-0.029916997847325724,dp
