fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.7195767195767195,0.6479597998619738,0.6285216940556747,0.634413376465862,-0.02413793103448275,0.03589743589743588,-0.045014245014245016,-0.02413793103448275,-0.40476190476190477,-0.18495670995670996,dp
2,0.6613756613756614,0.5768129474011827,0.5824805148321025,0.5792924127988524,0.1495664739884393,-0.021621621621621623,0.06672929614106084,0.1495664739884393,-0.34210526315789475,-0.15196431249062828,dp
3,0.7248677248677249,0.6642206679419735,0.6349600314308597,0.6447570947570948,0.03405572755417954,-0.06666666666666665,-0.026816127911018416,0.03405572755417954,0.15853658536585363,-0.08707368082368086,dp
4,0.6507936507936508,0.5684523809523809,0.5587388801674517,0.5602617815383772,-0.012833944473546355,-0.16935483870967744,-0.08467741935483872,-0.012833944473546355,-0.16935483870967744,-0.08467741935483872,dp
5,0.708994708994709,0.6535677199228601,0.6446933962264151,0.6447491663856731,0.24668028600612868,0.25714285714285723,0.148967698967699,0.24668028600612868,0.25714285714285723,0.148967698967699,dp
6,0.6648936170212766,0.6435087719298246,0.6205738705738706,0.6249786871270248,-0.0378787878787879,-0.2698412698412699,-0.17690536774506244,-0.0378787878787879,-0.2698412698412699,0.18495902297927042,dp
7,0.6968085106382979,0.5694953194953195,0.5884884884884886,0.5716988549805887,0.09200438116100765,-0.17142857142857143,-0.04735812133072406,0.09200438116100765,-0.17142857142857143,-0.07916349327240418,dp
8,0.6914893617021277,0.6208684231506775,0.6024187452758881,0.6075064330840876,0.05232558139534885,-0.045112781954887216,-0.026702327959201487,0.05232558139534885,-0.4222222222222222,-0.17641622922134734,dp
9,0.6436170212765957,0.5937134502923976,0.5974249348862352,0.5952140888620018,-0.125,-0.07894736842105265,-0.11783189316575021,-0.125,0.5918367346938775,0.2697859631657541,dp
10,0.6542553191489362,0.5929050454194305,0.5924242424242424,0.5923167857695518,0.04123314065510597,0.06153846153846154,0.013605051664753162,0.04123314065510597,0.21276595744680848,0.06067271149414967,dp
