fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.4688,0.2416365280289331,0.2710548172757475,0.21626545354984097,-0.010850084098491752,0.00368167657887275,-0.007665705750181606,-0.010850084098491752,0.023699072206534888,0.008735767909964713,eo
2,0.4832,0.34445390876395987,0.25947529473605163,0.19662247509414005,-0.002807244851135038,-0.00018821757952192097,-0.0006851253382242906,-0.002807244851135038,0.041666666666666664,0.0195,eo
3,0.4672,0.22670956588551672,0.2666425038376258,0.21399464058646323,0.0006772368735559198,0.004545454545454519,0.004487944108375164,0.0006772368735559198,-0.04043738394883431,-0.013887859291705593,eo
4,0.4592,0.3324566334725345,0.276074621499537,0.2164549361037193,0.05231322129985827,0.035475886897172404,0.05304069574216419,0.05231322129985827,-0.09318364073777066,-0.07228626481332978,eo
5,0.4496,0.3158259244942662,0.2527228976697062,0.17592960750853245,0.0016962771181144864,-0.02725752508361201,-0.001887743629490346,0.0016962771181144864,-0.02725752508361201,-0.007713018688628445,eo
6,0.4544,0.22953795379537956,0.27396846695739685,0.22926015767131597,0.04252993093885815,0.07026064432572443,0.05297647600901606,0.04252993093885815,0.07026064432572443,-0.05431120397792106,eo
7,0.49198717948717946,0.2548607343100018,0.26416666666666666,0.20471521942110177,0.05622860868147983,0.04285074960841351,0.054107887537653276,0.05622860868147983,-0.060882800608828,0.054107887537653276,eo
8,0.46634615384615385,0.23455215419501135,0.2593240914786967,0.18962243369459864,0.03453402255895466,0.0291720291720291,0.036166561698476596,0.03453402255895466,-0.06569065500522864,-0.04198511244885088,eo
9,0.4567307692307692,0.22314241486068112,0.2688253929572316,0.22608908390053345,0.03278322925958965,0.07877394636015322,0.042832575729822464,0.03278322925958965,0.07877394636015322,0.042832575729822464,eo
10,0.4439102564102564,0.3827206626496644,0.2637143452845491,0.21339082904192622,0.01055645016997675,-0.0733315747823794,-0.002794890140195405,0.01055645016997675,-0.0812324929971989,-0.01983546571781867,eo
