fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,eta
1,0.4829931972789115,0.3202451424193885,0.4008571045935449,0.3495136676283447,0.0437204121414647,-0.0667416572928383,0.0177787978708544,0.0437204121414647,-0.0667416572928383,-0.0372357580585644,eo,1.0
2,0.4982993197278911,0.3325688073394495,0.4194890202702703,0.3594020685751531,-0.0429046780191818,-0.0971620971620971,-0.0350811972578252,-0.0429046780191818,0.107764390896921,0.055707242647957,eo,1.0
3,0.4863945578231292,0.3159021272228819,0.4140349275891444,0.3524712324712324,0.0514889247469561,-0.0581098339719029,0.0262140197021454,0.0514889247469561,-0.0581098339719029,-0.0436489898989899,eo,1.0
4,0.5136054421768708,0.4818843850621407,0.4144136500754148,0.3820019077086162,0.0985370797604918,0.1491953677244699,0.1213197973651703,0.0985370797604918,0.1491953677244699,-0.124185416199186,eo,1.0
5,0.4574829931972789,0.3159051474840949,0.3951653613719297,0.3310690732179653,0.0622039538070072,0.0945977011494252,0.0828283331258558,0.0622039538070072,0.0945977011494252,0.0828283331258558,eo,1.0
6,0.4752981260647359,0.3122353297035693,0.4099616858237548,0.3448888650753252,0.0169447836114502,-0.1436993367722918,-0.0213730774133396,0.0169447836114502,-0.1436993367722918,-0.0213730774133396,eo,1.0
7,0.4889267461669506,0.4542301019829109,0.4125597739310114,0.3877507480588189,0.1151343705799151,0.0535818287711124,0.1092746226050222,0.1151343705799151,-0.0675039246467817,-0.1137775401937963,eo,1.0
8,0.4872231686541737,0.3261649820541275,0.4100131752305665,0.3513684543584876,0.0712089152207645,0.0132805219012115,0.0881221269528206,0.0712089152207645,-0.0806744017403916,-0.0928491625926838,eo,1.0
9,0.4855195911413969,0.3183200992828353,0.394904859915151,0.3388240382379384,-0.0800644438217988,-0.2382081686429513,-0.0984769953512385,-0.0800644438217988,-0.2382081686429513,-0.0984769953512385,eo,1.0
10,0.4684838160136286,0.5464130587081407,0.3961823841368872,0.3422934810214732,0.1483895909987735,0.0373563218390805,0.1177529592903222,0.1483895909987735,-0.0992939666238768,0.1177529592903222,eo,1.0
1,0.4812925170068027,0.4758911124587291,0.4156047392842231,0.3990454124189064,0.1063770537454747,0.0441194850643669,0.0927588555107082,0.1063770537454747,-0.1515151515151516,-0.1764396439643965,eo,1.5
2,0.4982993197278911,0.3376167471819646,0.4174901463963964,0.3572942521275693,-0.0478371501272264,-0.1119528619528619,-0.0420454170008139,-0.0478371501272264,-0.1119528619528619,0.0571145079584122,eo,1.5
3,0.4897959183673469,0.3173991409725418,0.4180509918461725,0.3558080808080808,0.0953231893528211,-0.0130906768837803,0.0705904130727803,0.0953231893528211,-0.0568181818181818,-0.0876010101010101,eo,1.5
4,0.5272108843537415,0.3392838695014359,0.4142293028322441,0.3656609444540777,0.1602144371691093,0.172807941043766,0.1728086237073581,0.1602144371691093,0.172807941043766,0.1728086237073581,eo,1.5
5,0.4625850340136054,0.4997742934059629,0.4116300807277454,0.3821094019150711,0.10550009786651,0.1337931034482758,0.1240866840947757,0.10550009786651,0.1388888888888889,-0.1586146019741456,eo,1.5
6,0.4855195911413969,0.3225065727858456,0.4137474913336982,0.3458033127256388,0.0716456383123049,-0.1019896831245394,0.0297873283283947,0.0716456383123049,-0.1019896831245394,-0.0707491059664972,eo,1.5
7,0.5195911413969335,0.5187961602657919,0.4519461493541761,0.4361820544174192,-0.1355664137842355,-0.4427781013395457,-0.2065687857969538,-0.1355664137842355,-0.4427781013395457,-0.2065687857969538,eo,1.5
8,0.4821124361158432,0.4110775765705343,0.4053104461857322,0.3508119243857586,0.075553674707293,0.0230661696178937,0.0934648400691905,0.075553674707293,-0.1036076867295141,-0.1061100634604508,eo,1.5
9,0.4616695059625213,0.4401485744769327,0.3965729099678932,0.3826477479822963,-0.0172597366209022,-0.1819499341238472,-0.037751984410324,-0.0172597366209022,-0.1819499341238472,0.1182563338301043,eo,1.5
10,0.4616695059625213,0.2932065889846465,0.3839653030404475,0.3212890802405218,0.1189276382445475,-0.0229885057471264,0.0793130732128069,0.1189276382445475,-0.095956354300385,-0.1075297671753583,eo,1.5
1,0.477891156462585,0.4485021127094906,0.3974692568871663,0.3524192277383767,0.2077415761626287,0.1629796275465567,0.1983490574707573,0.2077415761626287,-0.1965778474399163,-0.2153406288904752,eo,2.0
2,0.4914965986394558,0.4925104580693363,0.4267981150793651,0.4002952652114309,0.130867097279311,0.0622895622895622,0.1333600651174246,0.130867097279311,-0.1771084337349397,-0.1909037029173964,eo,2.0
3,0.4880952380952381,0.3161114693029587,0.4167883655835462,0.3546953858963252,0.097816954938856,-0.0130906768837803,0.0722968977144185,0.097816954938856,-0.0625,-0.0904419191919191,eo,2.0
4,0.4829931972789115,0.4415860814022578,0.4148839450310038,0.4139887070316961,-0.1120994305679651,-0.1012182283050082,-0.1016256394840979,-0.1120994305679651,-0.1188725490196078,0.1327006161062404,eo,2.0
5,0.4608843537414966,0.3154870765695049,0.3982879725383295,0.3334975774000164,0.1951458211000195,0.2129885057471264,0.2131278268807834,0.1951458211000195,0.2129885057471264,0.2131278268807834,eo,2.0
6,0.4821124361158432,0.4689363975226772,0.4363155723725438,0.4199027306004492,0.1311490978157644,0.0193072955047899,0.106317510942751,0.1311490978157644,0.217391304347826,-0.2547204968944099,eo,2.0
7,0.4957410562180579,0.3133847742876238,0.3956889264581573,0.343540502793296,0.0902918863314902,-0.0160163075131042,0.0700347304141437,0.0902918863314902,-0.0659340659340659,-0.0877699886320576,eo,2.0
8,0.4770017035775127,0.3133069011400007,0.4051660772484571,0.34815334115908,0.1928339681196219,0.1621621621621621,0.2145078529526204,0.1928339681196219,-0.1695975344452501,0.2145078529526204,eo,2.0
9,0.4855195911413969,0.3181429681429681,0.3942957953543075,0.3378807271667759,-0.0684365368450546,-0.2237154150197629,-0.0863762496076054,-0.0684365368450546,-0.2237154150197629,-0.0863762496076054,eo,2.0
10,0.4514480408858603,0.4085078248027788,0.3839836373492909,0.3415800668160095,0.0813869780835066,-0.0669993950393224,0.0399904435533569,0.0813869780835066,-0.1103979460847239,-0.1156428074052079,eo,2.0
1,0.4761904761904761,0.4789737261974173,0.3969467618304854,0.3488840802710043,0.1545530492898914,0.0994875640544932,0.1425017185351831,0.1545530492898914,-0.0997910135841171,-0.1515896762090002,eo,2.5
2,0.4897959183673469,0.513550135501355,0.4192373176748177,0.3782054028217914,0.0643570170287727,0.0048100048100047,0.0686702417746128,0.0643570170287727,0.0588235294117647,-0.0837204071161929,eo,2.5
3,0.477891156462585,0.305866129994037,0.4077217962760131,0.3459218006729319,0.225052342406017,0.1008939974457215,0.1948896793588901,0.225052342406017,-0.2215909090909091,-0.220290404040404,eo,2.5
4,0.5068027210884354,0.4772144740594072,0.4063704541645718,0.3766541659537564,0.0629042367343673,0.0685817416152805,0.0719077440409518,0.0629042367343673,0.0685817416152805,-0.0937512885379636,eo,2.5
5,0.4608843537414966,0.4628082569530162,0.4122042615279322,0.3876947776759465,0.184811117635545,0.2129885057471264,0.2036813768206149,0.184811117635545,0.2129885057471264,-0.2758473717415614,eo,2.5
6,0.4770017035775127,0.3143518960234923,0.4089126071884692,0.342914752656873,0.1172025505358838,-0.0502579218865144,0.0769596289081585,0.1172025505358838,-0.1179220779220778,-0.1185883681535855,eo,2.5
7,0.5059625212947189,0.4854831228145294,0.4432823493860283,0.4397356237816763,0.2078179246496078,0.0928945835760046,0.1877916264527069,0.2078179246496078,-0.3618524332810048,-0.3465666107291724,eo,2.5
8,0.444633730834753,0.4020577660983256,0.3832485803881684,0.3422825589644394,0.2939624770771618,0.2777260018639328,0.3123818270670716,0.2939624770771618,-0.2991298042059463,-0.334413386951458,eo,2.5
9,0.4650766609880749,0.4343053460700519,0.3938554388173596,0.3680881502553949,0.0315074250490333,-0.0984189723320158,0.020343275253696,0.0315074250490333,-0.1476345250993138,-0.1048478656099629,eo,2.5
10,0.4582623509369676,0.6223512244639006,0.3822548368138522,0.3226670858249805,0.0976510424998666,-0.0229885057471264,0.0640458976402878,0.0976510424998666,-0.0477535301668805,-0.0876836742575423,eo,2.5
1,0.477891156462585,0.4729897545610423,0.406952158123193,0.3784931391317871,0.0743525480367585,0.0598675165604299,0.0728550934809619,0.0743525480367585,0.0816326530612244,-0.1063604032817074,eo,3.0
2,0.4931972789115646,0.5291112161949155,0.4129823382055524,0.3593282444472047,0.0647876296731258,0.0456950456950456,0.0787202555266783,0.0647876296731258,0.0456950456950456,0.0787202555266783,eo,3.0
3,0.4880952380952381,0.5009918736234527,0.4321374489134135,0.4099786405947968,0.1933268433195087,0.1101532567049808,0.1750200101023647,0.1933268433195087,-0.2329545454545454,-0.2675883838383838,eo,3.0
4,0.5051020408163265,0.4455465317534283,0.4168667253226076,0.4025845203604958,0.1734033899209196,0.2075500075199278,0.1924355821465697,0.1734033899209196,-0.2606477373558119,-0.2652404283698186,eo,3.0
5,0.4591836734693877,0.3164131659423788,0.4002206741378564,0.3394337085866795,-0.0429046780191818,-0.0826436781609195,-0.0373206357110253,-0.0429046780191818,0.1023749696036313,0.0491748969798016,eo,3.0
6,0.4804088586030664,0.4161255411255411,0.4142393089169701,0.3553893508607988,0.1147334147334147,-0.0328666175386883,0.0804828672889681,0.1147334147334147,-0.1293506493506493,-0.1329983060417843,eo,3.0
7,0.504258943781942,0.3212422708572036,0.4071146801916033,0.3548818317366193,0.2044875916163045,0.1271112405358183,0.1943365746509236,0.2044875916163045,-0.2025117739403453,-0.2049646781789639,eo,3.0
8,0.4718909710391822,0.3690821256038648,0.3982790336623289,0.3450943106019877,0.154238961771759,0.1067101584342963,0.1703955000366387,0.154238961771759,-0.1671501087744743,-0.1874028055834094,eo,3.0
9,0.4616695059625213,0.4459972835970176,0.4029010877969967,0.3935624279902887,0.0634071168394508,-0.0657444005270092,0.0529466760694573,0.0634071168394508,-0.2527266161068977,-0.1896171334359871,eo,3.0
10,0.4395229982964225,0.3982637127233778,0.379516065438124,0.3518519580463692,0.1233269343571695,0.0028735632183908,0.0899108732661964,0.1233269343571695,-0.2334403080872914,-0.2103142972603009,eo,3.0
1,0.4795918367346938,0.4822282980177717,0.402438966747808,0.371704226366189,0.1832358674463937,0.1316085489313835,0.1719258897784835,0.1832358674463937,-0.2021943573667711,-0.2186549344589631,eo,3.5
2,0.4931972789115646,0.4759238987208336,0.4247719020040448,0.3893008883718758,0.1129770992366412,0.0678210678210677,0.1231165999230227,0.1129770992366412,-0.1419009370816599,-0.1553221907980148,eo,3.5
