fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,eta
1,0.4576,0.2363620230700976,0.2618355481727574,0.1986709197235513,0.037223922574241,0.0246389124893797,0.0364395482149764,0.037223922574241,-0.0754336425978217,-0.0472360554898649,cp,1.0
2,0.4816,0.2453703703703703,0.2517573402417962,0.1673997034783423,0.0001484600642427,0.0043290043290042,0.0008642657578827,0.0001484600642427,0.0072774994034836,0.0008642657578827,cp,1.0
3,0.4688,0.2530579885231048,0.260263516970834,0.1846524387823947,0.0414840782938943,0.0227272727272727,0.0413329641305273,0.0414840782938943,-0.0916030534351145,-0.0537787153526093,cp,1.0
4,0.4624,0.254126675012751,0.2780246069719754,0.2228269505800095,0.1205836201660255,0.0906022650566263,0.1197781967484966,0.1205836201660255,-0.1991980753809141,-0.1483197979243752,cp,1.0
5,0.4496,0.3181061866585993,0.2524933510638298,0.1740226120763472,-0.0065172752432818,-0.0316053511705686,-0.009898232548455,-0.0065172752432818,-0.0316053511705686,0.0100896460432397,cp,1.0
6,0.4336,0.3585209003215434,0.2502138544112714,0.1534382553090148,0.0064794816414687,0.0046948356807511,0.0063474178403755,0.0064794816414687,-0.0068493150684931,0.0063474178403755,cp,1.0
7,0.4775641025641026,0.2451298701298701,0.2491666666666666,0.1664740131860604,0.0171673819742489,0.018348623853211,0.0172388280556377,0.0171673819742489,0.018348623853211,0.0172388280556377,cp,1.0
8,0.4567307692307692,0.2191091954022988,0.2511943922305764,0.16719277291169,0.032119914346895,0.0225225225225225,0.0316694245265674,0.032119914346895,-0.0318471337579617,0.0316694245265674,cp,1.0
9,0.4471153846153846,0.1843185550082101,0.2478589705651969,0.1633645719245314,0.0230820695807315,0.0138697318007662,0.021104906386213,0.0230820695807315,-0.0287769784172661,-0.0222201845403284,cp,1.0
10,0.4423076923076923,0.3708719323907037,0.2579019635597586,0.1868149123157466,0.0409733404902487,0.0101116679855799,0.0372878168606716,0.0409733404902487,-0.0625583566760037,-0.0398077068665303,cp,1.0
1,0.4672,0.2732323232323232,0.2658430232558139,0.1949539999065987,0.0313508147903052,0.0327102803738317,0.032538373296219,0.0313508147903052,-0.063331988705123,-0.0413987440767706,cp,1.5
2,0.48,0.4334150326797386,0.2527265900728392,0.1739081197527039,0.011026533862391,0.0173160173160172,0.0124405145681741,0.011026533862391,0.0416666666666666,0.0208333333333333,cp,1.5
3,0.456,0.2394136807817589,0.2505074194098584,0.1655007824726134,0.0155100523198683,0.003030303030303,0.0139118457300275,0.0155100523198683,-0.0305343511450381,-0.0213094716450266,cp,1.5
4,0.4544,0.2439745473504597,0.2727557530189109,0.2158213408213408,0.1161292771816157,0.0756768919222981,0.1129026661446352,0.1161292771816157,-0.1901363271852446,-0.1398781051130901,cp,1.5
5,0.4608,0.2283305201300325,0.268632852077001,0.2299678845299562,0.1439901199297681,0.1081939799331104,0.1418266071957652,0.1439901199297681,-0.2019115890083632,-0.1614821102936552,cp,1.5
6,0.4384,0.3090468497576736,0.2536229453203623,0.1605742821473158,0.0129589632829373,0.0046948356807511,0.0123474178403755,0.0129589632829373,-0.0273972602739726,-0.0152759172032323,cp,1.5
7,0.4823717948717949,0.2340452033698704,0.2579166666666667,0.1968947624452732,0.0498994947574292,0.0398299395837994,0.0485652244608301,0.0498994947574292,-0.0403348554033485,0.0485652244608301,cp,1.5
8,0.4647435897435897,0.225929054054054,0.2577302631578947,0.1846983680159635,0.0089472033170119,-0.0205920205920207,0.0072029041633904,0.0089472033170119,-0.0252875748645308,-0.0130022103713335,cp,1.5
9,0.4471153846153846,0.210138898936555,0.2495996449024352,0.1726264365514756,0.048728813559322,0.0577777777777778,0.049131803868646,0.048728813559322,-0.0647482014388489,-0.0533951217404454,cp,1.5
10,0.4423076923076923,0.2097320603634123,0.2567247904839145,0.1885747891876594,0.0770263016639828,0.0566253407192473,0.0757537787027904,0.0770263016639828,-0.1083099906629318,-0.0843652055416761,cp,1.5
1,0.4592,0.2365982851473922,0.2627284053156146,0.1990760407816482,0.0523340778117847,0.0596148399886717,0.0539275119646224,0.0523340778117847,-0.0754336425978217,-0.0618262835956262,cp,2.0
2,0.4672,0.2116526825454108,0.2650474956822107,0.2266883939887742,0.1653170297190056,0.1816299642386599,0.1709568260909612,0.1653170297190056,0.1816299642386599,0.1709568260909612,cp,2.0
3,0.4624,0.2217592592592592,0.2647108988572403,0.2143066598523756,0.1009879690861286,0.106060606060606,0.1047683962398114,0.1009879690861286,-0.1191458634206725,-0.1122054039599034,cp,2.0
4,0.4384,0.3167922948073702,0.2608661457647455,0.181933696580797,0.0386338327596679,0.0152253806345158,0.0364383783906523,0.0386338327596679,-0.0595028067361668,-0.046198771789136,cp,2.0
5,0.464,0.2274999999999999,0.2697172619047619,0.2290523160802878,-0.0595184953724369,-0.1257525083612041,-0.0663148570219738,-0.0595184953724369,-0.1257525083612041,-0.0663148570219738,cp,2.0
6,0.44,0.259375,0.2556147266018115,0.1704572410621354,0.0367170626349891,0.0234741784037558,0.0357370892018779,0.0367170626349891,-0.0616438356164383,-0.0402856402056955,cp,2.0
7,0.4807692307692308,0.2051926298157453,0.25375,0.1820311464057872,0.0240397674797631,0.0077198478406802,0.022960093699627,0.0240397674797631,-0.010908168442415,0.022960093699627,cp,2.0
8,0.453525641025641,0.1642625607779578,0.248484492481203,0.158502696579169,0.0149892933618843,0.0135135135135134,0.0149200220628791,0.0149892933618843,0.0135135135135134,0.0149200220628791,cp,2.0
9,0.453525641025641,0.219545192861255,0.2566145624815053,0.1914387021929496,0.0344558429973238,0.0627586206896551,0.0399502466873204,0.0344558429973238,0.0627586206896551,0.0399502466873204,cp,2.0
10,0.4407051282051282,0.2077978056426332,0.2550773857799405,0.1837461718609259,0.0626230094829128,0.0476567308537764,0.0617637703480017,0.0626230094829128,-0.0887021475256769,-0.0685552779670426,cp,2.0
1,0.4736,0.271476833976834,0.2704941860465116,0.2028929851510496,0.0182397220613781,-0.0267629566694986,0.0144749065255265,0.0182397220613781,-0.0686768858410649,-0.0341249273872774,cp,2.5
2,0.4912,0.4802684865756712,0.268723999399264,0.2163412650955007,0.0444030555780494,0.0634293242988895,0.0497997685324235,0.0444030555780494,0.0634293242988895,-0.0542807906479315,cp,2.5
3,0.4576,0.2396864686468647,0.2527630905679686,0.1739291439238682,0.0162271266565745,-0.003030303030303,0.0139913663343841,0.0162271266565745,-0.0610687022900763,-0.0283618401976197,cp,2.5
