fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,eta
1,0.4897959183673469,0.5146148054597561,0.4111431474960413,0.3710814438087166,0.0281258702311333,-0.0826146731658542,0.0021975653778571,0.0281258702311333,-0.0826146731658542,-0.0377145559383524,dp,1.0
2,0.4863945578231292,0.5244212962962963,0.4082737233406876,0.3561503189792663,-0.0631434723037776,-0.1007696007696007,-0.0551573249164685,-0.0631434723037776,0.1248995983935742,0.0628483727231139,dp,1.0
3,0.4795918367346938,0.3099171158639077,0.4082390166727516,0.3471073406386238,0.0824942990118287,0.01213282247765,0.0681612864934748,0.0824942990118287,-0.0227272727272728,-0.073989898989899,dp,1.0
4,0.5068027210884354,0.3275230516609826,0.4107843137254902,0.3627958256920793,-0.149919319348687,-0.0914423221537073,-0.1244339247211241,-0.149919319348687,0.2555456965394853,0.1521630921721817,dp,1.0
5,0.4574829931972789,0.3161286286286286,0.397372102750494,0.3357498223169865,-0.0248972401644157,-0.0293103448275862,-0.0119024648325656,-0.0248972401644157,0.1201264488935721,0.0375588333460834,dp,1.0
6,0.4838160136286201,0.3202491736587846,0.4177613574165298,0.3521863259808752,-0.0994844661511328,-0.3314664701547531,-0.1568882673173541,-0.0994844661511328,-0.3314664701547531,-0.1568882673173541,dp,1.0
7,0.504258943781942,0.3214599963955941,0.4008593970132432,0.3482093663911845,0.1322489391796322,-0.0013104251601631,0.1054778544789892,0.1322489391796322,-0.1585557299843014,-0.1314993504032913,dp,1.0
8,0.4872231686541737,0.3288385313701769,0.4117606268636016,0.354625228930012,-0.0682465792072224,-0.1293103448275862,-0.0518679354259747,-0.0682465792072224,-0.1293103448275862,0.06012656525948,dp,1.0
9,0.4838160136286201,0.3169883752365504,0.3942607916439142,0.3386842043231266,-0.0892827122443261,-0.2527009222661397,-0.1089383968325764,-0.0892827122443261,-0.2527009222661397,-0.1089383968325764,dp,1.0
10,0.4395229982964225,0.2822950721334093,0.3704331912424398,0.3130756041081119,-0.0835599637391351,-0.1892014519056261,-0.1127810728359894,-0.0835599637391351,-0.1892014519056261,-0.1127810728359894,dp,1.0
1,0.4812925170068027,0.317075291253695,0.3962099906254185,0.3435958421423537,0.1409078251183514,0.0918635170603675,0.130373868707588,0.1409078251183514,0.0918635170603675,-0.133325392884116,dp,1.5
2,0.4948979591836734,0.332383665716999,0.418384009009009,0.3598740594239469,-0.1017811704834605,-0.1583694083694083,-0.093888837399096,-0.1017811704834605,0.1633199464524766,0.1135458553323847,dp,1.5
3,0.477891156462585,0.3125552608311229,0.4151758549348911,0.3541773889174815,-0.1185538826729966,-0.3100255427841635,-0.1668787925048684,-0.1185538826729966,-0.3100255427841635,-0.1668787925048684,dp,1.5
4,0.5068027210884354,0.5476552798611317,0.4047605580693816,0.3641242155362822,0.072519236667689,0.1655888103474206,0.1067941877351367,0.072519236667689,0.1655888103474206,0.1067941877351367,dp,1.5
5,0.4557823129251701,0.3138138138138138,0.3956269020524137,0.3337597725657427,-0.017224505774124,-0.0159770114942528,-0.0034307440142744,-0.017224505774124,0.1201264488935721,0.0312283298332029,dp,1.5
6,0.4804088586030664,0.3185319790016463,0.4139299397920088,0.3486562049062049,-0.0695428028761362,-0.2719233603537214,-0.1189866311160252,-0.0695428028761362,-0.2719233603537214,-0.1189866311160252,dp,1.5
7,0.4838160136286201,0.3084241480712679,0.3912651451112989,0.3409725514988673,-0.0118040375466118,-0.1141525917297612,-0.0308517846182966,-0.0118040375466118,-0.1141525917297612,-0.0308517846182966,dp,1.5
8,0.4821124361158432,0.3254326561324304,0.4043131544275709,0.345819854543786,-0.101819720694033,-0.2204100652376514,-0.1005151101382055,-0.101819720694033,-0.2204100652376514,-0.1005151101382055,dp,1.5
9,0.4838160136286201,0.315554621063452,0.3899973397180101,0.3318394871329644,0.025007004763239,-0.1276679841897233,0.0070397943129053,0.025007004763239,-0.1276679841897233,-0.0379525764060696,dp,1.5
10,0.4616695059625213,0.2905011367006029,0.3820459600806421,0.3179769181031853,0.1245534047885671,0.0034785238959467,0.0907798035820466,0.1245534047885671,-0.0776636713735559,-0.1112637734584549,dp,1.5
1,0.4829931972789115,0.3203228410008071,0.4013392259274139,0.3501166920345002,0.0487329434697855,-0.0588676415448068,0.0235540410389877,0.0487329434697855,-0.0588676415448068,-0.0423315434991774,dp,2.0
2,0.4829931972789115,0.3206490167255166,0.4057713963963964,0.3468013468013468,-0.0454492072812683,-0.0674603174603174,-0.032942171813715,-0.0454492072812683,0.1290495314591699,0.0586720281587857,dp,2.0
3,0.4863945578231292,0.3155555555555555,0.4110533041255933,0.3493274189476721,0.0839345486551002,-0.0156449553001277,0.0612438503653871,0.0839345486551002,-0.0511363636363636,-0.0770833333333333,dp,2.0
4,0.5085034013605442,0.3277998315890773,0.4055147058823529,0.3585268297750766,0.0379399095843279,0.1164084824785682,0.0685869331288253,0.0379399095843279,0.1164084824785682,0.0685869331288253,dp,2.0
5,0.4574829931972789,0.3169796495639192,0.397372102750494,0.3359075153913425,-0.0197690350362105,-0.0293103448275862,-0.0077357981658989,-0.0197690350362105,0.1201264488935721,0.0334604726903458,dp,2.0
6,0.4838160136286201,0.3218550511137896,0.4130176975004561,0.3458028464696983,-0.0110161443494777,-0.1958732498157701,-0.055954567156273,-0.0110161443494777,-0.1958732498157701,-0.055954567156273,dp,2.0
7,0.4821124361158432,0.3083399628745691,0.3916384897154127,0.3416241090493838,-0.0542497106853542,-0.1681712288875946,-0.076307603092105,-0.0542497106853542,-0.1681712288875946,-0.076307603092105,dp,2.0
8,0.4855195911413969,0.3274181602725522,0.4100062408986893,0.3528508318530301,-0.0623642262660459,-0.1157968313140727,-0.0451111786692179,-0.0623642262660459,-0.1157968313140727,0.0557406003471993,dp,2.0
9,0.4855195911413969,0.320650395495526,0.3942957953543075,0.3382961421635455,-0.1003362286354721,-0.2472990777338603,-0.1160735401402072,-0.1003362286354721,-0.2472990777338603,-0.1160735401402072,dp,2.0
10,0.4480408858603066,0.2889405334452299,0.374309073731039,0.3149581266917361,-0.0688823121633872,-0.1713551119177253,-0.0971414245424679,-0.0688823121633872,-0.1713551119177253,-0.0971414245424679,dp,2.0
