fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,eta
1,0.7046979865771812,0.6929050116550116,0.6985385838327015,0.6735483382542206,-0.0826873385012919,-0.3571428571428571,-0.1838280766852195,-0.0826873385012919,-0.3571428571428571,-0.1838280766852195,dp,1.0
2,0.6040268456375839,0.6055861187519102,0.6159288571280156,0.6085726200671904,0.0870583994232155,0.1666666666666666,0.1029992816091953,0.0870583994232155,0.3939393939393939,0.1342278506457611,dp,1.0
3,0.738255033557047,0.7530420168067227,0.7182590095929479,0.6906024531024532,0.0580470162748643,-0.0222222222222222,-0.0115209471766849,0.0580470162748643,0.6666666666666666,0.3404761904761904,dp,1.0
4,0.738255033557047,0.7193510254850513,0.7209132839311868,0.7153874343704852,0.0074033947273383,0.0769230769230768,0.0277188328912466,0.0074033947273383,0.2727272727272727,-0.1074150878080604,dp,1.0
5,0.6711409395973155,0.6478699513993631,0.6616535244922341,0.6315188807763542,-0.0928436911487759,-0.3678929765886287,-0.2016298108121599,-0.0928436911487759,0.4444444444444444,0.2530864197530864,dp,1.0
6,0.6375838926174496,0.6761412770236299,0.6464326660199311,0.6312319407479772,0.0213381555153707,-0.2222222222222222,-0.1048593745176129,0.0213381555153707,0.5394736842105263,0.2914835164835164,dp,1.0
7,0.6711409395973155,0.6261299246593364,0.6609635854341736,0.6351210224295537,0.0001906941266208,-0.1965811965811965,-0.1276466588966588,0.0001906941266208,0.5,0.2666666666666666,dp,1.0
8,0.6375838926174496,0.6518574359436823,0.6796948023241127,0.6188861514848056,0.0142496392496392,0.0181818181818181,0.0142228739002932,0.0142496392496392,0.5,0.2532974661575842,dp,1.0
9,0.6778523489932886,0.65089491415805,0.6702438106555754,0.6567779421246255,0.0642831347056699,0.0222222222222222,0.018663594470046,0.0642831347056699,0.4666666666666667,0.1319677871148459,dp,1.0
10,0.6711409395973155,0.6872539225480402,0.6861053639846743,0.6759909168612142,0.1318918918918918,0.0,0.037246963562753,0.1318918918918918,0.35,0.2132081686429512,dp,1.0
1,0.6778523489932886,0.6462456360843458,0.6687066510595923,0.6484449274067368,-0.0869324473975636,-0.307142857142857,-0.1690321583178725,-0.0869324473975636,0.4967320261437908,0.2959380062960626,dp,1.5
2,0.610738255033557,0.6052188552188552,0.6270651988393924,0.6101904761904762,0.0492069214131218,-0.0166666666666667,0.0051364942528735,0.0492069214131218,0.2727272727272727,-0.1251218323586745,dp,1.5
3,0.7516778523489933,0.732120626028189,0.7291785498228329,0.71685736677116,0.0723327305605786,-0.0222222222222222,-0.0031876138433515,0.0723327305605786,0.4666666666666666,0.2519047619047618,dp,1.5
4,0.7046979865771812,0.6546518128135775,0.674621723828885,0.65572401148338,0.0202239075478512,0.0769230769230768,0.0354111405835543,0.0202239075478512,0.2727272727272727,-0.071645415907711,dp,1.5
5,0.6442953020134228,0.6207240764644416,0.6370919952210274,0.6205236293760884,-0.0425612052730696,-0.2040133779264215,-0.1122273249138921,-0.0425612052730696,0.4772727272727273,0.2541125541125541,dp,1.5
6,0.6510067114093959,0.6673333333333333,0.6635946732516095,0.6536114282645272,-0.0068716094032549,-0.3181818181818182,-0.1517277526585668,-0.0068716094032549,0.4428571428571429,-0.2215909090909091,dp,1.5
7,0.6845637583892618,0.65375,0.6802689075630253,0.6569460390355913,0.0352784134248665,-0.0854700854700855,-0.0616744366744366,0.0352784134248665,0.5661764705882353,0.2628501400560224,dp,1.5
8,0.6510067114093959,0.6676223776223777,0.688199444233927,0.6340192419047893,-0.0117243867243867,-0.0727272727272727,-0.0388074291300097,-0.0117243867243867,0.6,0.2842068726136758,dp,1.5
9,0.7046979865771812,0.6746531986531987,0.6748338284808874,0.6720738673004037,0.0924521487901769,0.2666666666666667,0.1330773169482847,0.0924521487901769,0.3,0.1330773169482847,dp,1.5
10,0.6442953020134228,0.6543358395989974,0.6631886973180076,0.648362951874194,0.1183783783783783,0.0,0.0295546558704453,0.1183783783783783,0.35,0.2132081686429512,dp,1.5
1,0.7248322147651006,0.7244303065355696,0.7268788180552886,0.7147742383259712,-0.039313399778516,-0.2142857142857143,-0.1048237476808905,-0.039313399778516,0.3137254901960783,0.1328650037089934,dp,2.0
2,0.6375838926174496,0.6418400209808549,0.6500293862285448,0.6453051854857494,0.1281542898341744,0.3,0.1782866379310345,0.1281542898341744,0.3573667711598746,0.1782866379310345,dp,2.0
3,0.738255033557047,0.7142176331525518,0.716772534785239,0.7046503753016358,0.0723327305605786,0.0777777777777778,0.0384790528233151,0.0723327305605786,0.4666666666666666,0.2761904761904761,dp,2.0
4,0.7114093959731543,0.6951888704157306,0.6817041554637463,0.6754946811569202,-0.0220296135789093,0.0769230769230768,0.0114058355437665,-0.0220296135789093,0.4705882352941176,0.172907960998607,dp,2.0
5,0.6778523489932886,0.670940170940171,0.6696535244922341,0.6421116702875633,0.0082862523540489,-0.1270903010033445,-0.052026656017571,0.0082862523540489,0.3819444444444444,0.1978628337639965,dp,2.0
6,0.6912751677852349,0.7096564507090822,0.7009171884645913,0.6974786606989997,0.0294755877034358,-0.2424242424242424,-0.1056522434683034,0.0294755877034358,0.3509615384615384,0.218087285521496,dp,2.0
7,0.697986577181208,0.6623187358481477,0.6889635854341737,0.6640693012929428,0.028604118993135,-0.047008547008547,-0.0528603341103341,0.028604118993135,0.4411764705882353,0.1884453781512605,dp,2.0
8,0.6577181208053692,0.684960587305415,0.6922058544903372,0.6477875215243541,-0.0247113997113997,-0.0727272727272727,-0.0463831867057673,-0.0247113997113997,0.5310344827586206,0.2688147075368945,dp,2.0
9,0.697986577181208,0.6864166741965605,0.67368330362448,0.656328922373547,0.0270855904658721,-0.1111111111111111,-0.0558115719406042,0.0270855904658721,0.6,0.2968487394957983,dp,2.0
10,0.6375838926174496,0.6598351648351648,0.659022030651341,0.636952768528795,0.1183783783783783,0.0,0.0295546558704453,0.1183783783783783,0.551948051948052,0.2375124875124875,dp,2.0
1,0.7114093959731543,0.7005285155875434,0.7089056412585825,0.6971389005259973,-0.0594315245478035,-0.1857142857142857,-0.1083178726035868,-0.0594315245478035,0.3725490196078431,0.1861333466192801,dp,2.5
2,0.6241610738255033,0.6332456140350877,0.6377162225338944,0.6351742456694167,0.1281542898341744,0.3,0.1782866379310345,0.1281542898341744,0.3,0.1782866379310345,dp,2.5
3,0.7248322147651006,0.6981255998903058,0.7046625183648777,0.681608527131783,0.0596745027124774,-0.0222222222222222,-0.0113843351548269,0.0596745027124774,0.6666666666666666,0.369047619047619,dp,2.5
4,0.7114093959731543,0.6903883861236803,0.6891407086803506,0.6857418659771601,-0.0348501263994221,0.0,-0.0270557029177718,-0.0348501263994221,0.2727272727272727,0.0827922077922077,dp,2.5
5,0.6644295302013423,0.6383183618274895,0.651010752688172,0.6396396193479362,0.0691148775894538,0.0133779264214046,0.0331328308291319,0.0691148775894538,0.4272727272727272,0.2044101731601731,dp,2.5
6,0.697986577181208,0.7266333614720712,0.7078137401887291,0.712243337560515,0.0690777576853526,0.0151515151515151,0.0149389140080998,0.0690777576853526,0.4278846153846153,0.2477768941584731,dp,2.5
7,0.6711409395973155,0.6344360902255639,0.6655574229691876,0.6319672484378367,-0.0148741418764301,-0.2008547008547009,-0.129783411033411,-0.0148741418764301,0.5,0.2303571428571428,dp,2.5
8,0.6510067114093959,0.6696336049824423,0.6864310976379941,0.6357443840780292,-0.0256132756132756,-0.0727272727272727,-0.046871945259042,-0.0256132756132756,0.5655172413793104,0.2669654933033309,dp,2.5
9,0.6778523489932886,0.6627217028929586,0.6645727866904337,0.656735062119927,0.0014445648248465,-0.1777777777777778,-0.0970814132104454,0.0014445648248465,0.7333333333333334,0.3157212885154062,dp,2.5
