fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.7072,0.7313261335438754,0.5474948074932775,0.5822893304733132,-0.14667604158050018,-0.06952704616256022,-0.12688856729776402,-0.14667604158050018,-0.2,0.13452363936637882,eo
2,0.7232,0.8013764094432698,0.5679741838163516,0.6065015972944361,-0.08024941290792775,-0.10220214568040653,-0.0551199853697541,-0.08024941290792775,-0.17647058823529413,-0.08823529411764706,eo
3,0.7024,0.7962519134905993,0.5432606237484287,0.5739748786878874,-0.12465142219743452,-0.07878787878787874,-0.0892576183578995,-0.12465142219743452,-0.15,0.1322000536418479,eo
4,0.7168,0.7426889233954451,0.5878596094071711,0.6303324602259093,-0.13188398461226963,-0.12262806570164253,-0.10546082184164696,-0.13188398461226963,-0.3125,-0.15046965317919075,eo
5,0.6928,0.7177027338113194,0.5334986068895643,0.5623011542996322,-0.16407761211796568,-0.1312709030100334,-0.12250813271033749,-0.16407761211796568,-0.16666666666666666,0.15031425291470568,eo
6,0.7232,0.7185307394727056,0.5558814537376225,0.5766093669797222,-0.05138255606218167,-0.009713453132588645,-0.000625957335525118,-0.05138255606218167,-0.16666666666666666,-0.0844419807834442,eo
7,0.6971153846153846,0.7056236868548461,0.5187933425797504,0.546706899115685,-0.07747052751670569,-0.08178563437010522,-0.10084612788114769,-0.07747052751670569,0.16692034500253683,0.1441572878858838,eo
8,0.7211538461538461,0.7468524601871028,0.5770158113085744,0.6152564361809687,-0.062016666893983774,-0.033033033033033066,-0.02676401977313833,-0.062016666893983774,-0.2,-0.1011061946902655,eo
9,0.6987179487179487,0.8005212372370594,0.5309726052888368,0.5634206917209845,-0.14730151650312223,-0.1681226053639846,-0.11552396096435943,-0.14730151650312223,-0.1681226053639846,-0.11552396096435943,eo
10,0.6987179487179487,0.7048049428104575,0.5460576508985819,0.5622636174274411,-0.1001968151726606,-0.11193176822298423,-0.0681812593136249,-0.1001968151726606,-0.1333333333333333,0.07677997325056143,eo
