fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.712,0.7186520831492883,0.5387278693276245,0.5677189389348666,-0.08186505638734937,-0.05324270744831494,-0.06730051891694136,-0.08186505638734937,-0.13333333333333333,0.08642188346740211,dp
2,0.712,0.7419272403054048,0.5692196396468026,0.6105314228994443,-0.021499716576241057,-0.050065876152832756,0.0021538231528980267,-0.021499716576241057,-0.23529411764705882,-0.11876064456963185,dp
3,0.7072,0.7998104958153854,0.5542788737910689,0.5910836705314761,-0.100111544896821,-0.033333333333333326,-0.06137570645536905,-0.100111544896821,-0.2,-0.1,dp
4,0.7136,0.8161539934953248,0.5735491773637597,0.619937506301675,-0.0691562057096578,-0.04815120378009452,-0.04011229913775366,-0.0691562057096578,-0.25,-0.125,dp
5,0.7056,0.7907332900713822,0.5468281408308003,0.5768187386069501,-0.10936523524685299,-0.11204013377926425,-0.0721272065150054,-0.10936523524685299,-0.16666666666666666,-0.08333333333333333,dp
6,0.7104,0.8072573697317278,0.5384337026523774,0.5557834005420208,0.0013998880089592936,-0.028492795855593278,0.03686898668758798,0.0013998880089592936,-0.12513883746760468,-0.07609465035202267,dp
7,0.6794871794871795,0.53011737481878,0.4844943365695793,0.49542891006305645,-0.02265442494703096,-0.03602595658984109,-0.044540991877263486,-0.02265442494703096,-0.2442528735632184,-0.13575570579940993,dp
8,0.7307692307692307,0.8142389498470938,0.5785291828054986,0.6213177121284043,-0.019517451138177044,-0.030673530673530736,0.011215557720116953,-0.019517451138177044,-0.2729188619599578,-0.14532330512265337,dp
9,0.7067307692307693,0.740864793562933,0.5483582908130065,0.585570792692232,-0.11652542372881358,-0.1341762452107279,-0.08183960852146352,-0.11652542372881358,-0.21428571428571427,-0.1082345601996257,dp
10,0.6778846153846154,0.6940822086496155,0.526918107829828,0.5455737266732918,-0.0938450527822508,-0.1449925261584455,-0.07118513157273262,-0.0938450527822508,-0.1449925261584455,-0.07118513157273262,dp
