fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.3707482993197279,0.42168839716644196,0.42800774387698026,0.3612352005529565,-0.01642996379838485,0.04374453193350836,0.0010097542954189964,eo
2,0.38945578231292516,0.4865861237477316,0.446425267742232,0.3715660573548563,-0.05136034449011545,0.05844155844155846,-0.010877347451834496,eo
3,0.4846938775510204,0.4550376612722798,0.4124010426054044,0.3716775727178925,0.031338765386000236,0.047573435504469984,0.036512595467397574,eo
4,0.36904761904761907,0.4798589857121403,0.44544683257918555,0.36486025258352567,0.013669035966234144,0.1878477966611521,0.06984257630404855,eo
5,0.44047619047619047,0.34787308499883346,0.38726906100199915,0.3118863880501577,0.002427089449990212,-0.013333333333333334,-0.00236462093862816,eo
6,0.49744463373083475,0.5188577827547592,0.4319526744564226,0.3824218855355072,-0.01130104463437797,-0.04996315401621223,-0.021042692791677746,eo
7,0.3901192504258944,0.4627107827689277,0.4659323303972133,0.38158732592635186,-0.06381638163816383,0.044554455445544594,-0.020633220038421746,eo
8,0.45315161839863716,0.45364673850075315,0.4146760318671074,0.3920500924614942,-0.006474820143884896,0.002795899347623476,0.0031455964069235856,eo
9,0.3100511073253833,0.4222672064777328,0.3362359790419474,0.17834250187300682,0.03304847296161384,0.025296442687747,0.03193836936233602,eo
10,0.5008517887563884,0.5739005984907625,0.4262259329199474,0.3799724651099527,0.006292326561083559,0.06004234724742892,0.022104360848918786,eo
