fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.1856,0.28819256363720974,0.2656606160278131,0.11921816764838322,-0.0272286100311578,0.0022656471254602108,-0.024313762924712413,eo
2,0.056,0.19556855588950908,0.2506606990622336,0.05761863551707498,0.005695467919129754,0.013175230566534912,0.007060428522038142,eo
3,0.1104,0.050235246956558434,0.24002849002849003,0.08047968021319121,0.0,0.0,0.0,eo
4,0.072,0.2605549246112393,0.21958069694670374,0.08306068501758437,-0.040633225349260976,-0.04537613440336008,-0.04233944334846903,eo
5,0.0672,0.3078349925987958,0.2502238475177305,0.05667061121887042,-0.010028866470255634,-0.024247491638795984,-0.012191612980740858,eo
6,0.264,0.14045205364802377,0.25333742833742834,0.17172935556888483,0.0,0.0,0.0,eo
7,0.12179487179487179,0.10010823860599365,0.17894070735090153,0.1104606122059491,0.0,0.0,0.0,eo
8,0.15384615384615385,0.25134837962962964,0.24398104636591478,0.1457185792442793,-0.06955905017798933,-0.04869154869154871,-0.06787595237443263,eo
9,0.453525641025641,0.11338141025641026,0.25,0.15600882028665933,0.0,0.0,0.0,eo
10,0.07211538461538461,0.2077526132404181,0.261047278021524,0.07002651173511985,0.0012524601896582582,-0.0011430581201090292,0.0014607247750051417,eo
