fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.31746031746031744,0.4137227030115529,0.3474796508777091,0.28872951865652596,0.09655172413793105,-0.1282051282051282,0.03774928774928775,eo
2,0.5502645502645502,0.32227779240150917,0.4167817149869612,0.36312492008694547,0.0,0.0,0.0,eo
3,0.5608465608465608,0.3208168642951252,0.397143267298306,0.3540594177596729,0.0,0.0,0.0,eo
4,0.2804232804232804,0.42095238095238097,0.32897261468690037,0.19696739733962695,-0.024096385542168676,-0.06451612903225806,-0.039665471923536436,eo
5,0.32275132275132273,0.46088774831289797,0.3616090146750524,0.24806779700396722,-0.03932584269662921,-0.08571428571428572,-0.05684315684315684,eo
6,0.5159574468085106,0.4381386454557186,0.47039072039072033,0.41264318400587596,-0.020833333333333315,-0.07301587301587309,-0.11971404337816555,eo
7,0.2925531914893617,0.4603174603174603,0.34138805472138806,0.2270026619563942,0.1303395399780942,0.09285714285714285,0.11309523809523808,eo
8,0.25,0.3199969861362266,0.3281179138321995,0.21356227623892973,-0.09302325581395349,-0.15789473684210525,-0.11626080125687352,eo
9,0.5212765957446809,0.3231428889631362,0.3953216374269006,0.34725479583859525,-0.005813953488372093,0.0,-0.0037313432835820895,eo
10,0.40425531914893614,0.4568627450980392,0.41878787878787876,0.3956541194456853,0.15992292870905586,0.31794871794871793,0.18807883658629926,eo
