fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.2905405405405405,0.6559696342305038,0.3857048748353096,0.2280120140541766,-0.022956521739130542,0.0,-0.021262886597938124,eo
2,0.4594594594594595,0.6452576549663929,0.5139558555662702,0.45513485315643587,0.028943089430894298,0.11538461538461542,0.004771345492995016,eo
3,0.3783783783783784,0.6433333333333334,0.47564102564102567,0.37387964148527525,-0.08323133414932682,-0.09937888198757772,-0.12123032149693347,eo
4,0.4897959183673469,0.6864077669902913,0.5253496503496503,0.4786141962612551,0.058943089430894324,-0.04659498207885304,0.005688016206950253,eo
5,0.3129251700680272,0.5999250093738283,0.42232369355657023,0.2759888690121248,0.08253816793893132,0.0,0.03160040774719669,eo
6,0.7142857142857143,0.7442442442442442,0.7527320071715188,0.712949590978547,-0.010859728506787347,0.16666666666666663,0.09339622641509432,eo
7,0.7414965986394558,0.7442868400315209,0.7425948468249137,0.7294729170591783,0.2190082644628099,0.10389610389610393,0.0902813852813853,eo
8,0.7346938775510204,0.7840909090909092,0.7272391439058107,0.7291794993287531,0.04259259259259257,-0.0174825174825175,-0.056613599166790665,eo
9,0.46938775510204084,0.6481481481481481,0.4893335176354044,0.4683148621767548,0.03381818181818175,-0.05714285714285716,0.004761904761904745,eo
10,0.25170068027210885,0.5025792188651437,0.38154960981047936,0.22666666666666666,0.17460317460317454,0.09523809523809523,0.14017857142857143,eo
