fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.2905405405405405,0.6821256038647343,0.3782671434845348,0.23048800835753766,-0.022956521739130542,0.0357142857142857,-0.008560382916053044,dp
2,0.30405405405405406,0.6203980099502487,0.38514768384585163,0.2438543134782286,0.11382113821138207,0.038461538461538436,0.08624107850911972,dp
3,0.24324324324324326,0.3566362715298885,0.3717948717948718,0.1847556744969769,0.054263565891472854,0.0,0.033018867924528295,dp
4,0.3129251700680272,0.5959232613908872,0.37109557109557106,0.21919370910943678,0.06504065040650409,0.0,0.043478260869565244,dp
5,0.23129251700680273,0.6227018385291766,0.36060113018072393,0.18117647058823527,0.06106870229007633,0.045454545454545414,0.05483736447039195,dp
6,0.20408163265306123,0.5266187050359713,0.3477973192179629,0.1521676208417345,-0.004977375565610842,0.04166666666666663,0.015801886792452813,dp
7,0.2857142857142857,0.7061728395061729,0.3893601643335362,0.24054323115555487,0.005721551176096629,-0.09090909090909094,-0.028787878787878807,dp
8,0.29931972789115646,0.7547619047619047,0.3754409171075837,0.21781403123442578,-0.03240740740740744,0.0,-0.035904255319148926,dp
9,0.3129251700680272,0.6187000347584289,0.354032759693137,0.22616342247532473,0.02654545454545454,0.08571428571428574,0.04285714285714287,dp
10,0.24489795918367346,0.6182121971595657,0.38312894834633965,0.2154406184718588,0.0,0.04761904761904767,0.013690476190476197,dp
