fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.4642857142857143,0.41751592790821707,0.4092577931132276,0.3992504470926594,0.025898078529657476,0.004499437570303744,0.022032631950417964,cp
2,0.467687074829932,0.4693954849150905,0.44999267443463875,0.4515731015893671,-0.020786846741045195,0.11952861952861954,0.031649531292707034,cp
3,0.4608843537414966,0.44236077232467125,0.43907563510659436,0.43591136468258923,-0.01877658794190995,-0.0012771392081737387,-0.007993650695178767,cp
4,0.48639455782312924,0.4572002072002072,0.46120014245014246,0.45780358697686535,-0.04728819662074757,0.012783877274778144,-0.0216576373573924,cp
5,0.4574829931972789,0.44092687797607644,0.4198303372736439,0.41059454253675015,-0.037776472890976714,-0.002643678160919538,-0.01815396904435869,cp
6,0.454855195911414,0.42899317616269883,0.4247419940823239,0.42168757343666047,-0.05312711979378648,-0.06676492262343403,-0.052628326184158844,cp
7,0.42759795570698467,0.4053123337727514,0.4003271997419155,0.3991144845034788,-0.03127169859843126,-0.02023878858474082,-0.020919268162456595,cp
8,0.434412265758092,0.411106535499123,0.4038854409849833,0.4048904692999633,-0.04602905910565663,-0.11835973904939423,-0.037862040067332764,cp
9,0.46507666098807493,0.4408164526645962,0.4386074360501932,0.4393878246537233,-0.116671336508826,-0.22345191040843215,-0.12318544907657004,cp
10,0.424190800681431,0.3923818891673947,0.38731539402805487,0.38198296822315725,-0.07286834106542955,-0.15471869328493643,-0.0954722590045646,cp
