fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.7114093959731543,0.6822666089532656,0.6981884437766792,0.6791056930908933,-0.028792912513842722,-0.1071428571428571,-0.061456400742115,dp
2,0.6308724832214765,0.64042721791559,0.6436468977492821,0.6409103498634035,0.07444124008651765,0.0,0.028286637931034482,dp
3,0.7114093959731543,0.6767712100822904,0.6882590095929478,0.6701422455770226,0.07070524412296564,-0.022222222222222254,-0.0033242258652094875,dp
4,0.6912751677852349,0.6663955584645239,0.6724969943384267,0.6658737753474596,0.0048754062838569645,0.07692307692307687,0.02771883289124666,dp
5,0.6241610738255033,0.5749652446504021,0.6126547192353644,0.5804426155763516,-0.07062146892655369,-0.24749163879598668,-0.144836020566066,dp
6,0.6577181208053692,0.6675313283208021,0.671276126642561,0.664633264041738,-0.02278481012658229,-0.26262626262626265,-0.14089912742316188,dp
7,0.6577181208053692,0.6054432583844348,0.647249299719888,0.6193666961807122,-0.028222730739893204,-0.23504273504273498,-0.15729409479409476,dp
8,0.6241610738255033,0.6486190713884605,0.6518220285461664,0.608025641025641,-0.08116883116883117,-0.0636363636363636,-0.07507331378299119,dp
9,0.6577181208053692,0.6287289915966385,0.6377983759160231,0.6307248303398982,0.0001805706031058063,-0.1777777777777778,-0.09720942140296981,dp
10,0.5771812080536913,0.5675486695313603,0.6050389527458493,0.5774246938099967,0.10504504504504503,-0.05555555555555547,0.0017768780926676053,dp
