fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.8622448979591837,0.875964290216059,0.8618562853023893,0.8666123300684206,0.018657755499860762,0.22334708161479822,0.07934394230133002,dp
2,0.8656462585034014,0.8817705394021184,0.8635958662744377,0.8690367172232704,-0.05825014679976512,0.16726791726791723,0.06347338771513614,dp
3,0.8809523809523809,0.885068320470642,0.8803765118009438,0.8824937453873711,-0.03725979169722754,0.13026819923371646,0.03444383319359713,dp
4,0.8758503401360545,0.8922400652028376,0.8675004189710073,0.8750620723578552,0.051875658447464223,0.28665964806737865,0.14566728869992113,dp
5,0.8554421768707483,0.8828736470366213,0.8482198348037963,0.8589239859289849,0.013348991974946156,0.24011494252873566,0.11658274202249058,dp
6,0.8756388415672913,0.8839329438195266,0.8754670283905667,0.8792380559974667,-0.02509835843169178,0.09859985261606485,0.03229684248409073,dp
7,0.8773424190800682,0.8836565571244307,0.8735744096111989,0.8779982917656489,-0.04013115597274014,0.0771694816540478,0.035773094831648665,dp
8,0.8449744463373083,0.8659395415784207,0.8388194492599527,0.8489106483656655,-0.04797573705741287,0.19128611369990678,0.09308214876578949,dp
9,0.889267461669506,0.9020539819983274,0.8856771916414689,0.8911404564161055,-0.039100588400112074,0.2387351778656126,0.10650749025383129,dp
10,0.8773424190800682,0.8945302001991013,0.8698789143689386,0.8782104406962645,0.05601770383405322,0.22217180883242582,0.11023622945060452,dp
