fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.960352422907489,0.9599301224730041,0.9629696673688851,0.9612992082605653,0.044693522008106334,0.06721215663354763,-0.029012887178442012,dp
2,0.9461576113558492,0.9468241236213156,0.9487281556601198,0.9475798154486679,0.014888337468982604,0.10160458784684012,-0.038670706333312835,dp
3,0.956436612824278,0.9579197710953795,0.9596341864073374,0.958540196898486,0.05243146724465225,0.10783070003459816,-0.022687482373491913,dp
4,0.9446891825746452,0.9448685499527354,0.9487909230913395,0.9466746228620074,0.03269187388294087,0.16311939723917945,0.007609754690544965,dp
5,0.9608418991678903,0.9607905151573254,0.9630086542222677,0.9617990408245904,-0.0007278074567689807,0.09397810218978098,-0.02022011105098051,dp
6,0.9427312775330396,0.9452840138170485,0.9469911976484995,0.9460554746035683,0.023911823047269742,0.17223261198681994,-0.0078034694502698565,dp
7,0.9446891825746452,0.9458432094901976,0.9482478472682428,0.9469342358231246,0.02087075248552911,0.13802665459381447,-0.02032963019759794,dp
8,0.9495592556317336,0.9509929738820619,0.9523427031919249,0.9515652972513339,0.06412924278492521,0.22350420732022092,0.03985697852764124,dp
9,0.9524975514201763,0.9526481645289695,0.9561909064944861,0.95418394079383,0.01872154320489222,0.08625222024866785,-0.03326842557252735,dp
10,0.9549461312438785,0.9556769918357068,0.9576852186255449,0.9565003926409416,0.0010974868210948396,0.10314195298372508,-0.02851281745579147,dp
