fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.6955782312925171,0.7615166553876231,0.6768436020450768,0.6811181285224731,-0.012531328320802004,0.17485314335708035,0.04266700118367557,eo
2,0.6989795918367347,0.7451530749863323,0.683263141968499,0.6863295821101446,-0.16429829712272465,0.14850889850889848,-0.0285704095026129,eo
3,0.6292517006802721,0.7183133662203428,0.6283501863225823,0.6073312709682653,-0.01209542987451162,0.09291187739463602,0.03739437296458789,eo
4,0.6819727891156463,0.7440051785807098,0.6451147980559745,0.6418930486727097,-0.05196900796137993,0.20003007971123488,0.04448666412176226,eo
5,0.6598639455782312,0.7163099526735891,0.6367944231741809,0.6322990499006934,-0.06709727931101978,0.1616091954022989,0.03342192622100505,eo
6,0.6422487223168655,0.7124022866592785,0.6449830640235438,0.6334941708277038,-0.09648622981956312,-0.010464259395725817,-0.05416680869982535,eo
7,0.6780238500851788,0.7389762825613927,0.6701726552897123,0.6659254133524942,-0.09975568985469974,0.12216074548631328,-0.0029568355814176828,eo
8,0.6524701873935264,0.7095344987869305,0.6321713511930903,0.6269326223626609,-0.07006629990125546,0.10181733457595532,0.04106301391034756,eo
9,0.6575809199318569,0.741158564903975,0.6254162236971766,0.6168227066783593,-0.0791538246007285,0.17193675889328064,0.04840670508725786,eo
10,0.676320272572402,0.7531197203350227,0.6649558644710613,0.6640394513109701,-0.07930731083026715,0.06306715063520874,-0.032515732804209344,eo
