fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.610738255033557,0.704004329004329,0.6384632855221091,0.595072436973427,-0.02011812476928756,0.05,0.004591836734693881,eo
2,0.6845637583892618,0.8657142857142857,0.6807023382829834,0.6386249558693218,-0.013157894736842105,-0.08333333333333333,-0.041666666666666664,eo
3,0.6577181208053692,0.7884444444444444,0.6308430559156512,0.6209116373822257,0.022061482820976492,0.06666666666666665,0.0331967213114754,eo
4,0.5637583892617449,0.7369047619047618,0.5508125122958882,0.5156998556998557,0.0012639942217407014,-0.07692307692307693,-0.02984084880636605,eo
5,0.5906040268456376,0.7441457896252417,0.6067718040621266,0.5660190426503195,0.027495291902071565,0.05351170568561872,0.03421853940997354,eo
6,0.47651006711409394,0.6375213675213676,0.45651292001058297,0.4030001778292699,-0.0016274864376130196,-0.09090909090909091,-0.037257824143070044,eo
7,0.6040268456375839,0.7837826272999571,0.6342521008403361,0.6051961194684135,-0.024218154080854308,-0.07264957264957264,-0.046741452991452985,eo
8,0.5033557046979866,0.5166660202458985,0.4809776430466085,0.46807732497387666,0.012987012987012988,0.0,0.007575757575757576,eo
9,0.5167785234899329,0.6186895011169025,0.4418187759952466,0.3921867431695262,-0.0012639942217407014,0.06666666666666667,0.025268817204301075,eo
10,0.5973154362416108,0.7196428571428571,0.5977410600255428,0.5686197976871188,0.05333333333333334,0.1111111111111111,0.07309941520467836,eo
