fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.912751677852349,0.9303617571059432,0.9059474309474311,0.9122029406795497,-0.02251753414544111,0.0,-0.020717377860235003,dp
2,0.8657718120805369,0.8979951884522854,0.8708715688238831,0.8699249765590036,0.025054073540014377,0.0,-0.0099676724137931,dp
3,0.9395973154362416,0.9431034482758621,0.9328402903811253,0.934045280390108,0.06582278481012654,0.0,-0.008743169398907104,dp
4,0.8523489932885906,0.8718382352941176,0.8423050691848646,0.8454978354978355,-0.10924521487901773,-0.15384615384615385,-0.13474801061007957,dp
5,0.9194630872483222,0.9337218337218337,0.9177347670250896,0.9213927235001218,0.06798493408662903,0.0,0.023036988968202464,dp
6,0.87248322147651,0.8940057041699451,0.8724667078225593,0.8761795437267136,0.033996383363471994,0.03535353535353536,-0.0009395146238713875,dp
7,0.9463087248322147,0.9505659309564234,0.9448067226890757,0.9469928273046555,0.043668954996186116,-0.07692307692307687,-0.07255244755244752,dp
8,0.9060402684563759,0.9161220043572985,0.9137370531767084,0.9034686712926101,-0.06908369408369408,0.0,-0.042277614858260024,dp
9,0.8993288590604027,0.9099229664447055,0.8926369578134284,0.8907824113251858,-0.036836403033586096,0.0,-0.05683563748079877,dp
10,0.8993288590604027,0.9096825396825396,0.9028397190293742,0.9018362511762495,0.11765765765765765,-0.05555555555555558,-0.014687359424201546,dp
