fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.47959183673469385,0.48864669319429993,0.48907014392739817,0.4688528891039712,0.02199944305207463,0.18472690913635803,0.06703665718255811,cp
2,0.46598639455782315,0.4760207289339465,0.47896025808972237,0.46011032160535725,-0.0901937756899589,0.015512265512265477,-0.038036314463611554,cp
3,0.4914965986394558,0.4851837008970497,0.48247208242251705,0.4831018038565209,-0.03581954205395599,0.05204342273307794,-0.005859125736934853,cp
4,0.5340136054421769,0.4978420119447555,0.4905909586056645,0.49097534648407243,0.06107725339058773,0.18649420965558727,0.10767959015068992,cp
5,0.5017006802721088,0.5141366843033509,0.4757818624748351,0.4778860964959723,-0.027206889802309675,0.13379310344827583,0.02465828457612347,cp
6,0.4463373083475298,0.5137336737336737,0.4755677716697207,0.42333106203619925,-0.06545923212589877,0.03949889462048639,-0.028484362614062952,cp
7,0.534923339011925,0.531051719528637,0.5242222753092318,0.5273314246315663,-0.05473833097595476,0.058677926616191034,-0.009498539319611032,cp
8,0.4565587734241908,0.44298262409350575,0.43890709151006635,0.4400199473728886,-0.013542107490478239,0.11416589002795896,0.03673410780467716,cp
9,0.47189097103918226,0.5166764153932393,0.4744751957792033,0.4303221114332225,-0.043667694031941706,0.01225296442687751,0.0016859283379015988,cp
10,0.5366269165247018,0.5308027306967985,0.5037956578885163,0.5050871194764607,0.013211219538207197,0.1654567453115548,0.059530897404246635,cp
