fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.9463087248322147,0.9512820512820512,0.9417557667557667,0.944908646892776,-0.0415282392026578,0.0,-0.033240568954854666,dp
2,0.9194630872483222,0.9206935483870968,0.9201411800500161,0.9166316581699547,0.08922134102379234,0.08333333333333337,0.06052442528735634,dp
3,0.959731543624161,0.9549748167390959,0.9538177339901477,0.9542624497208768,0.05804701627486439,0.0444444444444444,0.005555555555555532,dp
4,0.8926174496644296,0.8978864272981919,0.8881987889916279,0.8887589853913166,-0.1130371975442398,-0.15384615384615385,-0.13753315649867376,dp
5,0.9463087248322147,0.9445704584040747,0.9417634408602151,0.942794817064005,0.0013182674199623268,0.0,-0.021739130434782608,dp
6,0.8993288590604027,0.915011655011655,0.900052914719111,0.9024977718360072,0.008679927667269438,0.03535353535353536,-0.017332957246822205,dp
7,0.9261744966442953,0.9319395711500974,0.9299943977591036,0.9295719267686,0.015255530129672012,-0.11538461538461542,-0.10219988344988347,dp
8,0.9194630872483222,0.9157742790602832,0.9253781419729696,0.9162104263986981,-0.06637806637806637,0.09999999999999998,0.00112414467253176,dp
9,0.9395973154362416,0.937291713620314,0.9290649633590811,0.9304423531310915,0.02202961357890934,-0.06666666666666665,-0.049718381976446485,dp
10,0.9395973154362416,0.9432799145299147,0.9425526819923371,0.9408546923582461,0.13135135135135137,0.0,0.010931174089068824,dp
