fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.7024,0.7928496897650413,0.5502635438375952,0.5878847302320191,-0.15316954807400668,-0.075332766921552,-0.1336824782609175,eo
2,0.7248,0.8024275244779993,0.5683455136954534,0.6071514201467563,-0.050800334709963035,-0.0732166384340297,-0.02526080148651841,eo
3,0.7136,0.8042965934524486,0.550415663830298,0.5811220905151069,-0.16398427748120997,-0.05757575757575761,-0.11886626338360175,eo
4,0.6928,0.8026511268816783,0.5548472933794035,0.6019567978449342,-0.1282015590200446,-0.15750393759843995,-0.10996297797353188,eo
5,0.7024,0.7305583687464421,0.5415089918946302,0.5716376675524489,-0.15067107103532418,-0.04130434782608694,-0.09496671558348053,eo
6,0.7328,0.815766326205839,0.5787004600096209,0.6090535168876182,-0.07267418606511483,-0.062975554476283,-0.028449315699679956,eo
7,0.6939102564102564,0.5431476404120971,0.4953276699029126,0.5061328355057728,-0.0860542185038301,-0.057395390467666174,-0.10987341679580252,eo
8,0.7291666666666666,0.7549997049360746,0.5814258658008657,0.6208471760797342,-0.04494060202675976,-0.04890604890604899,-0.01385814820465281,eo
9,0.7003205128205128,0.7989567853651947,0.5315078626475377,0.5631654338220811,-0.1844335414808207,-0.17701149425287355,-0.14656415008965495,eo
10,0.6987179487179487,0.7073146369015404,0.5455676536020152,0.5627171046885233,-0.15807836822329574,-0.16908467422843576,-0.125449640116709,eo
