fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.5996084189916789,0.6829492397528437,0.6150214032455535,0.6226707098328808,0.010337410225414234,0.05284690393429514,0.0028443311301414864,eo
2,0.5643661282427802,0.692506465243214,0.6190902537500741,0.5718956084776411,0.013550469381734875,0.037507965011875144,-0.009351930908514883,eo
3,0.5721977484092021,0.6797925088685283,0.5833490466683008,0.5939400551804969,0.024965633614325466,-0.050109560604313264,-0.028702453209338313,eo
4,0.5903083700440529,0.7015951164034585,0.6425158264650844,0.6066448505294864,-0.02793558798521567,-0.03005554638948471,-0.05806860304488001,eo
5,0.6593245227606461,0.6952987170826108,0.6498627224014957,0.6647117688672312,-0.020735997617407853,-0.12064071370640705,-0.07030156452614611,eo
6,0.582476749877631,0.6821567917106423,0.6053096240020678,0.6095251937156979,0.004459373479546391,0.014426930269837102,-0.019426478586698465,eo
7,0.5810083210964269,0.6886523974231937,0.6002442018263409,0.5998607047506433,-0.0074652410530566815,-0.051130415098610604,-0.05145843631663863,eo
8,0.4666993143976494,0.7082905137624328,0.49258628136140253,0.44003166606227007,0.004477492176425013,-0.0022456249032059006,-0.015597622918709864,eo
9,0.5710088148873653,0.7112117576181175,0.6351402435741885,0.5690128754546996,-0.0022510014979212345,0.048052101835405536,-0.013663004213212815,eo
10,0.5768854064642507,0.6893190729644116,0.6343797624408658,0.5561500557019643,-0.03828020848953839,-0.013291139240506289,-0.055241957899196115,eo
