fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.8316326530612245,0.8411361987454615,0.8425448443740694,0.8417955002513825,-0.005012531328320802,0.1677290338707662,0.0470706327150283,cp
2,0.8486394557823129,0.8544061302681992,0.8550046060090702,0.8543002238349836,-0.13270698766881978,0.10233285233285228,-0.011069672554953586,cp
3,0.8282312925170068,0.8384996696973822,0.842861280180176,0.8347352820818316,-0.12750210036406312,0.054597701149425304,-0.05328955591257471,cp
4,0.8180272108843537,0.8242578050936115,0.8321623093681917,0.8269891600169207,-0.017696400709456328,0.21777710933975036,0.07466915914910979,cp
5,0.8537414965986394,0.8784357836225537,0.8472102145652375,0.8574197528109432,-0.027637502446662743,0.20482758620689656,0.07630067637661314,cp
6,0.868824531516184,0.8727818787089303,0.8734243989116552,0.8724696037901235,-0.04547551214217882,0.03994104642593954,0.0016077533783748696,cp
7,0.8568994889267462,0.8595034604057893,0.8575164059277771,0.8582118447616615,-0.07616047319017616,0.11677344205008744,0.01960177252809185,cp
8,0.8449744463373083,0.8610223484075291,0.8412508956845342,0.8486804924266732,-0.09286218084356046,0.11136999068033548,0.04104629102123086,cp
9,0.8671209540034072,0.8731075477759377,0.8684160239295226,0.870045760126378,-0.11468198374894925,0.13899868247694336,0.022722323890071228,cp
10,0.8722316865417377,0.8899197565405751,0.8645145931739256,0.8731815124781063,0.01689063083240014,0.18738656987295832,0.07227608104146122,cp
