fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.7699461576113559,0.7770299525864245,0.7892672977757255,0.7801013900346746,0.04004479840716774,-0.032514073025931345,-0.0342870956603743,cp
2,0.7792462065589819,0.7860670299382203,0.800256368934161,0.7911103193207865,0.022408856652032794,0.0194635926548109,-0.03165291316822534,cp
3,0.7826725403817915,0.7948576465730506,0.8052579591216474,0.7989488961974023,0.06089759908065373,-0.042901626110021907,-0.03508705295755821,cp
4,0.73568281938326,0.7383023539534962,0.753923616790329,0.7450778699335783,0.02455881587395231,-0.031375460595061355,-0.030686710825617122,cp
5,0.7635829662261381,0.8572481122288345,0.74551050145714,0.7231453196955212,0.007981683822571334,-0.06326034063260338,-0.03163017031630169,cp
6,0.7709251101321586,0.7828915161036799,0.7964238540072195,0.7872591171899824,0.041107451626183567,-0.08958945587318545,-0.06077451508171852,cp
7,0.7851199216837983,0.795240181920504,0.8054686564806554,0.7978764128270779,0.05533739735774312,0.008828273110551454,-0.015109839873561695,cp
8,0.7664054848188051,0.7747258994012242,0.7858942878895707,0.778950061321587,0.07069837109155586,-0.099633472716948,-0.037492003334914856,cp
9,0.7419196865817825,0.751092005516627,0.7630734564246371,0.756523121223692,0.04997355155633848,0.018117229129662515,0.0027567768676447224,cp
10,0.7571008814887366,0.7627257728556806,0.7720393792188722,0.7669013891904132,0.0466085844562249,0.06168625678119344,0.01854062466782344,cp
