fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.9261744966442953,0.9352380952380951,0.9232335761747527,0.9262354327571719,-0.0023994093761535717,-0.050000000000000044,-0.0253092145949289,eo
2,0.9194630872483222,0.93,0.920304548186736,0.9179618083066359,0.09030281182408073,0.0,0.028286637931034482,eo
3,0.9463087248322147,0.953103448275862,0.9411736237144586,0.9431361894810172,0.09276672694394211,0.0,0.00778688524590164,eo
4,0.9194630872483222,0.9199283154121863,0.9148654556582946,0.9147925330594834,0.006139400505597692,0.0,-0.00490716180371353,eo
5,0.9328859060402684,0.9389846743295018,0.9324898446833931,0.9342370515147286,0.02354048964218458,-0.04347826086956519,-0.021090201168072666,eo
6,0.912751677852349,0.9219459459459459,0.9087750242525795,0.9114478114478114,0.06419529837251356,0.03535353535353536,0.016287492878212524,eo
7,0.9395973154362416,0.9432902711323765,0.9381400560224089,0.9402319654599639,0.043668954996186116,-0.07692307692307687,-0.07255244755244752,eo
8,0.9463087248322147,0.9431034482758621,0.9520722811671087,0.9429408767821192,-0.012626262626262624,0.0,-0.009530791788856303,eo
9,0.9463087248322147,0.9437275985663082,0.9317306397306396,0.9327715142000856,0.047670639219935,0.0,-0.008448540706605223,eo
10,0.9194630872483222,0.925211225556053,0.92288282247765,0.9213740901897427,0.14468468468468468,-0.05555555555555558,0.0006972559604138395,eo
