fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.48,0.4638464696223316,0.4272254161262782,0.4305652672258843,0.12195121951219512,0.1515151515151516,0.01563581015635815,dp
2,0.365,0.33724892139526286,0.3381637099284158,0.329004181382698,0.026413953019457648,0.00454545454545463,-0.06135500302166963,dp
3,0.46,0.4632163742690059,0.46387559808612444,0.44239598539983654,0.0677274581803346,0.2416666666666667,0.045024707996406135,dp
4,0.475,0.47796487489851225,0.44088194058083896,0.44353632266114323,0.0942848563707337,0.5282392026578073,0.18634182355112588,dp
5,0.4371859296482412,0.45471641442860056,0.42393939393939395,0.424495619406961,0.0713272543059777,0.2435897435897436,0.059294871794871806,dp
6,0.457286432160804,0.47323344947735196,0.4456941648417218,0.44292784917667793,0.028542510121457476,-0.3414634146341463,-0.24472044259613102,dp
7,0.37185929648241206,0.3969464695895336,0.36516062884483935,0.3627864014904524,-0.013838383838383816,0.15873015873015872,-0.011660561660561647,dp
8,0.4271356783919598,0.4302283934511394,0.41610612513051537,0.4166015630876057,-0.05363636363636365,-0.27727272727272734,-0.2245111629943091,dp
9,0.39195979899497485,0.41021796796796794,0.3796467287247877,0.3788861985472155,-0.026363636363636367,0.30769230769230776,0.04963653185302673,dp
10,0.38190954773869346,0.38870431893687707,0.38031430584918957,0.36643712823678865,0.08656565656565657,0.2508960573476702,0.09477170017141961,dp
