fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.5888,0.48556456959855887,0.4291947164422685,0.4413858837426157,-0.045523478644497795,0.06839422259983008,-0.026865852973165988,eo
2,0.5984,0.5493675570739571,0.4354861433196842,0.45646064110622275,-0.032971630631360216,-0.06192358366271411,-0.020559900578401985,eo
3,0.6,0.5612305819341736,0.4555125994150384,0.4772024531444411,-0.08712453190980801,-0.045454545454545525,-0.06338928175854142,eo
4,0.5888,0.5541975561689589,0.4447053831409215,0.46826853775237587,0.029661874873456173,0.0726018150453761,0.05083301761443118,eo
5,0.5904,0.5063543413282787,0.41871168946301923,0.4322624304545222,-0.08328125464988251,0.015886287625418105,-0.04526471068009702,eo
6,0.6384,0.6354055298291224,0.467543111201863,0.49105498705041034,-0.05567554595632351,-0.08021693378662775,-0.03014692843177541,eo
7,0.6025641025641025,0.5555649234827705,0.45012367082755433,0.4731618468105472,0.005242570761123555,-0.015887223092414415,-0.00858028387218343,eo
8,0.6073717948717948,0.6008588754584898,0.4823701061365535,0.5158071091094343,-0.02187700323245001,0.05469755469755466,0.006224157287987059,eo
9,0.6041666666666666,0.5354809014984033,0.44075934196474276,0.4581040663897632,-0.08128902765388046,-0.0058237547892721064,-0.04572348907522872,eo
10,0.5769230769230769,0.5526530650816001,0.42983041967341645,0.4489806529462401,-0.03471103954195742,-0.011606436296491607,-0.01170330992745125,eo
