fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.305,0.19925526450950176,0.2058115725141587,0.1381352208933366,0.011781727986771351,0.002020202020202033,0.007098381070983817,cp
2,0.27,0.0542713567839196,0.2,0.08537549407114624,-0.00917431192660545,0.0,-0.007692307692307665,cp
3,0.215,0.39531459170013383,0.22004585326953752,0.13995648540842226,0.11464708282333747,0.30833333333333335,0.19544025157232703,cp
4,0.26,0.2359226979916635,0.22070813397129183,0.14982342219184325,0.007807026323691235,-0.13953488372093026,-0.055878552971576234,cp
5,0.21608040201005024,0.3430939226519337,0.19222222222222224,0.10455286446204007,-0.010131712259371817,0.038461538461538436,0.02112470862470861,cp
6,0.2562814070351759,0.377051282051282,0.2536232303471587,0.1819955784361532,0.009514170040485825,-0.12195121951219512,-0.08299301887028088,cp
7,0.22613065326633167,0.224057816795247,0.20710640236956027,0.1156609118220325,0.06131313131313132,0.025396825396825418,0.04859584859584859,cp
8,0.2914572864321608,0.36987012987012985,0.2254071493095883,0.14198490969685248,0.01090909090909098,0.07727272727272727,0.021080183861082735,cp
9,0.18592964824120603,0.15263377145730087,0.18311833597497118,0.11733672056494286,-0.0023232323232323937,0.02564102564102566,0.034555908009516245,cp
10,0.22613065326633167,0.3212091503267974,0.23656025369978856,0.19868900172737616,0.09363636363636363,0.08960573476702505,0.10663861617578302,cp
