fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.4608,0.23011363636363635,0.2690199335548173,0.22172964884912927,-0.035321366531557596,-0.049844236760124616,-0.035909914630504525,dp
2,0.4576,0.21289036044849124,0.261433506044905,0.22607604709515539,-0.07072097605744054,-0.08055712403538495,-0.07065681260870904,dp
3,0.4656,0.2256717501815541,0.2664591506054921,0.21540567865869073,-0.015563168937402061,0.018181818181818188,-0.008290023004174862,dp
4,0.456,0.2386371181938911,0.2765436318067897,0.23272792022792024,0.020854423972464065,0.051451286282157005,0.02963390002181243,dp
5,0.4688,0.4844205695659633,0.2727092831813576,0.22914480132181334,-0.003243757997797747,-0.04949832775919738,-0.0069679676077680774,dp
6,0.4512,0.22700395678655583,0.2682740691043274,0.21276777124206886,-0.06238167613257606,-0.026792941557390315,-0.051165701547925935,dp
7,0.4775641025641026,0.22696794756148897,0.27166666666666667,0.23757169448690205,0.058944966588797776,-0.002461400760796595,0.056388145120450595,dp
8,0.46634615384615385,0.23191668788187372,0.2691181077694236,0.23251522961574506,-0.0045690748646325385,-0.05105105105105101,-0.007418708330562407,dp
9,0.4342948717948718,0.20528846153846153,0.25297655311667744,0.20797619675402906,-0.031891168599464725,-0.011877394636015337,-0.030833175739921725,dp
10,0.42788461538461536,0.4402708297395204,0.24995919345871143,0.1879495094394013,0.027285739846126256,0.005099797766640268,0.023200220110539238,dp
