fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.42731277533039647,0.5896037026366806,0.4433506386487556,0.4161414467042463,0.036256488658181096,0.019502291673075156,0.02442142777677697,cp
2,0.4850709740577582,0.6004035831574089,0.49611036440304734,0.49436307956567843,-0.029799233025039507,-0.026965185657185864,-0.038420549044540175,cp
3,0.46744982868330887,0.579127481697543,0.4680819596819972,0.4621767554038592,0.015595793117994972,0.012166993426363737,0.006319982969757554,cp
4,0.6142927068037201,0.5985901226797641,0.6070050816426926,0.6023732620872435,-0.011987020423744998,-0.049744266622669564,-0.0351464986900686,cp
5,0.5144395496818405,0.5734576992104284,0.5212367230824337,0.5245624824094226,0.013087504420825402,0.13767234387672345,0.050499470169046407,cp
6,0.5183553597650514,0.5810619104397673,0.5159093533728459,0.5253583838554937,0.027224072757214057,0.030813073292368043,0.02014283620320073,cp
7,0.4836025452765541,0.5721639253013739,0.4855930589338214,0.489686063980205,-0.01524009153670114,0.03757675221414214,-0.002093789986381156,cp
8,0.4089128305582762,0.5378899832274368,0.4109156344593512,0.38877473702258597,0.0030812849386150365,-0.06385834494863452,-0.020185266058730722,cp
9,0.46131243878550443,0.561171543752922,0.4690971134247885,0.4657926518811155,0.00730833941675002,0.044736530491415016,0.016188398600724574,cp
10,0.5190989226248776,0.5662270256802485,0.5181715790254301,0.529555501967402,0.01586906619691153,-0.006329113924050611,0.005798492935756155,cp
