fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.6764561918746941,0.6496268330262329,0.6575310797786478,0.6515174952065884,-0.02021261466258978,-0.01658002399335573,-0.037620994763448004,dp
2,0.6789035731767009,0.6522459226592582,0.6619661857145811,0.654291987372592,-0.0004008398549341652,-0.06325667612813535,-0.04574389322519133,dp
3,0.6691140479686735,0.6417705571538708,0.657455405966753,0.6454412408459844,-0.013433801976885429,-0.07202168146695881,-0.05670083617388827,dp
4,0.6862457170827215,0.6582035287996849,0.6744058299673147,0.661524701642357,0.03163511426538723,0.043529670571412826,0.01779526652232584,dp
5,0.6970141948115517,0.668848580432423,0.6832243912277746,0.6709947704688854,0.04303557135677458,0.010746147607461454,0.01873690034700627,dp
6,0.6798825256975036,0.6542494041379969,0.66995275443806,0.6573593087730693,0.016896216175755097,0.019057796776204505,-0.0034837363874807292,dp
7,0.6686245717082722,0.6417679482291594,0.6618025809333762,0.6445669841983646,-0.002482644564527625,0.062448713958292046,0.004283277583467401,dp
8,0.6723800195886386,0.6490619114783384,0.6639063211678964,0.652176325180568,0.0051996683339128325,-0.027489546228898876,-0.02545301473831836,dp
9,0.6802154750244858,0.653466967583347,0.675744074179531,0.6570135919217838,0.017500465525566,-0.0616459443457667,-0.027285811658978643,dp
10,0.6674828599412341,0.640181009277914,0.6520732236419075,0.6422197918315913,0.010211900646133004,-0.00445298372513564,-0.007436797003780818,dp
