fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.7181208053691275,0.7175107716412065,0.7088658956306015,0.7072355927749433,-0.054263565891472854,-0.07857142857142863,-0.06788806431663577,eo
2,0.5570469798657718,0.5613237337375268,0.5658195121589231,0.56317819258141,0.16870944484498918,0.1833333333333333,0.1630567528735632,eo
3,0.6442953020134228,0.6159672169262962,0.6230507302739609,0.6129419596925498,-0.0007233273056057865,0.1777777777777778,0.03834244080145722,eo
4,0.6845637583892618,0.6519394558269238,0.6654145627035654,0.6495990257068562,-0.005417118093174439,0.07692307692307687,0.020026525198938966,eo
5,0.6442953020134228,0.6242268092268092,0.6304850657108722,0.6227266643827539,0.04632768361581921,-0.1070234113712375,-0.023012030150252105,eo
6,0.6174496644295302,0.6304715104715104,0.626527912514331,0.6245275120077791,-0.013381555153707037,-0.11616161616161613,-0.07669709038144713,eo
7,0.6577181208053692,0.6494518237402488,0.6528179271708684,0.6474921737082939,-0.006483600305110582,-0.23504273504273498,-0.14214257964257962,eo
8,0.5637583892617449,0.5750145279557044,0.5926882026019957,0.5602672517741011,-0.055194805194805185,-0.1636363636363637,-0.10185728250244382,eo
9,0.5838926174496645,0.5616183574879227,0.5758817587641116,0.5612512049354155,0.08486818345973277,0.06666666666666665,0.05611879160266256,eo
10,0.5570469798657718,0.5573883695749821,0.5766069604086846,0.5602961109208573,0.11819819819819821,0.11111111111111105,0.07849752586594688,eo
