fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.6931216931216931,0.605484696277066,0.5931786659942,0.5912282721307701,-0.05287356321839082,0.01025641025641022,-0.07264957264957267,eo
2,0.6507936507936508,0.5390935905239009,0.5608477782891037,0.5462405400181394,0.10910404624277459,-0.07567567567567568,0.021319916172857334,eo
3,0.6931216931216931,0.5961694317315026,0.582762893452408,0.578271564890655,0.010526315789473661,-0.2666666666666666,-0.10570038234271809,eo
4,0.6666666666666666,0.5938860795055486,0.5869091226234083,0.5747830073904596,-0.04164484023048717,-0.23790322580645162,-0.14117383512544804,eo
5,0.6878306878306878,0.621433933933934,0.6139019916142557,0.6061055047791502,0.22420837589376913,0.25714285714285723,0.134981684981685,eo
6,0.648936170212766,0.6173657900456423,0.5989010989010989,0.599012073522958,0.3787878787878788,0.20317460317460323,0.2519689809766146,eo
7,0.6808510638297872,0.5432472423997847,0.5741675008341675,0.5426384892874355,0.05585980284775463,-0.22142857142857147,-0.08948140900195696,eo
8,0.6595744680851063,0.5800678176564701,0.5739984882842025,0.5731889469753547,0.13662790697674418,-0.09774436090225563,0.039436277260314956,eo
9,0.6436170212765957,0.5802639517345399,0.5895179124281292,0.5779558491519833,0.1191860465116279,0.39473684210526316,0.202343545430741,eo
10,0.6329787234042553,0.542012622314863,0.5663636363636364,0.5477247603743836,0.17764932562620422,0.33333333333333337,0.17711442786069653,eo
