fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.6912751677852349,0.7038160535117057,0.6767421105656399,0.6728086681778798,0.05887781469176817,-0.15000000000000002,-0.019959802102659255,cp
2,0.5436241610738255,0.5445456187895212,0.5606054230949041,0.5420396830032906,0.024513338139870222,0.30000000000000004,0.11821120689655175,cp
3,0.6174496644295302,0.59003108003108,0.5984517327802265,0.5876588689088689,-0.002350813743218799,0.2777777777777778,0.07987249544626593,cp
4,0.6442953020134228,0.6579719887955181,0.629751240518504,0.6250396142155348,0.03033586132177679,0.3076923076923077,0.13421750663129972,cp
5,0.6308724832214765,0.6050207641196013,0.6217443249701314,0.6011219230461855,0.024105461393596983,-0.04013377926421402,-0.011306344531522974,cp
6,0.6174496644295302,0.6377214452214452,0.6293412117470677,0.6264465477818836,0.011934900542495491,-0.11616161616161613,-0.06030364775849631,cp
7,0.6442953020134228,0.6334072530884676,0.6436750700280112,0.6343062205161155,-0.028222730739893204,-0.3504273504273504,-0.19225912975912973,cp
8,0.5906040268456376,0.6049556737588653,0.6232569154982948,0.5739735432347217,-0.014430014430014404,-0.1636363636363637,-0.07815249266862173,cp
9,0.6174496644295302,0.5920864964343225,0.6111198257080611,0.594589619627129,0.031058143734200044,0.0888888888888889,0.027419354838709678,cp
10,0.5436241610738255,0.5428781053781053,0.5712567049808428,0.5432692307692308,0.03693693693693692,0.0,-0.014439946018893396,cp
