fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.4352,0.32754412644467223,0.27005607198385656,0.21954763073184128,0.008630435382027679,0.011894647408666081,0.009440425932843832,eo
2,0.4608,0.2595622742810792,0.2512775024404896,0.19626840679049495,-0.023227251869247123,-0.0235271974402409,-0.022638303211846234,eo
3,0.4528,0.1970064724919094,0.2502590002590003,0.1641922838068623,0.0068520436618596525,0.00303030303030305,0.005647382920110189,eo
4,0.4256,0.4396135265700483,0.2514961298157821,0.15543569262638773,0.0009996962947964594,-0.009900247506187676,-0.0009501237530938345,eo
5,0.4432,0.31124999999999997,0.26756997213779127,0.19774662811671279,0.004835877749010509,0.01989966555183942,0.008094797032548062,eo
6,0.4176,0.28220268006700167,0.24630773426898886,0.16498486561278977,0.0188118283870623,0.004613890237979645,0.014691560503605205,eo
7,0.4567307692307692,0.2501132554136088,0.24949029126213593,0.18885560498577464,0.00581300592166023,0.009398075632132463,0.0044868137074075,eo
8,0.4358974358974359,0.27972187393138037,0.2487478165109744,0.18807134894091415,0.030578704019421976,-0.02552552552552556,0.023103498635413555,eo
9,0.4391025641025641,0.16254152823920265,0.24570181429462246,0.16430137448351465,-0.005575379125780544,-0.01172413793103444,-0.007649475288197871,eo
10,0.4391025641025641,0.22663371773750685,0.25171499053798324,0.16668386475423935,-0.011540526033279708,-0.04088630968082296,-0.016728282238689496,eo
