fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.6482982171799028,0.6441948970840481,0.642722989749793,0.6431653487485776,0.01087714405243334,0.08590357011409644,0.02864841774163271,0.01087714405243334,0.08590357011409644,-0.028648417741632737,cp
2,0.6580226904376013,0.6626240046265404,0.653856271043771,0.6515645031354297,0.01245884634465344,0.03279352226720644,0.03829195137050201,0.01245884634465344,-0.043790380473797574,-0.03829195137050202,cp
3,0.6807131280388979,0.6739342403628118,0.6646171345179843,0.6663537420567931,-0.1170242119059115,-0.04620829120323566,-0.09701718907987872,-0.1170242119059115,0.14782608695652172,-0.09701718907987872,cp
4,0.7098865478119936,0.7083936727191712,0.6990540741844182,0.7007167536074792,-0.06313384998086491,-0.03439803439803446,-0.03640004812685227,-0.06313384998086491,0.03840206185567019,0.0364000481268523,cp
5,0.6823338735818476,0.6847904380317832,0.6735256816740647,0.6732274102896671,-0.10278006689611718,0.002842327635874775,-0.06067625969252963,-0.10278006689611718,0.12419484702093392,-0.06067625969252963,cp
6,0.6726094003241491,0.6779705215419501,0.6654649716442139,0.6635950422145926,-0.15993289367117902,-0.06885708526506751,-0.15004577991517767,-0.15993289367117902,0.23123447456528778,-0.15004577991517767,cp
7,0.640194489465154,0.642949758715555,0.6335985247629083,0.6310762766645119,0.0008132836326668613,0.03717224054011614,0.022673750513178548,0.0008132836326668613,0.03717224054011614,-0.022673750513178617,cp
8,0.676948051948052,0.6770202020202021,0.6642333045802584,0.6644246430966754,-0.07729304726021591,0.014958530805687209,-0.04188667662614193,-0.07729304726021591,0.09873188405797101,-0.04188667662614193,cp
9,0.663961038961039,0.6648989898989899,0.6526106124183353,0.651826306347633,0.025190328278214213,0.03893280632411067,0.046985059878473234,0.025190328278214213,-0.0550373134328358,0.046985059878473234,cp
10,0.6655844155844156,0.6605400499205809,0.6514664953971312,0.6523930575035064,-0.058128078817733964,0.014075630252100901,-0.027780166120502214,-0.058128078817733964,0.06963596249310533,0.027780166120502242,cp
