fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,difference_bound
1,0.6931216931216931,0.6244306418219462,0.5913644068983875,0.5980678343063665,0.2011494252873563,0.6666666666666667,0.2962962962962963,0.2011494252873563,0.6666666666666667,-0.3284632034632034,cp,0.0
2,0.6613756613756614,0.5967811472482657,0.5786565278051703,0.5829493139683509,0.3554913294797688,0.3675675675675676,0.332513730307848,0.3554913294797688,-0.4736842105263157,-0.3664717348927875,cp,0.0
3,0.6931216931216931,0.6043456790123457,0.592528370884144,0.5505773512142625,-0.1421052631578947,-0.4181818181818182,-0.2609678642525358,-0.1421052631578947,-0.4181818181818182,0.2817028683282729,cp,0.0
4,0.5185185185185185,0.6901103903493798,0.4804203732775161,0.3945605983341833,0.1341016238868517,-0.2741935483870967,-5.9737156511363576e-05,0.1341016238868517,-0.5882967607105538,-0.1680935280346017,cp,0.0
5,0.6984126984126984,0.6340033122553447,0.62520964360587,0.625295757490571,0.2522982635342186,0.3142857142857143,0.174042624042624,0.2522982635342186,-0.4509803921568627,-0.2924193299366991,cp,0.0
6,0.6117021276595744,0.5553653915304401,0.5564713064713065,0.5135251213050075,0.2140151515151515,0.0476190476190476,0.0902217375499818,0.2140151515151515,-0.1224489795918367,0.0902217375499818,cp,0.0
7,0.6968085106382979,0.5703347578347578,0.5941675008341675,0.5707589372544444,-0.029025191675794,-0.4142857142857142,-0.2123939986953685,-0.029025191675794,-0.4142857142857142,-0.2123939986953685,cp,0.0
8,0.6914893617021277,0.6218669363727131,0.6024187452758881,0.6066125868670844,0.1715116279069767,0.2406015037593985,0.1124234716143593,0.1715116279069767,-0.3777777777777777,-0.1815069991251093,cp,0.0
9,0.6382978723404256,0.5938560151898398,0.5899405376185561,0.5902840768067872,-0.0101744186046511,-0.2236842105263157,-0.0882102644671379,-0.0101744186046511,-0.5714285714285714,-0.2923925667828106,cp,0.0
10,0.6436170212765957,0.5983597883597883,0.5645454545454545,0.564896383583909,0.0003853564547206,0.0666666666666667,-0.0039800995024875,0.0003853564547206,0.25,0.1222658920027341,cp,0.0
1,0.671957671957672,0.5894426736211725,0.562865128399109,0.5477751247216455,-0.0977011494252873,-0.2307692307692307,-0.145014245014245,-0.0977011494252873,-0.5714285714285714,-0.2213203463203463,cp,0.005
2,0.671957671957672,0.5802675585284282,0.5885762496438981,0.5839105339105339,0.2120664739884393,-0.0486486486486487,0.102346798670328,0.2120664739884393,-0.3157894736842105,-0.1735642525116209,cp,0.005
