fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,difference_bound
1,0.6676456191874695,0.6441356636715504,0.6495867848696851,0.6462225042863067,0.0180882457512621,-0.0492786612937955,-0.0256357664725981,0.0180882457512621,0.0882069420935581,0.0708764541612256,dp,0.0
2,0.7053352912383749,0.6794994926039671,0.6898636996197972,0.6742461415069284,0.0366655676829373,-0.051178821757516,-0.0192107076651594,0.0366655676829373,-0.1016026425250795,0.0476669095057377,dp,0.0
3,0.6735193343122858,0.6413455593386567,0.6564459605800451,0.6391146536897799,-0.0232691342580133,-0.1633606273786184,-0.0958116435246875,-0.0232691342580133,-0.1633606273786184,0.1272640701376664,dp,0.0
4,0.6607929515418502,0.6359130036630036,0.6458654146707505,0.6394890346992161,-0.0106317999618247,-0.0631633943793653,-0.047198732565358,-0.0106317999618247,0.1191496756255793,0.0936286322412238,dp,0.0
5,0.6691140479686735,0.6414631343549005,0.6522949489535762,0.6449211741339226,0.0230273811961357,0.0107461476074614,0.0074597312515199,0.0230273811961357,-0.1733805117038649,0.1141206232392665,dp,0.0
6,0.6960352422907489,0.6703380783142162,0.6894605286731555,0.6644354059152229,0.0003143830233167,-0.0310802386677352,-0.0317462737372332,0.0003143830233167,0.0470580902518075,0.0380862972184333,dp,0.0
7,0.6505139500734214,0.6161707556611439,0.6384014313563126,0.6155375316860422,-0.0144401069210207,-0.024617300019807,-0.0307135803844279,-0.0144401069210207,0.1485929097269357,0.0926764269792407,dp,0.0
8,0.6821743388834476,0.6542853137890985,0.6707142562412828,0.6512870880337918,-0.0509196601314182,-0.1376800371689638,-0.1002097503852482,-0.0509196601314182,-0.1376800371689638,-0.1002097503852482,dp,0.0
9,0.6870714985308521,0.6560994942896157,0.6759839372357593,0.6482810293445093,-0.0516922884248097,-0.1229129662522202,-0.0922338452988211,-0.0516922884248097,0.1393272756256974,0.096718410234814,dp,0.0
10,0.6674828599412341,0.6295882386589554,0.6462673294940934,0.6265806924723291,-0.015626828114778,-0.0894439421338155,-0.0511989655900141,-0.015626828114778,0.1232296650717702,0.0839373660373642,dp,0.0
1,0.6930983847283406,0.6687019027903681,0.6788645031026239,0.671635011302785,0.0467770034843205,-0.0178104524900796,0.00051620223514,0.0467770034843205,0.0460200232263352,0.0352163906000344,dp,0.005
2,0.6901615271659325,0.6667932926907402,0.678374188001916,0.6697041528954593,0.0291068732756077,-0.0549151364189306,-0.0266937085948182,0.0291068732756077,-0.082884756545143,0.0489745696665762,dp,0.005
3,0.6793930494371023,0.6561623290509248,0.6713423631081445,0.6598818614274348,-0.0067078093520209,-0.0697151424287856,-0.0558521065103919,-0.0067078093520209,0.0867582081974885,0.0885832377134739,dp,0.005
4,0.6705824767498776,0.6476695418579811,0.6577235904265308,0.6513647928178065,-0.0260372381960471,-0.0619809712368696,-0.0579650752809896,-0.0260372381960471,0.0971964782205745,0.0691960370856068,dp,0.005
5,0.6852667645619187,0.6568974999264531,0.6697607429845397,0.660165606187701,0.0384472199988831,0.0403487429034874,0.0268491932792088,0.0384472199988831,-0.1426238432226455,-0.0736338824373819,dp,0.005
6,0.6588350465002447,0.6390122179059108,0.6468230304958569,0.64207451692107,-4.678318799355985e-05,-0.052364413572001,-0.0403719513044303,-4.678318799355985e-05,0.1041510845175766,0.070677145526431,dp,0.005
7,0.6495349975526187,0.6273241626500125,0.6422929673247137,0.631794341380398,0.0012095921232284,0.0127613819642907,-0.0118234317806752,0.0012095921232284,0.143980925529508,0.064775609461692,dp,0.005
8,0.6684622918707149,0.646742574014314,0.6595507272139796,0.6502864203515472,0.0075445119069908,-0.0576118940684528,-0.0353376988887955,0.0075445119069908,-0.0576118940684528,0.0566142819030129,dp,0.005
9,0.6748285994123409,0.6490791805276688,0.6637807787765094,0.6526950388340417,0.0135949944054538,-0.0545648312611012,-0.0283394980829819,0.0135949944054538,-0.0545648312611012,0.0363230780486843,dp,0.005
10,0.6567091087169442,0.6306332987885761,0.6415417586353146,0.6337825917601718,0.0068831868644339,-0.0220614828209765,-0.0162662856925609,0.0068831868644339,0.1546491228070176,0.0852888972079568,dp,0.005
1,0.6705824767498776,0.6464846351100842,0.652873913880721,0.6488475579339817,0.0170553935860058,-0.0510935433264634,-0.0272617910170814,0.0170553935860058,0.0832808337191739,0.0684133999740335,dp,0.01
2,0.6940773372491434,0.6690120538412381,0.683441769962951,0.6712333193191126,0.0215603255305488,-0.0725829809418988,-0.0380141365313672,0.0215603255305488,-0.0725829809418988,0.0603120482063793,dp,0.01
3,0.6833088595203133,0.6605281384234685,0.6749316215045565,0.6641666863753422,0.0190615249219937,-0.0596816976127321,-0.036676832827381,0.0190615249219937,0.0640949366586548,0.0748864174596672,dp,0.01
4,0.6921194322075379,0.666007430881844,0.6825827496983524,0.6700321821073008,0.022094778670461,-0.0346752461090029,-0.0182742628750744,0.022094778670461,0.0853954081632653,0.0725646350840056,dp,0.01
5,0.6808614782183064,0.6535845107273678,0.6645149149704807,0.6569506795317408,0.0327048005509744,0.0059813463098134,0.0113709873058835,0.0327048005509744,-0.1534204318635456,-0.0810813570857008,dp,0.01
6,0.6632403328438571,0.6413567426181008,0.652878799433386,0.6453016375294381,0.0176466185111718,-0.0081930715112654,-0.0128900330949468,0.0176466185111718,0.0802324856644228,0.060599313644539,dp,0.01
